Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.269837,1807500000.0,0.0,0.0,739200000.0,475900000.0,4192200000.0,1807500000.0,1331600000.0,-328400000.0,328400000.0,739200000.0,739200000.0,9548000000.0,,,,,739200000.0,739200000.0,0.0,739200000.0,6700000.0,732500000.0,732500000.0,270700000.0,1003200000.0,24000000.0,0.0,-328400000.0,328400000.0,1328300000.0,5355800000.0,4156500000.0,475900000.0,475900000.0,6684100000.0,4192200000.0,10876300000.0,10876300000.0,2024-03-31
0.0,0.264702,1651000000.0,0.0,0.0,633600000.0,455900000.0,3855300000.0,1651000000.0,1195100000.0,-343200000.0,343200000.0,633600000.0,633600000.0,9191000000.0,242758621.0,242758621.0,2.61,2.61,633600000.0,633600000.0,0.0,633600000.0,7200000.0,626400000.0,626400000.0,225500000.0,851900000.0,16000000.0,0.0,-343200000.0,343200000.0,1177600000.0,5335700000.0,4025100000.0,455900000.0,455900000.0,6513300000.0,3855300000.0,10368600000.0,10368600000.0,2023-12-31
0.0,0.258945,1938900000.0,0.0,0.0,868800000.0,429500000.0,4263400000.0,1938900000.0,1509400000.0,-343900000.0,343900000.0,868800000.0,868800000.0,9741500000.0,243361345.0,243361345.0,3.57,3.57,868800000.0,868800000.0,0.0,868800000.0,5100000.0,863700000.0,863700000.0,301800000.0,1165500000.0,30700000.0,0.0,-343900000.0,343900000.0,1426100000.0,5478100000.0,4177100000.0,429500000.0,429500000.0,6904200000.0,4263400000.0,11167600000.0,11167600000.0,2023-09-30
27892628.205128,0.393964,1679500000.0,70800000.0,70800000.0,689200000.0,408000000.0,7283100000.0,1750300000.0,1342300000.0,-215300000.0,219100000.0,646292628.205128,689200000.0,8967200000.0,,,,,689200000.0,689200000.0,0.0,689200000.0,8500000.0,680700000.0,680700000.0,442500000.0,1123200000.0,-95900000.0,70800000.0,-215300000.0,219100000.0,1464600000.0,1684100000.0,681400000.0,408000000.0,390900000.0,3148700000.0,7283100000.0,10431800000.0,10431800000.0,2023-03-31
0.0,0.357629,1954600000.0,0.0,0.0,839100000.0,393000000.0,3517600000.0,1954600000.0,1561600000.0,-269200000.0,269200000.0,839100000.0,839100000.0,8568100000.0,243217391.0,243217391.0,3.45,3.45,839100000.0,839100000.0,0.0,839100000.0,8900000.0,830200000.0,830200000.0,462200000.0,1292400000.0,30100000.0,0.0,-269200000.0,269200000.0,1490700000.0,5050500000.0,3890200000.0,393000000.0,393000000.0,6541200000.0,3517600000.0,10058800000.0,10058800000.0,2022-12-31
0.0,0.284274,1861500000.0,0.0,0.0,779900000.0,467100000.0,4386800000.0,1861500000.0,1394400000.0,-322900000.0,322900000.0,779900000.0,779900000.0,9904200000.0,242959502.0,242959502.0,3.21,3.21,779900000.0,779900000.0,0.0,779900000.0,13000000.0,766900000.0,766900000.0,304600000.0,1071500000.0,31700000.0,0.0,-322900000.0,322900000.0,1347000000.0,5517400000.0,4122600000.0,467100000.0,467100000.0,6864400000.0,4386800000.0,11251200000.0,11251200000.0,2024-06-30 00:00:00
0.0,0.268451,2155600000.0,0.0,0.0,1038200000.0,407100000.0,4111600000.0,2155600000.0,1748500000.0,-343400000.0,343400000.0,1038200000.0,1038200000.0,9104600000.0,243138173.0,243138173.0,4.27,4.27,1038200000.0,1038200000.0,0.0,1038200000.0,10300000.0,1027900000.0,1027900000.0,377200000.0,1405100000.0,20700000.0,0.0,-343400000.0,343400000.0,1680400000.0,4993000000.0,3810400000.0,407100000.0,407100000.0,6673400000.0,4111600000.0,10785000000.0,10785000000.0,2023-06-30 00:00:00
