Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Other Investments,Investmentin Financial Assets,Available For Sale Securities,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Assets Held For Sale Current,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents
295155017.0,295155017.0,4256448000.0,4389688000.0,10317183000.0,14680847000.0,770878000.0,10317183000.0,26024000.0,10317183000.0,13134259000.0,10317183000.0,10317183000.0,9726873000.0,590310000.0,590310000.0,10568257000.0,4432509000.0,77166000.0,1095925000.0,2829642000.0,12566000.0,2817076000.0,229776000.0,6135748000.0,591738000.0,,1560046000.0,13458000.0,1546588000.0,115351000.0,3365890000.0,,3365890000.0,20885440000.0,13978814000.0,31604000.0,195436000.0,133120000.0,133120000.0,13525574000.0,13525574000.0,410387000.0,13115187000.0,6906626000.0,289698000.0,3765376000.0,13371000.0,1142029000.0,1696152000.0,1588936000.0,107216000.0,107216000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,
295155017.0,295155017.0,4740805000.0,4883703000.0,10377468000.0,15224902000.0,1200345000.0,10377468000.0,36269000.0,10377468000.0,13578689000.0,10377468000.0,10377468000.0,9787158000.0,590310000.0,590310000.0,11015062000.0,4835267000.0,80630000.0,1080878000.0,3218491000.0,17270000.0,3201221000.0,255268000.0,6179795000.0,544464000.0,,1665212000.0,18999000.0,1646213000.0,71340000.0,2971490000.0,,2971490000.0,21392530000.0,14012390000.0,65053000.0,86000.0,140772000.0,140772000.0,13727048000.0,13727048000.0,1113751000.0,12613297000.0,7380140000.0,206984000.0,4467159000.0,9344000.0,951140000.0,1745513000.0,1638884000.0,106629000.0,106629000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,
295155017.0,295155017.0,4949412000.0,5082730000.0,10250961000.0,15299517000.0,1880986000.0,10250961000.0,34174000.0,10250961000.0,14057567000.0,10250961000.0,10250961000.0,9660651000.0,590310000.0,590310000.0,10382314000.0,5387066000.0,84093000.0,1044387000.0,3823732000.0,17126000.0,3806606000.0,234854000.0,4995248000.0,166216000.0,71340000.0,1258998000.0,17048000.0,1241950000.0,,2749929000.0,0.0,2749929000.0,20633275000.0,13757041000.0,77628000.0,86000.0,112523000.0,112523000.0,13557007000.0,13557007000.0,596544000.0,12960463000.0,6876234000.0,405264000.0,3446225000.0,12234000.0,1328552000.0,1683959000.0,1584815000.0,99144000.0,99144000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,
