Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.221998,13500000000.0,,,7710000000.0,1580000000.0,97080000000.0,13500000000.0,11920000000.0,-2010000000.0,2010000000.0,7710000000.0,7710000000.0,101960000000.0,,,,,7710000000.0,7710000000.0,0.0,7710000000.0,0.0,7710000000.0,7710000000.0,2200000000.0,9910000000.0,1590000000.0,,-2010000000.0,2010000000.0,10330000000.0,4880000000.0,8540000000.0,1580000000.0,1580000000.0,2680000000.0,2680000000.0,15210000000.0,97080000000.0,112290000000.0,112290000000.0,2024-03-31
0.0,0.235849,17010000000.0,,,10530000000.0,1540000000.0,108700000000.0,17010000000.0,15470000000.0,-1690000000.0,1690000000.0,10530000000.0,10530000000.0,125520000000.0,884873950.0,884130982.0,11.9,11.91,10530000000.0,10530000000.0,0.0,10530000000.0,0.0,10530000000.0,10530000000.0,3250000000.0,13780000000.0,1360000000.0,,-1690000000.0,1690000000.0,14110000000.0,16820000000.0,9110000000.0,1540000000.0,1540000000.0,3380000000.0,3380000000.0,30930000000.0,108700000000.0,139630000000.0,139630000000.0,2023-12-31
0.0,0.268371,15360000000.0,,,9150000000.0,1440000000.0,95990000000.0,15360000000.0,13920000000.0,-1400000000.0,1400000000.0,9150000000.0,9150000000.0,94410000000.0,887487876.0,887487876.0,10.31,10.31,9150000000.0,9150000000.0,0.0,9150000000.0,-10000000.0,9160000000.0,9160000000.0,3360000000.0,12520000000.0,1240000000.0,,-1400000000.0,1400000000.0,12670000000.0,-1580000000.0,7880000000.0,1440000000.0,1440000000.0,2680000000.0,2680000000.0,11090000000.0,95990000000.0,107080000000.0,107080000000.0,2023-09-30
0.0,0.245509,12400000000.0,,,7530000000.0,1290000000.0,92550000000.0,12400000000.0,11110000000.0,-1090000000.0,1090000000.0,7530000000.0,7530000000.0,98550000000.0,887971698.0,887971698.0,8.48,8.48,7530000000.0,7530000000.0,0.0,7530000000.0,-30000000.0,7560000000.0,7560000000.0,2460000000.0,10020000000.0,1140000000.0,,-1090000000.0,1090000000.0,9960000000.0,6000000000.0,7950000000.0,1290000000.0,1290000000.0,2740000000.0,2740000000.0,15960000000.0,92550000000.0,108510000000.0,108510000000.0,2023-06-30
313724696.356275,0.255061,10800000000.0,1230000000.0,1230000000.0,7300000000.0,1190000000.0,79030000000.0,12030000000.0,10840000000.0,470000000.0,960000000.0,6383724696.356275,7300000000.0,107260000000.0,,,,,7300000000.0,7300000000.0,0.0,7300000000.0,-60000000.0,7360000000.0,7360000000.0,2520000000.0,9880000000.0,1140000000.0,170000000.0,470000000.0,960000000.0,10120000000.0,28230000000.0,-11600000000.0,1190000000.0,-1430000000.0,18600000000.0,16040000000.0,38350000000.0,79030000000.0,117380000000.0,117380000000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,888015717.0,888015717.0,10.18,10.18,,,,,,,,,,,0.0,,,,,,,,,,,,,,2022-12-31
0.0,0.265159,13670000000.0,,,7150000000.0,1640000000.0,103360000000.0,13670000000.0,12030000000.0,-2300000000.0,2300000000.0,7150000000.0,7150000000.0,121400000000.0,887096774.0,887096774.0,8.06,8.06,7150000000.0,7150000000.0,0.0,7150000000.0,0.0,7150000000.0,7150000000.0,2580000000.0,9730000000.0,1200000000.0,,-2300000000.0,2300000000.0,10830000000.0,18040000000.0,8700000000.0,1640000000.0,1640000000.0,2900000000.0,2900000000.0,28870000000.0,103360000000.0,132230000000.0,132230000000.0,2024-06-30 00:00:00
