Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Investment Properties,Goodwill And Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Prepaid Assets,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
99962110.0,99962110.0,2200000.0,3362000.0,330688000.0,334050000.0,508169000.0,330688000.0,330688000.0,330688000.0,330688000.0,0.0,330688000.0,-169123000.0,,,499811000.0,499811000.0,355706000.0,187701000.0,187701000.0,0.0,0.0,,,168005000.0,12894000.0,,3362000.0,3362000.0,,151749000.0,,99493000.0,52256000.0,686394000.0,10220000.0,4581000.0,0.0,0.0,0.0,0.0,5639000.0,,5639000.0,0.0,5639000.0,,,,676174000.0,1000.0,0.0,,0.0,,0.0,527258000.0,148915000.0,147753000.0,1162000.0,,2024-03-31
99962110.0,99962110.0,2642000.0,3361000.0,332738600.0,336099600.0,514248000.0,332738600.0,332738600.0,332738600.0,332738600.0,0.0,332738600.0,-167072400.0,,,499811000.0,499811000.0,363303400.0,187700400.0,187700400.0,0.0,0.0,0.0,0.0,175603000.0,6947000.0,,3361000.0,3361000.0,114514000.0,50781000.0,,0.0,50781000.0,696042000.0,6190000.0,0.0,0.0,0.0,0.0,0.0,6190000.0,,6190000.0,0.0,6190000.0,,,,689851000.0,688674000.0,0.0,,0.0,,0.0,0.0,1177000.0,458000.0,719000.0,,2023-09-30
99962110.0,99962110.0,189815000.0,191062000.0,333496000.0,524558000.0,509824000.0,333496000.0,333496000.0,521196000.0,333496000.0,0.0,333496000.0,132000000.0,-1130638000.0,824551000.0,499811000.0,499811000.0,354318000.0,187704000.0,4000.0,0.0,0.0,187700000.0,187700000.0,166614000.0,-1000.0,99493000.0,3362000.0,3362000.0,114514000.0,57734000.0,6952000.0,0.0,50782000.0,687814000.0,11376000.0,4581000.0,0.0,0.0,0.0,0.0,6795000.0,-3800000.0,10600000.0,0.0,48000.0,10479000.0,73000.0,0.0,676438000.0,-20000.0,0.0,941000.0,0.0,146992000.0,0.0,527278000.0,1247000.0,468000.0,1247000.0,1247000.0,2023-03-31
