Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
2600074900.573381,0.399219,-587500000.0,6512900000.0,6512900000.0,2462300000.0,179100000.0,15478600000.0,5925400000.0,5746300000.0,-1647800000.0,1647800000.0,-1450525099.426619,2459300000.0,19085500000.0,,,,,2459300000.0,2459300000.0,0.0,2459300000.0,0.0,2459300000.0,-3000000.0,2462300000.0,1636200000.0,4098500000.0,399200000.0,6512900000.0,-6512900000.0,-1647800000.0,1647800000.0,-1354200000.0,3606900000.0,1695900000.0,179100000.0,179100000.0,2252700000.0,15478600000.0,17731300000.0,17731300000.0,2024-03-31
501714948.305112,0.253481,2911600000.0,1979300000.0,1979300000.0,2332200000.0,304300000.0,9770600000.0,4890900000.0,4586600000.0,-1462500000.0,1462500000.0,854614948.305112,1823000000.0,12661800000.0,1582547336.0,1582547336.0,1.15194,1.15194,1823000000.0,1823000000.0,0.0,1823000000.0,0.0,1823000000.0,-509200000.0,2332200000.0,791900000.0,3124100000.0,378300000.0,1979300000.0,-1979300000.0,-1462500000.0,1462500000.0,2082900000.0,2891200000.0,1094500000.0,304300000.0,304300000.0,4974100000.0,9770600000.0,14744700000.0,14744700000.0,2023-12-31
4590000.0,0.3,2960700000.0,15300000.0,15300000.0,63800000.0,277600000.0,12829500000.0,2976000000.0,2698400000.0,-2560800000.0,2560800000.0,53090000.0,-28000000.0,16065600000.0,1458408954.0,1458408954.0,-0.019199,-0.019199,-28000000.0,-28000000.0,0.0,-28000000.0,0.0,-28500000.0,-91800000.0,63300000.0,73800000.0,137600000.0,382000000.0,15300000.0,-15300000.0,-2560800000.0,2560800000.0,2260300000.0,3236100000.0,1419700000.0,277600000.0,277600000.0,5496400000.0,12829500000.0,18325900000.0,18325900000.0,2023-09-30
0.0,0.035656,3350500000.0,0.0,0.0,527300000.0,302600000.0,18851400000.0,3350500000.0,3047900000.0,-2501000000.0,2501000000.0,527300000.0,527300000.0,22806100000.0,1569426616.0,1569426616.0,0.335983,0.335983,527300000.0,527300000.0,0.0,527300000.0,0.0,527300000.0,0.0,527300000.0,19500000.0,546900000.0,167100000.0,0.0,,-2501000000.0,2501000000.0,2842200000.0,3954700000.0,1465000000.0,302600000.0,302600000.0,6796900000.0,18851400000.0,25648300000.0,25648300000.0,2023-06-30
1220520000.0,0.3,109300000.0,4068400000.0,4068400000.0,1906500000.0,323500000.0,21641400000.0,4177700000.0,3854200000.0,188600000.0,1973600000.0,-941380000.0,1898300000.0,27692200000.0,,,,,1898300000.0,1898300000.0,0.0,1898300000.0,0.0,1898300000.0,-8200000.0,1906500000.0,-25900000.0,1880600000.0,-191000000.0,1582900000.0,,188600000.0,1973600000.0,-2298900000.0,6050800000.0,1809900000.0,323500000.0,183900000.0,3751900000.0,21641400000.0,25393300000.0,25393300000.0,2023-03-31
,,,,,,,,,,,,,,,1570805133.0,1570805133.0,-1.641515,-1.641515,,,,,,,,,,,,,-310400000.0,,,,,,,,,,,,2022-12-31
0.0,0.3,1856200000.0,0.0,0.0,-24600000.0,257700000.0,14023400000.0,1856200000.0,1598500000.0,-1460300000.0,1460300000.0,-24600000.0,-24600000.0,16892300000.0,1679694910.0,1679694910.0,-0.01,-0.01,-24600000.0,-24600000.0,0.0,-24600000.0,0.0,-24600000.0,0.0,-24600000.0,162800000.0,138200000.0,197000000.0,0.0,,-1460300000.0,1460300000.0,1267200000.0,2868900000.0,1157100000.0,257700000.0,257700000.0,4136100000.0,14023400000.0,18159500000.0,18159500000.0,2024-06-30 00:00:00
