Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.289948,5433000.0,0.0,0.0,3857000.0,0.0,474000.0,5433000.0,5433000.0,-1000.0,1000.0,3857000.0,3857000.0,2691000.0,,,,,3857000.0,3857000.0,0.0,3857000.0,3857000.0,0.0,3857000.0,1575000.0,5432000.0,5000.0,0.0,-1000.0,1000.0,5428000.0,2217000.0,2365000.0,0.0,0.0,7645000.0,474000.0,8119000.0,8119000.0,2024-03-31
0.0,0.282014,6833000.0,0.0,0.0,4906000.0,0.0,506000.0,6833000.0,6833000.0,0.0,0.0,4906000.0,4906000.0,1140000.0,8920000.0,8920000.0,0.55,0.55,4906000.0,4906000.0,0.0,4906000.0,4906000.0,0.0,4906000.0,1927000.0,6833000.0,,0.0,0.0,0.0,6833000.0,634000.0,805000.0,0.0,0.0,7467000.0,506000.0,7973000.0,7973000.0,2023-12-31
0.0,0.197746,5234000.0,0.0,0.0,4199000.0,0.0,474000.0,5234000.0,5234000.0,0.0,0.0,4199000.0,4199000.0,2541000.0,8934043.0,8934043.0,0.47,0.47,4199000.0,4199000.0,0.0,4199000.0,4199000.0,0.0,4199000.0,1035000.0,5234000.0,90000.0,0.0,0.0,0.0,5144000.0,2067000.0,2377000.0,0.0,0.0,7211000.0,474000.0,7685000.0,7685000.0,2023-09-30
0.0,0.19126,6133000.0,0.0,0.0,4960000.0,0.0,515000.0,6133000.0,6133000.0,0.0,0.0,4960000.0,4960000.0,1537000.0,9018182.0,9018182.0,0.55,0.55,4960000.0,4960000.0,0.0,4960000.0,4960000.0,0.0,4960000.0,1173000.0,6133000.0,1000.0,0.0,0.0,0.0,6132000.0,1022000.0,1386000.0,0.0,0.0,7154000.0,515000.0,7669000.0,7669000.0,2023-06-30
0.0,0.3,3276000.0,0.0,0.0,3557000.0,0.0,235000.0,3276000.0,3276000.0,14316000.0,50000.0,3557000.0,3557000.0,5784000.0,,,,,3557000.0,3557000.0,0.0,3557000.0,3557000.0,0.0,3557000.0,-331000.0,3226000.0,-1000.0,0.0,14316000.0,50000.0,-11089000.0,5549000.0,842000.0,0.0,0.0,-5540000.0,235000.0,-5305000.0,-5305000.0,2023-03-31
,,,,,,,,,,,,,,,9071154.0,9071154.0,0.52,0.52,,,,,,,,,,235000.0,,,,,,,,,,,,,2022-12-31
0.0,0.166916,6686000.0,0.0,0.0,5570000.0,0.0,472000.0,6686000.0,6686000.0,0.0,0.0,5570000.0,5570000.0,1529000.0,8983871.0,8983871.0,0.62,0.62,5570000.0,5570000.0,0.0,5570000.0,5570000.0,0.0,5570000.0,1116000.0,6686000.0,1000.0,0.0,0.0,0.0,6685000.0,1057000.0,1298000.0,0.0,0.0,7742000.0,472000.0,8214000.0,8214000.0,2024-06-30 00:00:00
