Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date
37094240.0,736522988.0,773617228.0,15467380000.0,19099090000.0,31275940000.0,50391110000.0,18008670000.0,31275940000.0,244170000.0,31536190000.0,37108830000.0,31617290000.0,81100000.0,31536190000.0,30762570000.0,773620000.0,773620000.0,58343960000.0,18178400000.0,3694720000.0,6391520000.0,28340000.0,5696160000.0,123520000.0,5572640000.0,100690000.0,40165560000.0,7733430000.0,13402930000.0,120650000.0,13282280000.0,54960000.0,18640950000.0,18640950000.0,89961250000.0,31787020000.0,2033130000.0,943910000.0,8031730000.0,8031730000.0,260250000.0,7640000.0,252610000.0,15255010000.0,15255010000.0,2326870000.0,12928140000.0,58174230000.0,7136400000.0,0.0,37918590000.0,35400000.0,13750000.0,5539210000.0,7530880000.0,4143340000.0,3387540000.0,2024-03-31
,773617228.0,773617228.0,17343290000.0,20049330000.0,29263890000.0,49450580000.0,16329860000.0,29263890000.0,126140000.0,29527390000.0,35767330000.0,29454720000.0,-72670000.0,29527390000.0,28753770000.0,773620000.0,773620000.0,57322180000.0,18256310000.0,3871050000.0,5802370000.0,50230000.0,6267020000.0,27080000.0,6239940000.0,152810000.0,39065870000.0,8936260000.0,13782310000.0,99060000.0,13683250000.0,63580000.0,15993290000.0,15993290000.0,86776900000.0,31381170000.0,1614170000.0,1996780000.0,7583500000.0,7583500000.0,263500000.0,10890000.0,252610000.0,14965440000.0,14965440000.0,2951730000.0,12013710000.0,55395730000.0,8579930000.0,0.0,37758220000.0,165870000.0,57370000.0,4739940000.0,4094400000.0,1514500000.0,2579900000.0,2023-09-30
,773617228.0,773617228.0,15409030000.0,17700420000.0,28585090000.0,46400850000.0,16514470000.0,28585090000.0,179140000.0,28879570000.0,34234280000.0,29757770000.0,878200000.0,28879570000.0,28105950000.0,773620000.0,773620000.0,57742030000.0,19819740000.0,5710500000.0,6182150000.0,78920000.0,5436550000.0,81840000.0,5354710000.0,175890000.0,37922290000.0,9828690000.0,12263870000.0,97300000.0,12166570000.0,51490000.0,15518910000.0,15518910000.0,87499800000.0,33063040000.0,2133040000.0,2137180000.0,7470990000.0,7470990000.0,294480000.0,12480000.0,282000000.0,15592610000.0,15592610000.0,2944440000.0,12648170000.0,54436760000.0,7220160000.0,0.0,37435330000.0,60080000.0,7090000.0,5313740000.0,4400360000.0,2288110000.0,2112250000.0,2023-03-31
