Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
31062367.741398,0.206532,2214300000.0,150400000.0,150400000.0,952400000.0,644600000.0,22221000000.0,2364700000.0,1720100000.0,-519800000.0,519800000.0,833062367.741398,952400000.0,37487500000.0,,,,,952400000.0,952400000.0,0.0,952400000.0,952400000.0,952400000.0,247900000.0,1200300000.0,284800000.0,150400000.0,,-519800000.0,519800000.0,1309000000.0,15266500000.0,11521700000.0,644600000.0,644600000.0,1810800000.0,1810800000.0,16575500000.0,22221000000.0,38796500000.0,38796500000.0,2024-03-31
0.0,0.349565,1221500000.0,0.0,0.0,112200000.0,564900000.0,30351900000.0,1221500000.0,656600000.0,-484100000.0,484100000.0,112200000.0,112200000.0,48759200000.0,561000000.0,561000000.0,0.2,0.2,112200000.0,112200000.0,0.0,112200000.0,112200000.0,112200000.0,60300000.0,172500000.0,373400000.0,0.0,,-484100000.0,484100000.0,276000000.0,18407300000.0,13845000000.0,564900000.0,564900000.0,2676700000.0,2676700000.0,18683300000.0,30351900000.0,49035200000.0,49035200000.0,2023-12-31
0.0,0.293017,1722600000.0,0.0,0.0,510300000.0,561000000.0,24601900000.0,1722600000.0,1161600000.0,-439800000.0,439800000.0,510300000.0,510300000.0,41053700000.0,554673913.0,554673913.0,0.92,0.92,510300000.0,510300000.0,0.0,510300000.0,510300000.0,510300000.0,211500000.0,721800000.0,669500000.0,0.0,,-439800000.0,439800000.0,498200000.0,16451800000.0,12219200000.0,561000000.0,561000000.0,2242700000.0,2242700000.0,16950000000.0,24601900000.0,41551900000.0,41551900000.0,2023-09-30
65935841.238687,0.260822,1617500000.0,252800000.0,252800000.0,677900000.0,560500000.0,24157000000.0,1870300000.0,1309800000.0,-392700000.0,392700000.0,491035841.238687,677900000.0,39697500000.0,551138211.0,551138211.0,1.23,1.23,677900000.0,677900000.0,0.0,677900000.0,677900000.0,677900000.0,239200000.0,917100000.0,326600000.0,252800000.0,-252800000.0,-392700000.0,392700000.0,732000000.0,15540500000.0,11625600000.0,560500000.0,560500000.0,1965600000.0,1965600000.0,16272500000.0,24157000000.0,40429500000.0,40429500000.0,2023-06-30
169109413.854352,0.190053,1592300000.0,889800000.0,889800000.0,1596000000.0,534800000.0,27526600000.0,2482100000.0,1947300000.0,131500000.0,-23200000.0,875309413.854352,1596000000.0,-92153200000.0,,,,,1596000000.0,1596000000.0,0.0,1596000000.0,1596000000.0,1596000000.0,374500000.0,1970500000.0,-35500000.0,876400000.0,,131500000.0,-23200000.0,2642000000.0,-119679800000.0,11981000000.0,534800000.0,523000000.0,2440000000.0,1987200000.0,-117037800000.0,27526600000.0,-89511200000.0,-89511200000.0,2023-03-31
,,,,,,,,,,,,,,,552252252.0,552252252.0,4.44,4.44,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.339045,1460800000.0,0.0,0.0,108000000.0,597600000.0,29413100000.0,1460800000.0,863200000.0,-699800000.0,699800000.0,108000000.0,108000000.0,43399500000.0,540000000.0,540000000.0,0.2,0.2,108000000.0,108000000.0,0.0,108000000.0,108000000.0,108000000.0,55400000.0,163400000.0,301400000.0,0.0,,-699800000.0,699800000.0,561100000.0,13986400000.0,9957200000.0,597600000.0,597600000.0,2019300000.0,2019300000.0,14547500000.0,29413100000.0,43960600000.0,43960600000.0,2024-06-30 00:00:00
