Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.240827,1142700000.0,0.0,0.0,422100000.0,260400000.0,6357600000.0,1142700000.0,882300000.0,-326300000.0,326300000.0,422100000.0,422100000.0,8476000000.0,,,,,422100000.0,422100000.0,0.0,422100000.0,,422100000.0,,422100000.0,133900000.0,556000000.0,46500000.0,0.0,,-326300000.0,326300000.0,785400000.0,2118400000.0,1558600000.0,260400000.0,260400000.0,2903800000.0,6357600000.0,9261400000.0,9261400000.0,2024-03-31
0.0,0.2275,1115400000.0,0.0,0.0,416300000.0,262400000.0,6175700000.0,1115400000.0,853000000.0,-314100000.0,314100000.0,416300000.0,416300000.0,8282000000.0,30951673.0,30951673.0,13.45,13.45,416300000.0,416300000.0,0.0,416300000.0,0.0,416300000.0,,416300000.0,122600000.0,538900000.0,45500000.0,0.0,,-314100000.0,314100000.0,760200000.0,2106300000.0,1569500000.0,262400000.0,262400000.0,2866500000.0,6175700000.0,9042200000.0,9042200000.0,2023-12-31
0.0,0.241317,1071100000.0,0.0,0.0,380100000.0,279600000.0,4972600000.0,1071100000.0,791500000.0,-290500000.0,290500000.0,380100000.0,380100000.0,7066100000.0,30977995.0,30977995.0,12.27,12.27,380100000.0,380100000.0,0.0,380100000.0,0.0,380100000.0,,380100000.0,120900000.0,501000000.0,107300000.0,0.0,,-290500000.0,290500000.0,679900000.0,2093500000.0,1586500000.0,279600000.0,279600000.0,2773400000.0,4972600000.0,7746000000.0,7746000000.0,2023-09-30
0.0,0.197426,1118300000.0,0.0,0.0,511400000.0,205300000.0,3982400000.0,1118300000.0,913000000.0,-275800000.0,275800000.0,511400000.0,511400000.0,6095300000.0,30956416.0,30956416.0,16.52,16.52,511400000.0,511400000.0,0.0,511400000.0,0.0,511400000.0,,511400000.0,125800000.0,637200000.0,58000000.0,0.0,,-275800000.0,275800000.0,794800000.0,2112900000.0,1679500000.0,205300000.0,205300000.0,2907700000.0,3982400000.0,6890100000.0,6890100000.0,2023-06-30
2000066.870846,0.127126,852748000.0,15733000.0,15733000.0,403244000.0,297214000.0,3730313000.0,868481000.0,571267000.0,-50449000.0,114805000.0,389511066.870846,403244000.0,4468169000.0,,,,,403244000.0,403244000.0,0.0,403244000.0,4810000.0,398434000.0,0.0,398434000.0,58028000.0,456462000.0,-186187000.0,14398000.0,-14398000.0,-50449000.0,114805000.0,986815000.0,737856000.0,-339778000.0,297214000.0,294855000.0,1724671000.0,3730313000.0,5454984000.0,5454984000.0,2023-03-31
,,,,,,,,,,,,,,,30961500.0,30961500.0,16.16,16.16,,,,,-193000000.0,,0.0,,,,,,-281300000.0,,,,,,,,,,,,2022-12-31
0.0,0.201851,1390800000.0,,,603800000.0,275700000.0,6271900000.0,1390800000.0,1115100000.0,-358600000.0,358600000.0,603800000.0,603800000.0,8706500000.0,30964103.0,30964103.0,19.5,19.5,603800000.0,603800000.0,0.0,603800000.0,0.0,603800000.0,,603800000.0,152700000.0,756500000.0,28000000.0,,,-358600000.0,358600000.0,979900000.0,2434600000.0,1852400000.0,275700000.0,275700000.0,3414500000.0,6271900000.0,9686400000.0,9686400000.0,2024-06-30 00:00:00
