Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
600000.0,541075331.0,541675331.0,2753000000.0,3065700000.0,27531500000.0,30553000000.0,28019300000.0,27531500000.0,46800000.0,27534100000.0,,30207300000.0,27654000000.0,119900000.0,27534100000.0,26451900000.0,,,1082200000.0,1082200000.0,,30820000000.0,4460400000.0,1664100000.0,,,2678500000.0,5300000.0,2673200000.0,116800000.0,26359600000.0,19558300000.0,,387200000.0,41500000.0,345700000.0,,1894400000.0,3947300000.0,,36600000.0,3910700000.0,58474000000.0,4095100000.0,651700000.0,,762500000.0,1603200000.0,,1603200000.0,585400000.0,2600000.0,,134100000.0,,,,,,,,54378900000.0,951600000.0,400000.0,,,47832500000.0,,,3422000000.0,629300000.0,,,1543100000.0,1277200000.0,265900000.0,,,2024-03-31
600000.0,541075331.0,541675331.0,2339500000.0,2739400000.0,26190800000.0,28843800000.0,29487700000.0,30440800000.0,89800000.0,26194200000.0,4250000000.0,31824800000.0,30565200000.0,121000000.0,30444200000.0,25112000000.0,,,5332200000.0,1082200000.0,4250000000.0,28022200000.0,3155700000.0,1670500000.0,,,1385800000.0,5200000.0,1380600000.0,99400000.0,24866500000.0,19191800000.0,,1353600000.0,84600000.0,1269000000.0,,305900000.0,3159000000.0,,128700000.0,3030300000.0,58587400000.0,4233200000.0,654600000.0,,715500000.0,1657500000.0,,1657500000.0,589100000.0,3400000.0,,190200000.0,,,,,,,,54354200000.0,1048500000.0,400000.0,,,47483500000.0,,,3270900000.0,852600000.0,,,1698300000.0,1388200000.0,310100000.0,,,2023-09-30
600000.0,541075331.0,541675331.0,2187600000.0,2679900000.0,32302800000.0,34861700000.0,36184500000.0,36552800000.0,124900000.0,32306700000.0,4250000000.0,38192100000.0,36673600000.0,116900000.0,36556700000.0,36000000.0,-41239800000.0,62711100000.0,5332200000.0,1082200000.0,4250000000.0,28400700000.0,3461800000.0,650000000.0,103300000.0,1027400000.0,1681100000.0,45700000.0,1635400000.0,103300000.0,24938900000.0,359900000.0,104900000.0,998800000.0,79200000.0,919600000.0,138100000.0,138100000.0,4855200000.0,632800000.0,104900000.0,4222400000.0,65074300000.0,3950900000.0,653400000.0,555500000.0,723300000.0,1193800000.0,460700000.0,733100000.0,592900000.0,3900000.0,3900000.0,881500000.0,-857400000.0,1738900000.0,650000000.0,351600000.0,379800000.0,357500000.0,0.0,61123400000.0,1193300000.0,400000.0,600000.0,1341800000.0,48218300000.0,47664100000.0,554200000.0,8969100000.0,760200000.0,-135000000.0,895200000.0,1833000000.0,1465600000.0,367400000.0,161000000.0,206400000.0,2023-03-31
