Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.263615,438530000.0,,,166180000.0,156010000.0,1357020000.0,438530000.0,282520000.0,-64740000.0,64740000.0,166180000.0,166180000.0,2209700000.0,,,,,166180000.0,166180000.0,0.0,166180000.0,,160380000.0,0.0,160380000.0,57410000.0,217780000.0,49890000.0,,-64740000.0,64740000.0,232630000.0,852680000.0,297370000.0,156010000.0,156010000.0,1085310000.0,1357020000.0,2442330000.0,2442330000.0,2024-03-31
0.0,0.38126,468470000.0,0.0,0.0,190640000.0,124030000.0,1170220000.0,468470000.0,344440000.0,-36330000.0,36330000.0,190640000.0,190640000.0,1861220000.0,107101124.0,107101124.0,1.78,1.78,190640000.0,190640000.0,0.0,190640000.0,,190640000.0,0.0,190640000.0,117470000.0,308110000.0,45190000.0,0.0,-36330000.0,36330000.0,299250000.0,691000000.0,189400000.0,124030000.0,124030000.0,990250000.0,1170220000.0,2160470000.0,2160470000.0,2023-12-31
0.0,0.35313,581040000.0,0.0,0.0,275830000.0,123000000.0,1233870000.0,581040000.0,458040000.0,-31710000.0,31710000.0,275830000.0,275830000.0,1975640000.0,107326848.0,107326848.0,2.57,2.57,275830000.0,275830000.0,0.0,275830000.0,50000.0,275780000.0,0.0,275780000.0,150550000.0,426330000.0,53840000.0,0.0,-31710000.0,31710000.0,404200000.0,741770000.0,233210000.0,123000000.0,123000000.0,1145970000.0,1233870000.0,2379840000.0,2379840000.0,2023-09-30
0.0,0.368558,476640000.0,0.0,0.0,208260000.0,119410000.0,1290710000.0,476640000.0,357230000.0,-27540000.0,27540000.0,208260000.0,208260000.0,2042970000.0,107350515.0,107350515.0,1.94,1.94,208260000.0,208260000.0,0.0,208260000.0,90000.0,208170000.0,0.0,208170000.0,121510000.0,329690000.0,45340000.0,0.0,-27540000.0,27540000.0,311880000.0,752260000.0,240840000.0,119410000.0,119410000.0,1064140000.0,1290710000.0,2354850000.0,2354850000.0,2023-06-30
4962993.849682,0.275722,318750000.0,18000000.0,18000000.0,138990000.0,128140000.0,1065710000.0,336750000.0,208610000.0,36630000.0,16750000.0,125952993.849682,138990000.0,1810390000.0,,,,,138990000.0,138990000.0,0.0,138990000.0,10000.0,138970000.0,0.0,138960000.0,52900000.0,191860000.0,-81350000.0,-700000.0,36630000.0,16750000.0,179440000.0,744680000.0,-103460000.0,128140000.0,99130000.0,924120000.0,1065710000.0,1989830000.0,1989830000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,108319149.0,107556338.0,1.41,1.42,,,,,90000.0,,,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.3,549110000.0,0.0,0.0,166000000.0,163740000.0,1620390000.0,549110000.0,385370000.0,-81240000.0,81240000.0,166000000.0,166000000.0,2500530000.0,121167883.0,121167883.0,1.37,1.37,166000000.0,166000000.0,0.0,166000000.0,5600000.0,147410000.0,0.0,147410000.0,156730000.0,304130000.0,96990000.0,0.0,-81240000.0,81240000.0,288370000.0,880140000.0,267890000.0,163740000.0,163740000.0,1168510000.0,1620390000.0,2788900000.0,2788900000.0,2024-06-30 00:00:00
