Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Taxes Receivable
20274115.0,20274115.0,285787000.0,287569000.0,554336000.0,842091000.0,319386000.0,554336000.0,554522000.0,562305000.0,554522000.0,554522000.0,351781000.0,,,202741000.0,202741000.0,587697000.0,39880000.0,1000.0,,23800000.0,7783000.0,7783000.0,7000000.0,547817000.0,14991000.0,,279786000.0,279786000.0,,572000.0,243182000.0,,,11253000.0,231929000.0,1142219000.0,275016000.0,1000.0,,25850000.0,25850000.0,,186000.0,,248979000.0,,248979000.0,35179000.0,213800000.0,,,,,867203000.0,105894000.0,,,331394000.0,,,,,331995000.0,,,97920000.0,96138000.0,1782000.0,,2023-09-30,
20274115.0,20274115.0,269128000.0,270481000.0,520221000.0,790951000.0,308814000.0,520221000.0,520470000.0,532332000.0,520470000.0,520470000.0,,245169000.0,70560000.0,202741000.0,202741000.0,781583000.0,44592000.0,,7046000.0,24278000.0,11862000.0,11862000.0,,736991000.0,,17000.0,258619000.0,258619000.0,865000.0,,450636000.0,2372000.0,44000.0,,448220000.0,1302053000.0,256248000.0,3000.0,6283000.0,3355000.0,,3355000.0,249000.0,249000.0,245218000.0,-70353000.0,315571000.0,28347000.0,,131764000.0,153473000.0,1987000.0,0.0,1045805000.0,,26762000.0,140138000.0,612812000.0,151904000.0,183619000.0,277289000.0,101825000.0,162915000.0,-2381000.0,165296000.0,1353000.0,,1353000.0,1353000.0,2023-03-31,
20274115.0,20274115.0,286248000.0,287155000.0,482446000.0,769748000.0,194759000.0,482446000.0,482593000.0,489265000.0,482593000.0,482593000.0,279852000.0,,,202741000.0,202741000.0,504849000.0,20638000.0,1000.0,,5514000.0,6672000.0,6672000.0,7175000.0,484211000.0,17690000.0,,280483000.0,280483000.0,,559000.0,164007000.0,,,0.0,164007000.0,987442000.0,308471000.0,400000.0,,64507000.0,64507000.0,,147000.0,,243417000.0,,243417000.0,0.0,243417000.0,,,,,678970000.0,78420000.0,,,339728000.0,,,,,126284000.0,,,130616000.0,129709000.0,907000.0,,2024-03-31 00:00:00,3922000.0
