Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-577153369.959221,0.160597,406600000.0,-3593800000.0,-3593800000.0,-3026700000.0,417900000.0,1483300000.0,-3187200000.0,-3605100000.0,73900000.0,-73900000.0,-10053369.959221,-3026700000.0,2601100000.0,,,,,-3026700000.0,-3026700000.0,0.0,-3026700000.0,-62600000.0,-2964100000.0,-2964100000.0,-567100000.0,-3531200000.0,70400000.0,-3593800000.0,,73900000.0,-73900000.0,-94600000.0,1117800000.0,699900000.0,417900000.0,417900000.0,1023200000.0,1483300000.0,2506500000.0,2506500000.0,2024-03-31
0.0,0.027395,1221100000.0,0.0,0.0,691900000.0,281800000.0,1441000000.0,1221100000.0,939300000.0,-161800000.0,161800000.0,691900000.0,691900000.0,2399500000.0,210945122.0,210945122.0,3.28,3.28,691900000.0,691900000.0,0.0,691900000.0,-64400000.0,756300000.0,756300000.0,21300000.0,777500000.0,773800000.0,0.0,,-161800000.0,161800000.0,169600000.0,958500000.0,676700000.0,281800000.0,281800000.0,1128100000.0,1441000000.0,2569100000.0,2569100000.0,2023-12-31
-70981406.169223,0.059538,446800000.0,-1192200000.0,-1192200000.0,-1095600000.0,300700000.0,1494500000.0,-745400000.0,-1046100000.0,-114500000.0,114500000.0,25618593.830777,-1095600000.0,2470200000.0,211098266.0,211098266.0,-5.19,-5.19,-1095600000.0,-1095600000.0,0.0,-1095600000.0,-4100000.0,-1091500000.0,-1091500000.0,-69100000.0,-1160600000.0,35600000.0,-1192200000.0,1192200000.0,-114500000.0,114500000.0,113800000.0,975700000.0,675000000.0,300700000.0,300700000.0,1089500000.0,1494500000.0,2584000000.0,2584000000.0,2023-09-30
0.0,0.3,632900000.0,0.0,0.0,205500000.0,314200000.0,1359600000.0,632900000.0,318700000.0,-93900000.0,93900000.0,205500000.0,205500000.0,2305400000.0,211855670.0,211855670.0,0.97,0.97,205500000.0,205500000.0,0.0,205500000.0,-19600000.0,225100000.0,225100000.0,-300000.0,224800000.0,166800000.0,0.0,,-93900000.0,93900000.0,167500000.0,945800000.0,631600000.0,314200000.0,314200000.0,1113300000.0,1359600000.0,2472900000.0,2472900000.0,2023-06-30
-66712061.71108,0.018233,4623500000.0,-3589500000.0,-3658900000.0,332900000.0,483800000.0,1229600000.0,1034000000.0,550200000.0,-269300000.0,193700000.0,3925087938.28892,332900000.0,-1850700000.0,,,,,332900000.0,332900000.0,0.0,332900000.0,-17000000.0,349900000.0,349900000.0,6500000.0,356500000.0,-421600000.0,-3658900000.0,-480100000.0,-269300000.0,193700000.0,4179300000.0,-3080300000.0,-4180900000.0,483800000.0,481500000.0,1099000000.0,1229600000.0,2328600000.0,2328600000.0,2023-03-31
,,,,,,,,,,,,,,,211276931.0,211276931.0,-19.03,-19.03,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.3,434800000.0,0.0,0.0,-114500000.0,345000000.0,1572500000.0,434800000.0,89800000.0,-208600000.0,208600000.0,-114500000.0,-114500000.0,2572100000.0,212037037.0,212037037.0,-0.54,-0.54,-114500000.0,-114500000.0,0.0,-114500000.0,18300000.0,-132800000.0,-132800000.0,14000000.0,-118800000.0,58400000.0,0.0,,-208600000.0,208600000.0,28600000.0,999600000.0,654600000.0,345000000.0,345000000.0,1028200000.0,1572500000.0,2600700000.0,2600700000.0,2024-06-30 00:00:00
