Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-10104865.13558,0.264657,453577000.0,-38181000.0,-38181000.0,242411000.0,37233000.0,2921712000.0,415396000.0,378163000.0,-48506000.0,48506000.0,270487134.86442,242411000.0,3616111000.0,,,,,242411000.0,242411000.0,0.0,242411000.0,242411000.0,242411000.0,87246000.0,329657000.0,49651000.0,-38181000.0,-48506000.0,48506000.0,376693000.0,694399000.0,527099000.0,37233000.0,37233000.0,1071092000.0,2921712000.0,3992804000.0,3992804000.0,2024-03-31
0.0,0.256944,371197000.0,0.0,0.0,207783000.0,37526000.0,2331631000.0,371197000.0,333671000.0,-54038000.0,54038000.0,207783000.0,207783000.0,2880570000.0,79610345.0,79610345.0,2.61,2.61,207783000.0,207783000.0,0.0,207783000.0,207783000.0,207783000.0,71850000.0,279633000.0,41817000.0,0.0,-54038000.0,54038000.0,291854000.0,548939000.0,375172000.0,37526000.0,37526000.0,840793000.0,2331631000.0,3172424000.0,3172424000.0,2023-12-31
0.0,0.262538,368403000.0,0.0,0.0,205333000.0,38071000.0,2115357000.0,368403000.0,330332000.0,-51900000.0,51900000.0,205333000.0,205333000.0,2711896000.0,79586434.0,79586434.0,2.58,2.58,205333000.0,205333000.0,0.0,205333000.0,205333000.0,205333000.0,73099000.0,278432000.0,44044000.0,0.0,-51900000.0,51900000.0,286288000.0,596539000.0,439917000.0,38071000.0,38071000.0,882827000.0,2115357000.0,2998184000.0,2998184000.0,2023-09-30
0.0,0.286308,145780000.0,0.0,0.0,42247000.0,34489000.0,1267592000.0,145780000.0,111291000.0,-52096000.0,52096000.0,42247000.0,42247000.0,1862959000.0,79711321.0,79711321.0,0.53,0.53,42247000.0,42247000.0,0.0,42247000.0,42247000.0,42247000.0,16948000.0,59195000.0,32355000.0,0.0,-52096000.0,52096000.0,78936000.0,595367000.0,439932000.0,34489000.0,34489000.0,674303000.0,1267592000.0,1941895000.0,1941895000.0,2023-06-30
1945348.182757,0.216318,308485000.0,8993000.0,8993000.0,188865000.0,32804000.0,1026193000.0,317478000.0,284674000.0,43510000.0,43677000.0,181817348.182757,188865000.0,3812889000.0,,,,,188865000.0,188865000.0,0.0,188865000.0,188865000.0,188865000.0,52132000.0,240997000.0,-75329000.0,8993000.0,43510000.0,43677000.0,242694000.0,2786696000.0,1584855000.0,32804000.0,27023000.0,3029390000.0,1026193000.0,4055583000.0,4055583000.0,2023-03-31
,,,,,,,,,,,,,,,80055072.0,80055072.0,0.69,0.69,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.266566,227272000.0,0.0,0.0,104639000.0,36061000.0,1339029000.0,227272000.0,191211000.0,-48541000.0,48541000.0,104639000.0,104639000.0,1937363000.0,79271970.0,79271970.0,1.32,1.32,104639000.0,104639000.0,0.0,104639000.0,104639000.0,104639000.0,38031000.0,142670000.0,47248000.0,0.0,-48541000.0,48541000.0,143963000.0,598334000.0,440173000.0,36061000.0,36061000.0,742297000.0,1339029000.0,2081326000.0,2081326000.0,2024-06-30 00:00:00
