Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-82957912.503297,0.330035,1380313000.0,-251361000.0,-251361000.0,814462000.0,108956000.0,2907871000.0,1128952000.0,1019996000.0,-41742000.0,41742000.0,982865087.496703,814462000.0,-130548000.0,,,,,814462000.0,814462000.0,0.0,814462000.0,2365000.0,812097000.0,0.0,812097000.0,322858000.0,978254000.0,-4960053000.0,-251361000.0,-41742000.0,41742000.0,6231410000.0,-3038419000.0,,108956000.0,108956000.0,3192991000.0,2907871000.0,6100862000.0,6100862000.0,2024-03-31
-6450587.305199,0.227189,1184785000.0,-28393000.0,-28393000.0,790411000.0,108435000.0,3133269000.0,1156392000.0,1047957000.0,-32817000.0,32817000.0,812353412.694801,790411000.0,4969026000.0,278313732.0,278313732.0,2.84,2.84,790411000.0,790411000.0,0.0,790411000.0,476000.0,789935000.0,0.0,789935000.0,230629000.0,1015140000.0,52782000.0,-28393000.0,-32817000.0,32817000.0,1023568000.0,1835757000.0,1357399000.0,108435000.0,108435000.0,2859325000.0,3133269000.0,5992594000.0,5992594000.0,2023-12-31
-295710.46694,0.259395,1042118000.0,-1140000.0,-1140000.0,686708000.0,100138000.0,2897626000.0,1040978000.0,940840000.0,-34042000.0,34042000.0,687552289.53306,686708000.0,4657410000.0,278019433.0,278019433.0,2.47,2.47,686708000.0,686708000.0,0.0,686708000.0,2548000.0,684160000.0,0.0,684160000.0,235219000.0,906798000.0,33637000.0,-1140000.0,-34042000.0,34042000.0,908343000.0,1759784000.0,1290035000.0,100138000.0,100138000.0,2668127000.0,2897626000.0,5565753000.0,5565753000.0,2023-09-30
17547.804321,0.254316,806476000.0,69000.0,69000.0,517282000.0,95038000.0,2558544000.0,806545000.0,711507000.0,-20764000.0,20764000.0,517230547.804321,517282000.0,3990181000.0,278108602.0,278108602.0,1.86,1.86,517282000.0,517282000.0,0.0,517282000.0,0.0,517282000.0,0.0,517282000.0,175667000.0,690743000.0,27272000.0,69000.0,-20764000.0,20764000.0,684166000.0,1431637000.0,1031989000.0,95038000.0,95038000.0,2115803000.0,2558544000.0,4674347000.0,4674347000.0,2023-06-30
-555266.588436,0.031939,509299000.0,-17385000.0,-17385000.0,348011000.0,100077000.0,3972528000.0,491914000.0,391837000.0,30695000.0,16877000.0,364840733.411564,348011000.0,3562281000.0,,,,,348011000.0,348011000.0,0.0,348011000.0,-2019000.0,350030000.0,0.0,350030000.0,11976000.0,374960000.0,-93982000.0,-17385000.0,30695000.0,16877000.0,353490000.0,-410247000.0,-1631327000.0,100077000.0,42972000.0,-56757000.0,3972528000.0,3915771000.0,3915771000.0,2023-03-31
,,,,,,,,,,,,,,,286069880.0,286069880.0,0.83,0.83,,,,,,,,,,,,,,,,,663198000.0,,,,,,,2022-12-31
-101992.215855,0.264915,1159416000.0,-385000.0,-385000.0,800946000.0,108318000.0,2578453000.0,1159031000.0,1050713000.0,-18872000.0,18872000.0,801229007.784145,800946000.0,4204810000.0,279075261.0,279075261.0,2.87,2.87,800946000.0,800946000.0,0.0,800946000.0,1047000.0,799899000.0,0.0,799899000.0,273350000.0,1031841000.0,54833000.0,-385000.0,-18872000.0,18872000.0,996265000.0,1626357000.0,1120415000.0,108318000.0,108318000.0,2622622000.0,2578453000.0,5201075000.0,5201075000.0,2024-06-30 00:00:00
