Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.255489,4048921000.0,0.0,0.0,2887764000.0,162506000.0,2846661000.0,4048921000.0,3886415000.0,-7677000.0,7677000.0,2887764000.0,2887764000.0,5484140000.0,,,,,2887764000.0,2887764000.0,0.0,2887764000.0,2887764000.0,2887764000.0,990974000.0,3878738000.0,884870000.0,0.0,-7677000.0,7677000.0,3001545000.0,2637479000.0,993308000.0,162506000.0,162506000.0,5639024000.0,2846661000.0,8485685000.0,8485685000.0,2024-03-31
0.0,0.285922,2063449000.0,0.0,0.0,1350340000.0,164678000.0,2169143000.0,2063449000.0,1898771000.0,-7745000.0,7745000.0,1350340000.0,1350340000.0,4940659000.0,366442334.0,366442334.0,3.685,3.685,1350340000.0,1350340000.0,0.0,1350340000.0,1350340000.0,1350340000.0,540686000.0,1891026000.0,875980000.0,0.0,-7745000.0,7745000.0,1022791000.0,2771516000.0,842006000.0,164678000.0,164678000.0,3794307000.0,2169143000.0,5963450000.0,5963450000.0,2023-12-31
0.0,0.242247,2123348000.0,0.0,0.0,1470933000.0,174337000.0,2714601000.0,2123348000.0,1949011000.0,-7834000.0,7834000.0,1470933000.0,1470933000.0,4933684000.0,366359402.0,366359402.0,4.015,4.015,1470933000.0,1470933000.0,0.0,1470933000.0,1470933000.0,1470933000.0,470244000.0,1941177000.0,782969000.0,0.0,-7834000.0,7834000.0,1166042000.0,2219083000.0,811286000.0,174337000.0,174337000.0,3385125000.0,2714601000.0,6099726000.0,6099726000.0,2023-09-30
0.0,0.268182,748078000.0,0.0,0.0,418169000.0,168871000.0,1242872000.0,748078000.0,579207000.0,-7796000.0,7796000.0,418169000.0,418169000.0,3452167000.0,366814912.0,366814912.0,1.14,1.14,418169000.0,418169000.0,0.0,418169000.0,418169000.0,418169000.0,153242000.0,571411000.0,1074474000.0,0.0,-7796000.0,7796000.0,-495267000.0,2209295000.0,707295000.0,168871000.0,168871000.0,1714028000.0,1242872000.0,2956900000.0,2956900000.0,2023-06-30
3616607.588651,0.257777,2178066000.0,14030000.0,14030000.0,1527589000.0,139402000.0,3730959000.0,2192096000.0,2052694000.0,1098995000.0,-5432000.0,1517175607.588651,1527589000.0,6364962000.0,,,,,1527589000.0,1527589000.0,0.0,1527589000.0,1527589000.0,1527589000.0,530537000.0,2058126000.0,-612183000.0,1006000.0,1098995000.0,-5432000.0,1705041000.0,2634003000.0,681249000.0,139402000.0,-36598000.0,4339044000.0,3730959000.0,8070003000.0,8070003000.0,2023-03-31
,,,,,,,,,,,,,,,366491904.0,366491904.0,2.285,2.285,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.357603,280582000.0,0.0,0.0,72163000.0,156698000.0,322496000.0,280582000.0,123884000.0,-11550000.0,11550000.0,72163000.0,72163000.0,2557689000.0,360815000.0,360815000.0,0.2,0.2,72163000.0,72163000.0,0.0,72163000.0,72163000.0,72163000.0,40171000.0,112334000.0,803800000.0,0.0,-11550000.0,11550000.0,-679916000.0,2235193000.0,641545000.0,156698000.0,156698000.0,1555277000.0,322496000.0,1877773000.0,1877773000.0,2024-06-30 00:00:00
