Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.28147,243646000.0,,,161956000.0,13578000.0,5147079000.0,243646000.0,230068000.0,-4669000.0,4669000.0,161956000.0,161956000.0,5338458000.0,,,,,161956000.0,161956000.0,0.0,161956000.0,,161956000.0,0.0,161956000.0,63443000.0,225399000.0,698000.0,,-4669000.0,4669000.0,229369000.0,191379000.0,115365000.0,13578000.0,13578000.0,420748000.0,5147079000.0,5567827000.0,5567827000.0,2024-03-31
0.0,0.249699,290381000.0,0.0,0.0,167146000.0,14742000.0,7162129000.0,290381000.0,275639000.0,-52867000.0,52867000.0,167146000.0,167146000.0,7381560000.0,22256458.0,22256458.0,7.51,7.51,167146000.0,167146000.0,0.0,167146000.0,0.0,167146000.0,0.0,167146000.0,55626000.0,222772000.0,2608000.0,0.0,-52867000.0,52867000.0,273031000.0,219431000.0,148498000.0,14742000.0,14742000.0,492462000.0,7162129000.0,7654591000.0,7654591000.0,2023-12-31
0.0,0.24877,219201000.0,0.0,0.0,133287000.0,13834000.0,5116514000.0,219201000.0,205367000.0,-27942000.0,27942000.0,133287000.0,133287000.0,5257428000.0,,,5.989121,5.989121,133287000.0,133287000.0,0.0,133287000.0,0.0,133287000.0,0.0,133287000.0,44138000.0,177425000.0,292000.0,0.0,-27942000.0,27942000.0,205073000.0,140914000.0,72385000.0,13834000.0,13834000.0,345987000.0,5116514000.0,5462501000.0,5462501000.0,2023-09-30
0.0,0.249882,252686000.0,,,156230000.0,13719000.0,4344909000.0,252686000.0,238967000.0,-30693000.0,30693000.0,156230000.0,156230000.0,4476188000.0,22254986.0,22254986.0,7.02,7.02,156230000.0,156230000.0,0.0,156230000.0,0.0,156230000.0,0.0,156230000.0,52044000.0,208274000.0,477000.0,,-30693000.0,30693000.0,238492000.0,131279000.0,67637000.0,13719000.0,13719000.0,369771000.0,4344909000.0,4714680000.0,4714680000.0,2023-06-30
-36220.040241,0.278616,83259000.0,-130000.0,-130000.0,44817000.0,13642000.0,3743970000.0,83129000.0,69487000.0,-28698000.0,7362000.0,44910779.959759,44817000.0,3755083000.0,,,,,44817000.0,44817000.0,0.0,44817000.0,,44817000.0,,44817000.0,17309000.0,62125000.0,-453000.0,-130000.0,-28698000.0,7362000.0,91405000.0,11113000.0,-240157000.0,13642000.0,13631000.0,102518000.0,3743970000.0,3846488000.0,3846488000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,22250739.0,22250739.0,8.79,8.79,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.254779,382770000.0,,,250769000.0,15878000.0,4507626000.0,382770000.0,366892000.0,-30389000.0,30389000.0,250769000.0,250769000.0,4680351000.0,22251020.0,22251020.0,11.27,11.27,250769000.0,250769000.0,0.0,250769000.0,0.0,250769000.0,0.0,250769000.0,85734000.0,336503000.0,318000.0,,-30389000.0,30389000.0,366575000.0,172725000.0,95584000.0,15878000.0,15878000.0,539300000.0,4507626000.0,5046926000.0,5046926000.0,2024-06-30 00:00:00
