Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.257015,3327100000.0,1112600000.0,751900000.0,13177200000.0,3327100000.0,2575200000.0,-1081900000.0,1081900000.0,1112600000.0,1112600000.0,16944600000.0,,,,,1112600000.0,1112600000.0,0.0,1112600000.0,3100000.0,1109500000.0,1109500000.0,383800000.0,1493300000.0,232000000.0,-1081900000.0,1081900000.0,2343200000.0,3767400000.0,2205200000.0,751900000.0,751900000.0,6110600000.0,13177200000.0,19287800000.0,19287800000.0,2024-03-31
0.0,0.264111,2861100000.0,1478700000.0,526500000.0,11644500000.0,2861100000.0,2334600000.0,-323700000.0,323700000.0,1478700000.0,1478700000.0,14304700000.0,377219388.0,377219388.0,3.92,3.92,1478700000.0,1478700000.0,0.0,1478700000.0,-1100000.0,1479800000.0,1479800000.0,531100000.0,2010900000.0,71700000.0,-323700000.0,323700000.0,2262900000.0,2660200000.0,1524100000.0,526500000.0,526500000.0,4923100000.0,11644500000.0,16567600000.0,16567600000.0,2023-12-31
0.0,0.284166,2408000000.0,1226400000.0,482400000.0,10483000000.0,2408000000.0,1925600000.0,-209700000.0,209700000.0,1226400000.0,1226400000.0,12968300000.0,377353846.0,377353846.0,3.25,3.25,1226400000.0,1226400000.0,0.0,1226400000.0,-1900000.0,1228300000.0,1228300000.0,487600000.0,1715900000.0,26800000.0,-209700000.0,209700000.0,1898800000.0,2485300000.0,1443100000.0,482400000.0,482400000.0,4384100000.0,10483000000.0,14867100000.0,14867100000.0,2023-09-30
0.0,0.291407,2147500000.0,1091700000.0,411800000.0,9353200000.0,2147500000.0,1735700000.0,-192500000.0,192500000.0,1091700000.0,1091700000.0,11779300000.0,377750865.0,377750865.0,2.89,2.89,1091700000.0,1091700000.0,0.0,1091700000.0,-1800000.0,1093500000.0,1093500000.0,449700000.0,1543200000.0,39800000.0,-192500000.0,192500000.0,1695900000.0,2426100000.0,1489900000.0,411800000.0,411800000.0,4122000000.0,9353200000.0,13475200000.0,13475200000.0,2023-06-30
0.0,0.31027,2003200000.0,1021700000.0,335500000.0,11522100000.0,2003200000.0,1667700000.0,-157800000.0,184800000.0,1021700000.0,1021700000.0,12016600000.0,,,,,1021700000.0,1021700000.0,0.0,1021700000.0,-1100000.0,1022800000.0,1022800000.0,460100000.0,1482900000.0,-225000000.0,-157800000.0,184800000.0,1499300000.0,494500000.0,-1689800000.0,335500000.0,334400000.0,1993800000.0,11522100000.0,13515900000.0,13515900000.0,2023-03-31
,,,,,,,,,,,,,377548638.0,377548638.0,2.57,2.57,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.279085,3691500000.0,1180200000.0,844700000.0,14490500000.0,3691500000.0,2846800000.0,-1211100000.0,1211100000.0,1180200000.0,1180200000.0,18697600000.0,377060703.0,377060703.0,3.13,3.13,1180200000.0,1180200000.0,0.0,1180200000.0,1000000.0,1179200000.0,1179200000.0,456500000.0,1635700000.0,108800000.0,-1211100000.0,1211100000.0,2738000000.0,4207100000.0,2361400000.0,844700000.0,844700000.0,6945100000.0,14490500000.0,21435600000.0,21435600000.0,2024-06-30 00:00:00
