Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
6596529.094232,0.273829,501529000.0,24090000.0,24090000.0,349438000.0,,721301000.0,525619000.0,525619000.0,-8025000.0,8025000.0,331944529.094232,349438000.0,938930000.0,,,,,349438000.0,349438000.0,0.0,349438000.0,-26423000.0,375861000.0,375861000.0,141732000.0,517594000.0,26600000.0,24090000.0,-8025000.0,8025000.0,474928000.0,217629000.0,217629000.0,,,692557000.0,721301000.0,1413858000.0,1413858000.0,2024-03-31
0.0,0.314854,440881000.0,0.0,0.0,305773000.0,,443299000.0,440881000.0,440881000.0,-5266000.0,5266000.0,305773000.0,305773000.0,596652000.0,83402860.0,83402860.0,3.67,3.67,305773000.0,305773000.0,0.0,305773000.0,7313000.0,298461000.0,298461000.0,137155000.0,435615000.0,42355000.0,0.0,-5266000.0,5266000.0,398526000.0,153353000.0,153353000.0,,,551879000.0,443299000.0,995178000.0,995178000.0,2023-12-31
0.0,0.368009,221020000.0,0.0,0.0,152762000.0,,349253000.0,221020000.0,221020000.0,-5297000.0,5297000.0,152762000.0,152762000.0,497426000.0,83402860.0,83402860.0,1.83,1.83,152762000.0,152762000.0,0.0,152762000.0,16426000.0,136336000.0,136336000.0,79388000.0,215723000.0,53438000.0,0.0,-5297000.0,5297000.0,167584000.0,148173000.0,148173000.0,,,315757000.0,349253000.0,665010000.0,665010000.0,2023-09-30
0.0,0.300634,696831000.0,0.0,0.0,470873000.0,,460517000.0,696831000.0,696831000.0,-4224000.0,4224000.0,470873000.0,470873000.0,654475000.0,83457103.0,81089792.0,5.65,5.81,470873000.0,470873000.0,0.0,470873000.0,-13514000.0,484386000.0,484386000.0,208221000.0,692607000.0,26834000.0,0.0,-4224000.0,4224000.0,669999000.0,193958000.0,193958000.0,,,863957000.0,460517000.0,1324474000.0,1324474000.0,2023-06-30
-68367.457073,0.292169,322758000.0,-234000.0,-234000.0,201964000.0,,28067000.0,322524000.0,322524000.0,57960000.0,-7686000.0,202129632.542927,201964000.0,621825000.0,,,,,201964000.0,201964000.0,0.0,201964000.0,-31768000.0,233733000.0,233733000.0,96477000.0,330210000.0,-66686000.0,-234000.0,57960000.0,-7686000.0,336963000.0,593758000.0,-30161000.0,,,930721000.0,28067000.0,958788000.0,958788000.0,2023-03-31
,,,,,,15423000.0,,,,,,,,,83574627.0,79510000.0,1.14,1.19,,,,,,,,,,,,,,,,,15423000.0,15423000.0,,,,,2022-12-31
0.0,0.279037,1114488000.0,0.0,0.0,768119000.0,,1289212000.0,1114488000.0,1114488000.0,-11993000.0,11993000.0,768119000.0,768119000.0,1462766000.0,83574907.0,83574907.0,9.19,9.19,768119000.0,768119000.0,0.0,768119000.0,-26739000.0,794857000.0,794857000.0,307637000.0,1102495000.0,31097000.0,0.0,-11993000.0,11993000.0,1083391000.0,173554000.0,173554000.0,,,1256945000.0,1289212000.0,2546157000.0,2546157000.0,2024-06-30 00:00:00
