Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.214917,299200000.0,0.0,0.0,204200000.0,38200000.0,1318600000.0,299200000.0,261000000.0,-900000.0,900000.0,204200000.0,204200000.0,1778900000.0,,,,,204200000.0,204200000.0,0.0,204200000.0,-2000.0,204200000.0,204200000.0,55900000.0,260100000.0,83100000.0,0.0,0.0,-900000.0,900000.0,177900000.0,460300000.0,188300000.0,38200000.0,38200000.0,638200000.0,1318600000.0,1956800000.0,1956800000.0,2024-03-31
0.0,0.302137,211300000.0,,,120800000.0,37200000.0,1237500000.0,211300000.0,174100000.0,-1000000.0,1000000.0,120800000.0,120800000.0,1673800000.0,22621723.0,22621723.0,5.34,5.34,120800000.0,120800000.0,0.0,120800000.0,-2000.0,120800000.0,120800000.0,52300000.0,173100000.0,59300000.0,,,-1000000.0,1000000.0,114800000.0,436300000.0,175600000.0,37200000.0,37200000.0,551100000.0,1237500000.0,1788600000.0,1788600000.0,2023-12-31
0.0,0.156325,246700000.0,0.0,0.0,175400000.0,37800000.0,1298600000.0,246700000.0,208900000.0,-1000000.0,1000000.0,175400000.0,175400000.0,1738300000.0,22632258.0,22632258.0,7.75,7.75,175400000.0,175400000.0,0.0,175400000.0,0.0,175400000.0,175400000.0,32500000.0,207900000.0,50200000.0,0.0,0.0,-1000000.0,1000000.0,158700000.0,439700000.0,180200000.0,37800000.0,37800000.0,598400000.0,1298600000.0,1897000000.0,1897000000.0,2023-09-30
0.0,0.206512,155400000.0,0.0,0.0,92600000.0,37700000.0,1140600000.0,155400000.0,117700000.0,-1000000.0,1000000.0,92600000.0,92600000.0,1536800000.0,22640587.0,22640587.0,4.09,4.09,92600000.0,92600000.0,0.0,92600000.0,0.0,92600000.0,92600000.0,24100000.0,116700000.0,56100000.0,0.0,0.0,-1000000.0,1000000.0,61600000.0,396200000.0,157800000.0,37700000.0,37700000.0,457800000.0,1140600000.0,1598400000.0,1598400000.0,2023-06-30
0.0,0.113466,199000000.0,,,142200000.0,38100000.0,1164300000.0,199000000.0,160900000.0,19600000.0,500000.0,142200000.0,142200000.0,1362200000.0,,,,,142200000.0,142200000.0,0.0,142200000.0,1000.0,142200000.0,142200000.0,18200000.0,160400000.0,-140500000.0,,,19600000.0,500000.0,117100000.0,197900000.0,-175500000.0,38100000.0,31900000.0,315000000.0,1164300000.0,1479300000.0,1479300000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,22600000.0,22600000.0,6.0,6.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,2022-12-31
0.0,0.223791,273000000.0,,,181400000.0,37900000.0,1275200000.0,273000000.0,235100000.0,-1400000.0,1400000.0,181400000.0,181400000.0,1736200000.0,22618454.0,22618454.0,8.02,8.02,181400000.0,181400000.0,0.0,181400000.0,0.0,181400000.0,181400000.0,52300000.0,233700000.0,105800000.0,,,-1400000.0,1400000.0,129300000.0,461000000.0,180200000.0,37900000.0,37900000.0,590300000.0,1275200000.0,1865500000.0,1865500000.0,2024-06-30 00:00:00
