Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.352622,4979800000.0,0.0,0.0,1003500000.0,2180700000.0,27265100000.0,4979800000.0,2799100000.0,-1249000000.0,1249000000.0,1003500000.0,1003500000.0,26607000000.0,,,,,1003500000.0,1003500000.0,0.0,1003500000.0,1003500000.0,1003500000.0,546600000.0,1550100000.0,71700000.0,0.0,-1249000000.0,1249000000.0,2727400000.0,-658100000.0,-12502000000.0,2180700000.0,2180700000.0,8049300000.0,8049300000.0,2069300000.0,27265100000.0,29334400000.0,29334400000.0,2024-03-31
0.0,0.3,4213000000.0,0.0,0.0,310300000.0,2312500000.0,4427700000.0,4213000000.0,1900500000.0,-1332300000.0,1332300000.0,310300000.0,310300000.0,22418200000.0,356666667.0,356666667.0,0.87,0.87,310300000.0,310300000.0,0.0,310300000.0,310300000.0,310300000.0,257900000.0,568200000.0,108900000.0,0.0,-1332300000.0,1332300000.0,1791600000.0,17990500000.0,7706700000.0,2312500000.0,2312500000.0,6229000000.0,6229000000.0,19782100000.0,4427700000.0,24209800000.0,24209800000.0,2023-12-31
0.0,0.3,3359000000.0,0.0,0.0,15300000.0,2256300000.0,4702300000.0,3359000000.0,1102700000.0,-1398800000.0,1398800000.0,15300000.0,15300000.0,24686500000.0,382500000.0,382500000.0,0.04,0.04,15300000.0,15300000.0,0.0,15300000.0,15300000.0,15300000.0,-311400000.0,-296100000.0,59500000.0,0.0,-1398800000.0,1398800000.0,1043200000.0,19984200000.0,9184400000.0,2256300000.0,2256300000.0,6818200000.0,6818200000.0,21027400000.0,4702300000.0,25729700000.0,25729700000.0,2023-09-30
0.0,0.390131,4020200000.0,0.0,0.0,144600000.0,2436900000.0,4543800000.0,4020200000.0,1583300000.0,-1346200000.0,1346200000.0,144600000.0,144600000.0,26566500000.0,361500000.0,361500000.0,0.4,0.4,144600000.0,144600000.0,0.0,144600000.0,144600000.0,144600000.0,92500000.0,237100000.0,94800000.0,0.0,-1346200000.0,1346200000.0,1488500000.0,22022700000.0,9661100000.0,2436900000.0,2436900000.0,8188500000.0,8188500000.0,23511200000.0,4543800000.0,28055000000.0,28055000000.0,2023-06-30
0.0,0.3,-229000000.0,,,2010600000.0,2391300000.0,34333900000.0,-229000000.0,-2620300000.0,-1307700000.0,1374500000.0,2010600000.0,2010600000.0,24825200000.0,,,,,2010600000.0,2010600000.0,0.0,2010600000.0,2010600000.0,2010600000.0,-6005400000.0,-3994800000.0,-65400000.0,,-1307700000.0,1374500000.0,1487900000.0,-9508700000.0,-23649600000.0,2391300000.0,1115300000.0,9773400000.0,9198600000.0,-8020800000.0,34333900000.0,26313100000.0,26313100000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,356824645.0,356824645.0,-2.11,-2.11,,,,,,,,,,0.0,,,,,,,,,,,,,,2022-12-31
0.0,0.3,3478900000.0,,,28400000.0,2162000000.0,5248500000.0,3478900000.0,1316900000.0,-1266000000.0,1266000000.0,28400000.0,28400000.0,25093100000.0,355000000.0,355000000.0,0.08,0.08,28400000.0,28400000.0,0.0,28400000.0,28400000.0,28400000.0,22500000.0,50900000.0,45200000.0,,-1266000000.0,1266000000.0,1271700000.0,19844600000.0,8817400000.0,2162000000.0,2162000000.0,7103500000.0,7103500000.0,21116300000.0,5248500000.0,26364800000.0,26364800000.0,2024-06-30 00:00:00
