Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Tradeand Other Payables Non Current,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Financial Assets
42381675.0,42381675.0,219600000.0,2136800000.0,13274700000.0,15098700000.0,5376000000.0,13274700000.0,636800000.0,13598700000.0,13598700000.0,13598700000.0,13598700000.0,13513900000.0,,,84800000.0,84800000.0,33475000000.0,563500000.0,,,,,520700000.0,520700000.0,32911500000.0,9411600000.0,1616100000.0,116100000.0,1500000000.0,,2219000000.0,18364200000.0,,,267000000.0,18097200000.0,47073700000.0,8786200000.0,174200000.0,,537000000.0,137500000.0,137500000.0,324000000.0,6000000.0,318000000.0,7251200000.0,,7251200000.0,625700000.0,6625500000.0,,,,,38287500000.0,12365300000.0,,,,8879400000.0,,,,37200000.0,15217100000.0,,,1788500000.0,508100000.0,1280400000.0,,2024-03-31,
42381675.0,42381675.0,1288500000.0,3384800000.0,11920100000.0,15046300000.0,4305400000.0,11920100000.0,584800000.0,12246300000.0,12246300000.0,12246300000.0,12246300000.0,12161500000.0,,,84800000.0,84800000.0,28076400000.0,503800000.0,,,,,464800000.0,464800000.0,27572600000.0,6952900000.0,2920000000.0,120000000.0,2800000000.0,,2172400000.0,14573500000.0,,,0.0,14573500000.0,40322700000.0,8444700000.0,35000000.0,,402200000.0,137600000.0,137600000.0,326200000.0,8200000.0,318000000.0,7106000000.0,,7106000000.0,506600000.0,6599400000.0,,,,,31878000000.0,6581400000.0,,,,9178300000.0,,,,36800000.0,14177700000.0,,,1903800000.0,392300000.0,1511500000.0,,2023-09-30,
42381675.0,42381675.0,1118100000.0,3343100000.0,11824300000.0,14903100000.0,4174800000.0,11824300000.0,593100000.0,12153100000.0,12153100000.0,12153100000.0,12153100000.0,,6897500000.0,98000000.0,84800000.0,84800000.0,27032000000.0,488200000.0,0.0,13100000.0,0.0,13100000.0,466200000.0,466200000.0,26543800000.0,,2876900000.0,126900000.0,2750000000.0,362600000.0,1589400000.0,16512200000.0,1365000000.0,1000000.0,0.0,15146200000.0,39185100000.0,8466500000.0,,473900000.0,318700000.0,,,328800000.0,10800000.0,318000000.0,7310200000.0,-3997800000.0,11308000000.0,505700000.0,,7876000000.0,2693900000.0,232400000.0,0.0,30718600000.0,,106100000.0,1000000.0,3577500000.0,8179000000.0,1136100000.0,3322200000.0,3720700000.0,1945400000.0,15277700000.0,-1464100000.0,16741800000.0,1631900000.0,,1631900000.0,1631900000.0,2023-03-31,
