Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.16585,0.0,0.0,15738800000.0,60085600000.0,102418900000.0,162504500000.0,15738800000.0,15738800000.0,,,,,15738800000.0,15738800000.0,15738800000.0,700000.0,15738100000.0,0.0,15738100000.0,2980400000.0,17970500000.0,0.0,39759700000.0,14129000000.0,78383000000.0,78383000000.0,2024-03-31
0.0,0.253401,0.0,0.0,19304800000.0,55265300000.0,97922200000.0,153187500000.0,19304800000.0,19304800000.0,4205838780.0,4205838780.0,4.59,4.59,19304800000.0,19304800000.0,19304800000.0,-9600000.0,19314400000.0,0.0,19314400000.0,6433400000.0,25388200000.0,0.0,35741300000.0,13465500000.0,67286100000.0,67286100000.0,2023-12-31
0.0,0.3,0.0,0.0,14985500000.0,58062900000.0,92557100000.0,150620000000.0,14985500000.0,14985500000.0,4105616438.0,4105616438.0,3.65,3.65,14985500000.0,14985500000.0,14985500000.0,-6400000.0,14991900000.0,0.0,14991900000.0,14886200000.0,29774400000.0,0.0,38471100000.0,16497300000.0,75237000000.0,75237000000.0,2023-09-30
0.0,0.362684,0.0,0.0,14115300000.0,56003500000.0,79475600000.0,135479100000.0,14115300000.0,14115300000.0,4103284884.0,4103284884.0,3.44,3.44,14115300000.0,14115300000.0,14115300000.0,-11600000.0,14126900000.0,0.0,14126900000.0,7899900000.0,21781800000.0,0.0,45081300000.0,16258500000.0,87683800000.0,87683800000.0,2023-03-31
0.0,0.349766,0.0,0.0,9147200000.0,56510900000.0,71444500000.0,127955400000.0,9147200000.0,9147200000.0,4101883408.0,4101883408.0,2.23,2.23,9147200000.0,9147200000.0,9147200000.0,0.0,9147200000.0,0.0,9147200000.0,6233500000.0,17821900000.0,0.0,41794200000.0,23802200000.0,70735800000.0,70735800000.0,2022-12-31
0.0,0.283959,0.0,0.0,18882800000.0,63526700000.0,106929600000.0,170456300000.0,18882800000.0,18882800000.0,4550072289.0,4550072289.0,4.15,4.15,18882800000.0,18882800000.0,18882800000.0,-16200000.0,18899000000.0,0.0,18899000000.0,6877600000.0,24220400000.0,0.0,40387100000.0,16718800000.0,76906900000.0,76906900000.0,2024-06-30 00:00:00
0.0,0.3,0.0,0.0,15615500000.0,59751800000.0,84669600000.0,144421400000.0,15615500000.0,15615500000.0,4098556430.0,4098556430.0,3.81,3.81,15615500000.0,15615500000.0,15615500000.0,-5800000.0,15621300000.0,0.0,15621300000.0,13786000000.0,28798200000.0,0.0,37963500000.0,15217000000.0,74590800000.0,74590800000.0,2023-06-30 00:00:00
