Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.209203,0.0,0.0,16649200000.0,36967800000.0,32979300000.0,69947100000.0,16649200000.0,16649200000.0,,,,,16649200000.0,16649200000.0,16649200000.0,-70800000.0,16720000000.0,0.0,16720000000.0,4378500000.0,20929400000.0,0.0,32580200000.0,19044100000.0,46580300000.0,46580300000.0,2024-03-31
0.0,0.272029,0.0,0.0,15085300000.0,34471400000.0,31018400000.0,65489800000.0,15085300000.0,15085300000.0,10775214286.0,10775214286.0,1.4,1.4,15085300000.0,15085300000.0,15085300000.0,-60600000.0,15145900000.0,0.0,15145900000.0,5533500000.0,20341600000.0,0.0,28897800000.0,17505200000.0,44780700000.0,44780700000.0,2023-12-31
0.0,0.3,0.0,0.0,13854000000.0,30722700000.0,29660800000.0,60383500000.0,13854000000.0,13854000000.0,10739534884.0,10739534884.0,1.29,1.29,13854000000.0,13854000000.0,13854000000.0,-78400000.0,13932400000.0,0.0,13932400000.0,10037100000.0,23969500000.0,0.0,18143300000.0,8617600000.0,40975800000.0,40975800000.0,2023-09-30
0.0,0.33044,0.0,0.0,12292600000.0,40031100000.0,28605200000.0,68636300000.0,12292600000.0,12292600000.0,10782982456.0,10782982456.0,1.14,1.14,12292600000.0,12292600000.0,12292600000.0,-50200000.0,12342800000.0,0.0,12342800000.0,6091400000.0,18434200000.0,0.0,24856200000.0,14928200000.0,49103900000.0,49103900000.0,2023-06-30
0.0,0.0,-18643000.0,-18643000.0,12168193000.0,32844214000.0,24450457000.0,57294671000.0,12186836000.0,12168193000.0,,,,,12168193000.0,12168193000.0,12168193000.0,-65424000.0,12233617000.0,0.0,12233617000.0,3146600000.0,-969675000.0,-18643000.0,-3847634000.0,-30531642000.0,36500396000.0,36500396000.0,2023-03-31
,,,,,,,,,,10736590909.0,10736590909.0,0.88,0.88,,,,,,,,,,,,,,,2022-12-31
0.0,0.316796,0.0,0.0,17343200000.0,32415600000.0,34282800000.0,66698400000.0,17343200000.0,17343200000.0,10772173913.0,10772173913.0,1.61,1.61,17343200000.0,17343200000.0,17343200000.0,-48300000.0,17391500000.0,0.0,17391500000.0,8064300000.0,25455800000.0,0.0,29924900000.0,19950800000.0,40988800000.0,40988800000.0,2024-06-30 00:00:00
