Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.342413,0.0,0.0,8104200000.0,27657300000.0,38677700000.0,66335000000.0,8104200000.0,8104200000.0,,,,,8104200000.0,8104200000.0,8104200000.0,7404100000.0,0.0,7404100000.0,3855400000.0,11259500000.0,0.0,36396500000.0,11217800000.0,52449000000.0,52449000000.0,2024-03-31
0.0,0.329689,0.0,0.0,7241300000.0,24001500000.0,37796800000.0,61798300000.0,7241300000.0,7241300000.0,18902412256.0,18902412256.0,0.383089,0.383089,7241300000.0,7241300000.0,7241300000.0,7241300000.0,0.0,7241300000.0,3561600000.0,10802900000.0,0.0,22153300000.0,9453900000.0,36629700000.0,36629700000.0,2023-12-31
0.0,0.013092,0.0,0.0,6271800000.0,23483000000.0,34766000000.0,58249000000.0,6271800000.0,6271800000.0,18902412256.0,18902412256.0,0.331799,0.331799,6271800000.0,6271800000.0,6271800000.0,6271800000.0,0.0,6271800000.0,83200000.0,6355000000.0,0.0,28294000000.0,16903400000.0,34649000000.0,34649000000.0,2023-09-30
0.0,0.013814,0.0,0.0,5040300000.0,23250000000.0,31024500000.0,54274500000.0,5040300000.0,5040300000.0,18902412256.0,18902412256.0,0.266649,0.266649,5040300000.0,5040300000.0,5040300000.0,5040300000.0,0.0,5040300000.0,70600000.0,5110900000.0,0.0,18112900000.0,5948900000.0,31317000000.0,31317000000.0,2023-06-30
4751400.0,0.3,15838000.0,15838000.0,6556296000.0,22779321000.0,29167889000.0,51947210000.0,6545209400.0,6556296000.0,,,,,6556296000.0,6556296000.0,6556296000.0,6556295000.0,0.0,6556295000.0,2357200000.0,6420095000.0,15838000.0,49017200000.0,26486549000.0,37121957000.0,37121957000.0,2023-03-31
,,,,,,,,,,18902412256.0,18902412256.0,0.29364,0.29364,,,,,,,,,,,,,,2022-12-31
0.0,0.139526,0.0,0.0,6486600000.0,24434400000.0,40955700000.0,65390100000.0,6486600000.0,6486600000.0,18902412256.0,18902412256.0,0.343163,0.343163,6486600000.0,6486600000.0,6486600000.0,6486600000.0,0.0,6486600000.0,1051800000.0,7538400000.0,0.0,25741500000.0,14491100000.0,34919000000.0,34919000000.0,2024-06-30 00:00:00
0.0,0.207985,0.0,0.0,7796200000.0,25393900000.0,43145500000.0,68539400000.0,7796200000.0,7796200000.0,18902412256.0,18902412256.0,0.412445,0.412445,7796200000.0,7796200000.0,7796200000.0,7796200000.0,0.0,7796200000.0,2047300000.0,9843500000.0,0.0,31204900000.0,17787200000.0,41753500000.0,41753500000.0,2024-09-30 00:00:00
