Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Trading Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
77995373.0,77995373.0,1536922000.0,1664676000.0,5617957000.0,7284180000.0,1271048000.0,5617957000.0,5619504000.0,6611881000.0,5931220000.0,311716000.0,5619504000.0,5229527000.0,,,389977000.0,389977000.0,5763599000.0,1479114000.0,,279794000.0,992377000.0,992377000.0,4204000.0,4284485000.0,1180494000.0,672299000.0,672299000.0,,33179000.0,1189703000.0,,,1189703000.0,11694819000.0,6139286000.0,195558000.0,,213817000.0,213817000.0,,1547000.0,1547000.0,5728364000.0,,5728364000.0,683624000.0,5044740000.0,,,,,5555533000.0,1137479000.0,,,1823139000.0,,,,,83783000.0,2377857000.0,133275000.0,5521000.0,127754000.0,,,2024-03-31
77510525.0,77510525.0,1432566000.0,1591090000.0,5148157000.0,6742204000.0,1505192000.0,5148157000.0,5151114000.0,6385121000.0,5151114000.0,,5151114000.0,4763561000.0,,,387553000.0,387553000.0,4131697000.0,1571936000.0,,247469000.0,1234007000.0,1234007000.0,,2559761000.0,923119000.0,357083000.0,357083000.0,,25764000.0,917669000.0,,,917669000.0,9282811000.0,5217858000.0,,,177755000.0,177755000.0,,2957000.0,2957000.0,5037146000.0,,5037146000.0,407721000.0,4629425000.0,,,,,4064953000.0,270350000.0,,,1524841000.0,,,,345430000.0,81167000.0,1679103000.0,164062000.0,5538000.0,158524000.0,,,2023-09-30
74113341.0,74113341.0,2366026000.0,2486380000.0,3749842000.0,6240074000.0,720095000.0,3749842000.0,3753694000.0,5350339000.0,3753694000.0,,3753694000.0,3384871000.0,1552858000.0,1825481000.0,368823000.0,368823000.0,5364721000.0,2190160000.0,3145000.0,112541000.0,1596645000.0,1596645000.0,3145000.0,3174561000.0,688332000.0,889735000.0,889735000.0,8854000.0,8854000.0,2190312000.0,1082143000.0,6014000.0,1102155000.0,9118415000.0,5223759000.0,190525000.0,341287000.0,1000.0,150763000.0,1000.0,3852000.0,3852000.0,4878619000.0,-1132449000.0,6011068000.0,971651000.0,3906968000.0,3776391000.0,1035872000.0,227154000.0,0.0,3894656000.0,32142000.0,6014000.0,891124000.0,1352758000.0,431532000.0,150557000.0,770669000.0,,70784000.0,1421480000.0,120354000.0,6014000.0,120354000.0,79930000.0,40424000.0,2023-03-31
