Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.229537,0.0,0.0,6334400000.0,13064900000.0,16038600000.0,29103500000.0,6334400000.0,6334400000.0,,,,,6334400000.0,6334400000.0,6334400000.0,0.0,6334400000.0,0.0,6334400000.0,1906100000.0,8304100000.0,0.0,8386600000.0,3526000000.0,15351800000.0,15351800000.0,2024-03-31
0.0,0.247958,0.0,0.0,4227700000.0,12809100000.0,16002900000.0,28812000000.0,4227700000.0,4227700000.0,1043876543.0,1043876543.0,4.05,4.05,4227700000.0,4227700000.0,4227700000.0,0.0,4227700000.0,0.0,4227700000.0,1390700000.0,5608600000.0,0.0,8310600000.0,1945100000.0,14666800000.0,14666800000.0,2023-12-31
0.0,0.3,0.0,0.0,3837700000.0,13342700000.0,14301700000.0,27644400000.0,3837700000.0,3837700000.0,1031639785.0,1031639785.0,3.72,3.72,3837700000.0,3837700000.0,3837700000.0,0.0,3837700000.0,0.0,3837700000.0,1635600000.0,5452000000.0,0.0,9874700000.0,2640000000.0,15271700000.0,15271700000.0,2023-09-30
0.0,0.276639,0.0,0.0,3312400000.0,12836000000.0,13736100000.0,26572100000.0,3312400000.0,3312400000.0,1031900312.0,1031900312.0,3.21,3.21,3312400000.0,3312400000.0,3312400000.0,0.0,3312400000.0,0.0,3312400000.0,1249300000.0,4516000000.0,0.0,10072500000.0,2743500000.0,15139100000.0,15139100000.0,2023-06-30
0.0,0.237683,0.0,0.0,4726200000.0,12499000000.0,12624000000.0,25123000000.0,4726200000.0,4726200000.0,,,,,4726200000.0,4726200000.0,4726200000.0,0.0,4726200000.0,0.0,4726200000.0,1486400000.0,6253700000.0,0.0,8340600000.0,1119800000.0,14182800000.0,14182800000.0,2023-03-31
,,,,,,,,,,962884013.0,962884013.0,3.19,3.19,,,,,,,,,,,,,,,2022-12-31
0.0,0.320977,0.0,0.0,4185000000.0,13693900000.0,16249700000.0,29943600000.0,4185000000.0,4185000000.0,1101315789.0,1101315789.0,3.8,3.8,4185000000.0,4185000000.0,4185000000.0,0.0,4185000000.0,0.0,4185000000.0,1969900000.0,6137200000.0,0.0,9778700000.0,2861900000.0,15678100000.0,15678100000.0,2024-06-30 00:00:00
