Treasury Shares Number,Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Treasury Stock,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Other Non Current Liabilities,Tradeand Other Payables Non Current
31950.0,9619281.0,9651231.0,126826000.0,9248661000.0,9782909000.0,5055717000.0,9248661000.0,108808000.0,9764891000.0,9775058000.0,9809805000.0,44914000.0,9764891000.0,9668379000.0,,,,96512000.0,96512000.0,2068479000.0,547814000.0,,46710000.0,85687000.0,75520000.0,10167000.0,41130000.0,1520665000.0,811365000.0,,41139000.0,33288000.0,7851000.0,,514727000.0,76054000.0,,,1212000.0,74842000.0,11878284000.0,5301902000.0,12126000.0,,26259000.0,4065316000.0,4065316000.0,,516230000.0,214345000.0,301885000.0,406069000.0,,406069000.0,1187000.0,404882000.0,,,,6576382000.0,231849000.0,,,80000.0,530091000.0,,,5814362000.0,5709592000.0,104770000.0,,,2024-03-31,,
,9619281.0,9619281.0,119941000.0,8895345000.0,8974743000.0,4015210000.0,8895345000.0,119941000.0,8974743000.0,8974743000.0,9028144000.0,53401000.0,8974743000.0,8878231000.0,,,,96512000.0,96512000.0,1735867000.0,163612000.0,,2765000.0,86795000.0,86795000.0,,37291000.0,1572255000.0,1146786000.0,,33146000.0,33146000.0,,,236010000.0,97321000.0,,,3121000.0,94200000.0,10764011000.0,5176546000.0,13361000.0,,17575000.0,4417712000.0,4417712000.0,,79398000.0,67145000.0,12253000.0,388635000.0,,388635000.0,,388635000.0,,,,5587465000.0,148681000.0,,,95000.0,566101000.0,,,4872588000.0,4827918000.0,44670000.0,,,2023-09-30,,
31950.0,9619281.0,9651231.0,130285000.0,9417528000.0,9502811000.0,4337009000.0,9417528000.0,130285000.0,9502811000.0,9502811000.0,9549282000.0,46471000.0,9502811000.0,9406299000.0,10544000.0,8288638000.0,6531000.0,96512000.0,96512000.0,1458886000.0,141437000.0,27318000.0,,99582000.0,99582000.0,,27318000.0,1317449000.0,720620000.0,3194000.0,30703000.0,30703000.0,,415287000.0,6047000.0,236122000.0,151140000.0,1144000.0,1603000.0,83838000.0,11008168000.0,5353710000.0,14308000.0,274560000.0,22811000.0,4571439000.0,319933000.0,4251506000.0,85283000.0,73030000.0,12253000.0,399149000.0,-382902000.0,782051000.0,,20601000.0,205100000.0,556350000.0,0.0,5654458000.0,12548000.0,17016000.0,184234000.0,27391000.0,380481000.0,-47250000.0,427731000.0,5032788000.0,4911208000.0,121580000.0,20163000.0,101417000.0,2023-03-31,,
