Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,56636000.0,0.0,0.0,-1867000.0,4443000.0,558890000.0,56636000.0,52193000.0,-19072000.0,19072000.0,-1867000.0,-1867000.0,658710000.0,,,,,-1867000.0,-1867000.0,0.0,-1867000.0,0.0,-1867000.0,0.0,0.0,-1867000.0,34988000.0,33121000.0,17251000.0,0.0,-19072000.0,19072000.0,34943000.0,99820000.0,57827000.0,4443000.0,4443000.0,134763000.0,558890000.0,693653000.0,693653000.0,2024-03-31
0.0,0.0,46488000.0,0.0,0.0,28674000.0,3260000.0,433978000.0,46488000.0,43228000.0,-14554000.0,14554000.0,28674000.0,28674000.0,483881000.0,307221429.0,307221429.0,0.093333,0.093333,28674000.0,28674000.0,0.0,28674000.0,0.0,28674000.0,0.0,0.0,28674000.0,0.0,28674000.0,7516000.0,0.0,-14554000.0,14554000.0,35711000.0,49903000.0,23374000.0,3260000.0,3260000.0,85614000.0,433978000.0,519592000.0,519592000.0,2023-12-31
0.0,0.0,39591000.0,0.0,0.0,21717000.0,3898000.0,272103000.0,39591000.0,35693000.0,-13976000.0,13976000.0,21717000.0,21717000.0,318814000.0,325755000.0,325755000.0,0.066667,0.066667,21717000.0,21717000.0,0.0,21717000.0,0.0,21717000.0,0.0,0.0,21717000.0,0.0,21717000.0,2294000.0,0.0,-13976000.0,13976000.0,33399000.0,46711000.0,21626000.0,3898000.0,3898000.0,80110000.0,272103000.0,352213000.0,352213000.0,2023-09-30
0.0,0.0,61686000.0,0.0,0.0,45926000.0,4113000.0,407705000.0,61686000.0,57573000.0,-11647000.0,11647000.0,45926000.0,45926000.0,480493000.0,313131818.0,313131818.0,0.146667,0.146667,45926000.0,45926000.0,0.0,45926000.0,0.0,45926000.0,,0.0,45926000.0,0.0,45926000.0,9467000.0,0.0,-11647000.0,11647000.0,48106000.0,72788000.0,33958000.0,4113000.0,4113000.0,120894000.0,407705000.0,528599000.0,528599000.0,2023-06-30
0.0,0.3,41238897.0,,,5671110.0,5624460.0,595661903.0,41238897.0,35614437.0,3901543.0,5886237.0,5671110.0,5671110.0,651556566.0,,,,,5671110.0,5671110.0,0.0,5671110.0,150.0,5671260.0,,,5671260.0,24056940.0,29728200.0,-6975761.0,,3901543.0,5886237.0,24353194.0,55894663.0,-12885831.0,5624460.0,5624460.0,80247857.0,595661903.0,675909760.0,675909760.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,323509091.0,323509091.0,0.073333,0.073333,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,2022-12-31
0.0,0.0,74559000.0,0.0,0.0,53156000.0,4128000.0,541195000.0,74559000.0,70431000.0,-17275000.0,17275000.0,53156000.0,53156000.0,600780000.0,312682353.0,312682353.0,0.17,0.17,53156000.0,53156000.0,0.0,53156000.0,0.0,53156000.0,,0.0,53156000.0,0.0,53156000.0,13978000.0,0.0,-17275000.0,17275000.0,56454000.0,59585000.0,25286000.0,4128000.0,4128000.0,116039000.0,541195000.0,657234000.0,657234000.0,2024-06-30 00:00:00
