Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.055412,295300000.0,255700000.0,12800000.0,1156500000.0,295300000.0,282500000.0,-11800000.0,11800000.0,255700000.0,255700000.0,1493500000.0,,,,,255700000.0,255700000.0,0.0,255700000.0,255700000.0,255700000.0,15000000.0,270700000.0,24900000.0,-11800000.0,11800000.0,257600000.0,337000000.0,225300000.0,12800000.0,12800000.0,594600000.0,1156500000.0,1751100000.0,1751100000.0,2024-03-31
0.0,0.239858,159000000.0,106800000.0,12900000.0,1040500000.0,159000000.0,146100000.0,-5600000.0,5600000.0,106800000.0,106800000.0,1255100000.0,10616302.0,10616302.0,10.06,10.06,106800000.0,106800000.0,0.0,106800000.0,106800000.0,106800000.0,33700000.0,140500000.0,6500000.0,-5600000.0,5600000.0,139600000.0,214600000.0,128000000.0,12900000.0,12900000.0,354200000.0,1040500000.0,1394700000.0,1394700000.0,2023-12-31
0.0,0.363636,136000000.0,70700000.0,12100000.0,678800000.0,136000000.0,123900000.0,-12800000.0,12800000.0,70700000.0,70700000.0,857800000.0,10615616.0,10615616.0,6.66,6.66,70700000.0,70700000.0,0.0,70700000.0,70700000.0,70700000.0,40400000.0,111100000.0,23600000.0,-12800000.0,12800000.0,100300000.0,179000000.0,98000000.0,12100000.0,12100000.0,279300000.0,678800000.0,958100000.0,958100000.0,2023-09-30
0.0,0.29901,68700000.0,35400000.0,11300000.0,660800000.0,68700000.0,57400000.0,-6900000.0,6900000.0,35400000.0,35400000.0,882900000.0,10630631.0,10630631.0,3.33,3.33,35400000.0,35400000.0,0.0,35400000.0,35400000.0,35400000.0,15100000.0,50500000.0,8100000.0,-6900000.0,6900000.0,49300000.0,222100000.0,133600000.0,11300000.0,11300000.0,271400000.0,660800000.0,932200000.0,932200000.0,2023-06-30
0.0,0.0,215561000.0,193018000.0,20021000.0,1044153000.0,215561000.0,195540000.0,-56650000.0,2522000.0,193018000.0,193018000.0,1156400000.0,,,,,193018000.0,193018000.0,0.0,193018000.0,193018000.0,193018000.0,0.0,193018000.0,-5231000.0,-56650000.0,2522000.0,258223000.0,112247000.0,-113260000.0,20021000.0,19799000.0,370470000.0,1044153000.0,1414623000.0,1414623000.0,2023-03-31
,,,,,,,,,,,,,10607735.0,10607735.0,3.62,3.62,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.290516,98800000.0,59100000.0,10800000.0,553000000.0,98800000.0,88000000.0,-4700000.0,4700000.0,59100000.0,59100000.0,750400000.0,10629496.0,10629496.0,5.56,5.56,59100000.0,59100000.0,0.0,59100000.0,59100000.0,59100000.0,24200000.0,83300000.0,16900000.0,-4700000.0,4700000.0,71100000.0,197400000.0,109900000.0,10800000.0,10800000.0,268500000.0,553000000.0,821500000.0,821500000.0,2024-06-30 00:00:00
