Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Cash Financial
18079200.0,18079200.0,942308000.0,1079938000.0,4226695000.0,5265150000.0,998329000.0,4226695000.0,43301000.0,4228513000.0,4728511000.0,4228513000.0,4228513000.0,4047721000.0,,,180792000.0,180792000.0,1959308000.0,619331000.0,,,68385000.0,533098000.0,33100000.0,499998000.0,17848000.0,1339977000.0,112387000.0,,546840000.0,10201000.0,536639000.0,,5965000.0,373438000.0,,,0.0,373438000.0,6187821000.0,3849515000.0,173129000.0,,513983000.0,513983000.0,,1818000.0,,3154381000.0,,3154381000.0,632542000.0,2521839000.0,,,,,2338306000.0,350372000.0,,,1040127000.0,,,,59782000.0,18203000.0,349641000.0,,,520181000.0,425852000.0,94329000.0,2024-03-31,
18079200.0,18079200.0,627976000.0,923381000.0,3873544000.0,4748251000.0,1266013000.0,3873544000.0,48841000.0,3873711000.0,4475605000.0,3873711000.0,3873711000.0,3692919000.0,,,180792000.0,180792000.0,1829240000.0,694654000.0,,3327000.0,29709000.0,645019000.0,43125000.0,601894000.0,16599000.0,1134586000.0,285938000.0,,278362000.0,5716000.0,272646000.0,,2330000.0,343754000.0,,,39595000.0,304159000.0,5702951000.0,3302352000.0,194529000.0,,518695000.0,518695000.0,,167000.0,,2582757000.0,,2582757000.0,1491471000.0,1091286000.0,,,,,2400599000.0,340620000.0,,,1007563000.0,,,,53737000.0,,209754000.0,,,788925000.0,542361000.0,246564000.0,2023-09-30,
18079200.0,18079200.0,949137000.0,1000537000.0,3633800000.0,4583175000.0,1451025000.0,3633800000.0,51400000.0,3634038000.0,4300890000.0,3634038000.0,3634038000.0,3453246000.0,3154189000.0,16310000.0,180792000.0,180792000.0,1745714000.0,763096000.0,14346000.0,,35467000.0,713283000.0,46431000.0,666852000.0,14346000.0,982618000.0,154782000.0,4724000.0,287254000.0,4969000.0,282285000.0,682000.0,682000.0,647493000.0,383572000.0,5294000.0,4724000.0,258627000.0,5379752000.0,2946109000.0,250777000.0,268383000.0,462452000.0,168584000.0,293868000.0,238000.0,238000.0,2209032000.0,-842659000.0,3051691000.0,1104922000.0,1104100000.0,1587240000.0,268292000.0,91237000.0,0.0,2433643000.0,258923000.0,151132000.0,63192000.0,841925000.0,326223000.0,105162000.0,410540000.0,310841000.0,,185070000.0,-32274000.0,217344000.0,622560000.0,622560000.0,8435000.0,2023-03-31,
