Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Other Investments,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
12826800.0,12826800.0,0.0,279473000.0,279561000.0,264992000.0,279473000.0,0.0,279561000.0,279561000.0,279561000.0,279561000.0,151293000.0,,,128268000.0,128268000.0,14324000.0,0.0,0.0,0.0,0.0,0.0,14324000.0,2000.0,0.0,0.0,0.0,14322000.0,0.0,,0.0,0.0,293885000.0,14569000.0,,,320000.0,,15000.0,15000.0,88000.0,88000.0,14146000.0,,,,,,279316000.0,1255000.0,,,0.0,,1906000.0,59498000.0,216657000.0,191813000.0,24844000.0,,,2024-03-31
12826800.0,12826800.0,0.0,263783000.0,263871000.0,245255000.0,263783000.0,0.0,263871000.0,263871000.0,263871000.0,263871000.0,135603000.0,,,128268000.0,128268000.0,12924000.0,32000.0,32000.0,0.0,0.0,0.0,12892000.0,23000.0,0.0,0.0,0.0,12869000.0,0.0,,0.0,0.0,276795000.0,18648000.0,,,0.0,,15000.0,15000.0,88000.0,88000.0,18545000.0,,,,,,258147000.0,1399000.0,,,0.0,,2350000.0,68626000.0,185772000.0,170931000.0,14841000.0,,,2023-09-30
12826800.0,12826800.0,0.0,253678000.0,253854000.0,233864000.0,253678000.0,0.0,253854000.0,253854000.0,253854000.0,253854000.0,,82864000.0,42722000.0,128268000.0,128268000.0,22893000.0,254000.0,254000.0,0.0,0.0,0.0,22639000.0,2000.0,0.0,0.0,0.0,22637000.0,2000.0,2000.0,0.0,0.0,276747000.0,20244000.0,-88000.0,11000.0,0.0,-11000.0,0.0,11000.0,176000.0,176000.0,20145000.0,-12022000.0,32167000.0,20521000.0,11646000.0,0.0,256503000.0,1405000.0,10636000.0,52103000.0,0.0,19485000.0,8539000.0,47997000.0,117743000.0,98953000.0,18790000.0,0.0,18790000.0,2023-03-31
