Tax Effect Of Unusual Items,Tax Rate For Calcs,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Special Income Charges,Operating Expense,Other Operating Expenses,Total Revenue,Operating Revenue,Date
0.0,0.4,0.0,0.0,4672900000.0,21485200000.0,53093000000.0,74578200000.0,4672900000.0,4672900000.0,,,,,4672900000.0,4672900000.0,4672900000.0,4672900000.0,0.0,4672900000.0,-166900000.0,4506000000.0,0.0,28747900000.0,18182500000.0,37903000000.0,37903000000.0,2024-03-31
0.0,0.242947,0.0,0.0,2425900000.0,20136700000.0,49750600000.0,69887300000.0,2425900000.0,2425900000.0,30323750000.0,30323750000.0,0.08,0.08,2425900000.0,2425900000.0,2425900000.0,2425900000.0,0.0,2425900000.0,778500000.0,3204400000.0,0.0,23922200000.0,14540100000.0,32684000000.0,32684000000.0,2023-12-31
0.0,0.25167,0.0,0.0,2252100000.0,19250900000.0,47856100000.0,67107000000.0,2252100000.0,2252100000.0,28151250000.0,28151250000.0,0.08,0.08,2252100000.0,2252100000.0,2252100000.0,2252100000.0,0.0,2252100000.0,757400000.0,3009500000.0,0.0,23337400000.0,14420000000.0,31350700000.0,31350700000.0,2023-09-30
0.0,0.250049,0.0,0.0,3466800000.0,19960800000.0,44492800000.0,64453600000.0,3466800000.0,3466800000.0,28890000000.0,28890000000.0,0.12,0.12,3466800000.0,3466800000.0,3466800000.0,3466800000.0,0.0,3466800000.0,1155900000.0,4622700000.0,0.0,23653400000.0,13922900000.0,31879400000.0,31879400000.0,2023-06-30
20865000.0,0.3,69550000.0,69550000.0,2062186000.0,21013317000.0,41171202000.0,62184519000.0,2013501000.0,2062186000.0,,,,,2062186000.0,2062186000.0,2062186000.0,2062186000.0,,2062186000.0,689100000.0,296186000.0,69550000.0,23197823000.0,2062050000.0,8187492000.0,8187492000.0,2023-03-31
,,,,,,,,,,27535000000.0,27535000000.0,0.02,0.02,,,,,0.0,,,,,,,,,2022-12-31
0.0,0.252737,0.0,0.0,5160000000.0,22397400000.0,54856700000.0,77254100000.0,5160000000.0,5160000000.0,30352941176.0,30352941176.0,0.17,0.17,5160000000.0,5160000000.0,5160000000.0,5160000000.0,0.0,5160000000.0,1745200000.0,6905200000.0,0.0,26084000000.0,15982000000.0,35106000000.0,35106000000.0,2024-06-30 00:00:00
