Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.162733,15714600000.0,6748800000.0,7023100000.0,20466200000.0,15714600000.0,8691500000.0,-620600000.0,620600000.0,6748800000.0,6748800000.0,47132900000.0,,,,,6748800000.0,6748800000.0,0.0,6748800000.0,-8700000.0,6757500000.0,6757500000.0,1313400000.0,8070900000.0,1496300000.0,-620600000.0,620600000.0,7195200000.0,26666700000.0,6121300000.0,7023100000.0,7023100000.0,10897600000.0,10897600000.0,33861900000.0,20466200000.0,54328100000.0,54328100000.0,2024-03-31
0.0,0.230967,14114200000.0,7018900000.0,4438600000.0,18663000000.0,14114200000.0,9675600000.0,-549200000.0,549200000.0,7018900000.0,7018900000.0,44030900000.0,36079470.0,36079470.0,194.54,194.54,7018900000.0,7018900000.0,0.0,7018900000.0,400000.0,7018500000.0,7018500000.0,2107900000.0,9126400000.0,1474700000.0,-549200000.0,549200000.0,8200900000.0,25367900000.0,8207000000.0,4438600000.0,4438600000.0,10025200000.0,10025200000.0,33568800000.0,18663000000.0,52231800000.0,52231800000.0,2023-12-31
0.0,0.17176,10179900000.0,4466300000.0,4117000000.0,19341800000.0,10179900000.0,6062900000.0,-670500000.0,670500000.0,4466300000.0,4466300000.0,43258200000.0,36082566.0,36082566.0,123.78,123.78,4466300000.0,4466300000.0,0.0,4466300000.0,100000.0,4466200000.0,4466200000.0,926200000.0,5392400000.0,1319500000.0,-670500000.0,670500000.0,4743400000.0,23916400000.0,7312000000.0,4117000000.0,4117000000.0,9823900000.0,9823900000.0,28659800000.0,19341800000.0,48001600000.0,48001600000.0,2023-09-30
0.0,0.183211,11139900000.0,5723000000.0,3394500000.0,20679100000.0,11139900000.0,7745400000.0,-743100000.0,743100000.0,5723000000.0,5723000000.0,44593600000.0,36079939.0,36079939.0,158.62,158.62,5723000000.0,5723000000.0,0.0,5723000000.0,3600000.0,5719400000.0,5719400000.0,1282900000.0,7002300000.0,1690700000.0,-743100000.0,743100000.0,6054700000.0,23914500000.0,7102400000.0,3394500000.0,3394500000.0,10758600000.0,10758600000.0,29969200000.0,20679100000.0,50648300000.0,50648300000.0,2023-06-30
0.0,0.3,10316300000.0,5257700000.0,4728200000.0,30561500000.0,10316300000.0,5588100000.0,2350100000.0,679800000.0,5257700000.0,5257700000.0,42763300000.0,,,,,5257700000.0,5257700000.0,0.0,5257700000.0,5600000.0,5252100000.0,5252100000.0,-343800000.0,4908300000.0,-3125400000.0,2350100000.0,679800000.0,4125700000.0,12201800000.0,-6527800000.0,4728200000.0,4728200000.0,14764100000.0,14570700000.0,16327500000.0,30561500000.0,46889000000.0,46889000000.0,2023-03-31
,,,,,,,,,,,,,36079560.0,36079560.0,78.18,78.18,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.089586,10663100000.0,2786100000.0,7042600000.0,19654000000.0,10663100000.0,3620500000.0,-562000000.0,562000000.0,2786100000.0,2786100000.0,49010400000.0,36080031.0,36080031.0,77.22,77.22,2786100000.0,2786100000.0,0.0,2786100000.0,1600000.0,2784500000.0,2784500000.0,274000000.0,3058500000.0,1391300000.0,-562000000.0,562000000.0,2229200000.0,29356400000.0,7979000000.0,7042600000.0,7042600000.0,11481100000.0,11481100000.0,31585600000.0,19654000000.0,51239600000.0,51239600000.0,2024-06-30 00:00:00
