Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
74617353.0,74617353.0,1641450000.0,6574850000.0,2138620000.0,3933540000.0,236330000.0,2138620000.0,4792570000.0,2151260000.0,2442250000.0,2151260000.0,2151260000.0,148330000.0,1628030000.0,349270000.0,349270000.0,9508400000.0,4712250000.0,16710000.0,4695540000.0,4404550000.0,290990000.0,4796150000.0,690000.0,46130000.0,1879310000.0,388020000.0,1491290000.0,11880000.0,2856530000.0,238980000.0,2617550000.0,11659660000.0,6627180000.0,189160000.0,158840000.0,12640000.0,12640000.0,6257830000.0,-2359860000.0,8617690000.0,70890000.0,680150000.0,1018340000.0,6848310000.0,0.0,5032480000.0,7800000.0,525030000.0,4329070000.0,4302820000.0,26250000.0,5530000.0,24220000.0,140830000.0,140830000.0,30110000.0,110720000.0,2024-03-31
74617353.0,74617353.0,1224850000.0,5743860000.0,2206230000.0,3500260000.0,560290000.0,2206230000.0,4460700000.0,2217100000.0,2394050000.0,2217100000.0,2217100000.0,214170000.0,1628030000.0,349270000.0,349270000.0,7467530000.0,4299610000.0,25510000.0,4274100000.0,4097150000.0,176950000.0,3167920000.0,520000.0,80310000.0,1469760000.0,363550000.0,1106210000.0,550000.0,1616760000.0,105930000.0,1510830000.0,9684630000.0,5956420000.0,176630000.0,142510000.0,10870000.0,10870000.0,5617780000.0,-2169240000.0,7787020000.0,44820000.0,631640000.0,966680000.0,6143880000.0,0.0,3728210000.0,7710000.0,410530000.0,3223020000.0,3204050000.0,18970000.0,4420000.0,24220000.0,58310000.0,58310000.0,17170000.0,41140000.0,2023-12-31
74617353.0,74617353.0,1100420000.0,4903040000.0,1926490000.0,3087660000.0,554660000.0,1926490000.0,3751230000.0,1935850000.0,2116870000.0,1935850000.0,1935850000.0,-67080000.0,1628030000.0,349270000.0,349270000.0,6735240000.0,3637230000.0,21390000.0,3615840000.0,3434820000.0,181020000.0,3098010000.0,330000.0,0.0,1287200000.0,316410000.0,970790000.0,1270000.0,1809210000.0,149260000.0,1659950000.0,8671090000.0,5018420000.0,154120000.0,127180000.0,9360000.0,9360000.0,4689340000.0,-1833010000.0,6522350000.0,16060000.0,528360000.0,821550000.0,5156380000.0,0.0,3652670000.0,0.0,398470000.0,3168970000.0,3155480000.0,13490000.0,4940000.0,28900000.0,51390000.0,51390000.0,7460000.0,43930000.0,2023-03-31
