Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Net PPE,Accumulated Depreciation,Gross PPE,Other Properties,Machinery Furniture Equipment,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
15457106.0,15457106.0,82739000.0,83140000.0,122082000.0,205222000.0,92690000.0,122082000.0,122082000.0,,122082000.0,122082000.0,122082000.0,-32489000.0,,,154571000.0,154571000.0,,96910000.0,-1000.0,,96911000.0,9588000.0,83140000.0,83140000.0,,4080000.0,,,4080000.0,218992000.0,29391000.0,1247000.0,,28144000.0,,,,,189601000.0,3902000.0,,,,,38002000.0,146535000.0,,1162000.0,761000.0,401000.0,,2024-03-31
15457106.0,15457106.0,72666000.0,73435000.0,118292000.0,191727000.0,85648000.0,118292000.0,118292000.0,,118292000.0,118292000.0,118292000.0,-36279000.0,,,154571000.0,154571000.0,,146020000.0,-1000.0,,146021000.0,10730000.0,73435000.0,73435000.0,,2253000.0,,,2253000.0,264312000.0,32643000.0,918000.0,0.0,31725000.0,,,,,231669000.0,41511000.0,,,0.0,,,189389000.0,,769000.0,,769000.0,,2023-09-30
15457106.0,15457106.0,63230796.0,63656243.0,111610149.0,175266392.0,79573008.0,115797149.0,111610149.0,4187000.0,115797149.0,115797149.0,115797149.0,-11137969.0,-1026907926.0,929014493.0,158758060.0,154571060.0,4187000.0,134877831.0,0.0,0.0,134877831.0,7169846.0,63656243.0,63656243.0,35685.0,4516057.0,890236.0,103172.0,3522649.0,250674980.0,36224142.0,918342.0,,35305800.0,-11133582.0,46439382.0,2166772.0,44272610.0,214450839.0,3067000.0,103172.0,279852.0,,1211626.0,41067425.0,171363317.0,171363317.0,425447.0,1594000.0,425447.0,425447.0,2023-03-31
