Ordinary Shares Number,Share Issued,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Preferred Securities Outside Stock Equity,Non Current Deferred Taxes Liabilities,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Other Investments,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Total Debt,Capital Lease Obligations,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation
10003687.0,10003687.0,5422407000.0,5432334000.0,609763000.0,5422407000.0,5432334000.0,5432334000.0,5432334000.0,5432334000.0,5332297000.0,,,100037000.0,100037000.0,270556000.0,265355000.0,20000000.0,,184941000.0,32737000.0,5201000.0,2376000.0,,2825000.0,,2825000.0,5702890000.0,5087986000.0,10634000.0,4931186000.0,,,,4435000.0,9927000.0,916000.0,9011000.0,131804000.0,,131804000.0,8262000.0,123542000.0,,,,,614964000.0,,,28324000.0,,,,155000000.0,17565000.0,5480000.0,,,408595000.0,402907000.0,5688000.0,,,2024-03-31,,,,
10003687.0,10003687.0,5473204000.0,5483262000.0,636440000.0,5473204000.0,5483262000.0,5483262000.0,5483262000.0,5483262000.0,5383225000.0,,,100037000.0,100037000.0,77172000.0,67142000.0,2190000.0,,272000.0,27673000.0,10030000.0,,,10030000.0,,10030000.0,5560434000.0,4913964000.0,8130000.0,4745683000.0,15286000.0,15286000.0,,4531000.0,10058000.0,1047000.0,9011000.0,129869000.0,,129869000.0,7565000.0,122304000.0,,,,,646470000.0,,,70292000.0,,,,290000000.0,6297000.0,37461000.0,,,242420000.0,196021000.0,46399000.0,,,2023-09-30,,,,
10003687.0,10003687.0,4501372000.0,4511561000.0,545735000.0,4501372000.0,4511561000.0,4511561000.0,4511561000.0,4511561000.0,4411524000.0,651521000.0,37750000.0,100037000.0,100037000.0,61339000.0,23124000.0,2128000.0,0.0,575000.0,22549000.0,38215000.0,,3122000.0,5497000.0,1646000.0,3851000.0,4572900000.0,3988950000.0,2949000.0,3833967000.0,3840683000.0,3814637000.0,26046000.0,4633000.0,10189000.0,1178000.0,9011000.0,130496000.0,-30965000.0,161461000.0,22705000.0,6910000.0,56711000.0,73635000.0,1500000.0,0.0,583950000.0,7108000.0,170000000.0,25133000.0,159000.0,7939000.0,17035000.0,170000000.0,17369000.0,8182000.0,-1182000.0,9364000.0,356158000.0,289396000.0,66762000.0,55000000.0,11762000.0,2023-03-31,,,,
