Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Preferred Securities Outside Stock Equity,Non Current Pension And Other Postretirement Benefit Plans,Current Deferred Taxes Liabilities,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Taxes Receivable,Cash Financial
20303126.0,20303126.0,300464000.0,325404000.0,2249305000.0,2854068000.0,1718475000.0,2249305000.0,2528664000.0,2540947000.0,2528664000.0,2528664000.0,2325633000.0,203031000.0,203031000.0,1040162000.0,74544000.0,4616000.0,46263000.0,12283000.0,12283000.0,11382000.0,965618000.0,73694000.0,313121000.0,313121000.0,2400000.0,574450000.0,574450000.0,3568826000.0,884733000.0,133704000.0,0.0,69553000.0,69553000.0,279359000.0,279359000.0,402117000.0,402117000.0,27952000.0,374165000.0,2684093000.0,166291000.0,1919833000.0,28842000.0,544187000.0,24940000.0,24940000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,
20303126.0,20303126.0,336050000.0,366807000.0,2204055000.0,2850985000.0,1669130000.0,2204055000.0,2484178000.0,2484444000.0,2484178000.0,2484178000.0,2281147000.0,203031000.0,203031000.0,793559000.0,61544000.0,4991000.0,45357000.0,266000.0,266000.0,10930000.0,732015000.0,160921000.0,366541000.0,366541000.0,5744000.0,198579000.0,198579000.0,3277737000.0,876592000.0,176846000.0,,52144000.0,52144000.0,280123000.0,280123000.0,367479000.0,367479000.0,0.0,367479000.0,2401145000.0,211859000.0,1624509000.0,48123000.0,485897000.0,30757000.0,30757000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,
20303126.0,20303126.0,27573000.0,49667000.0,2190628000.0,2520196000.0,1649858000.0,2190628000.0,2470529000.0,2470892000.0,2470529000.0,2470529000.0,2267498000.0,203031000.0,203031000.0,345825000.0,60028000.0,4405000.0,45147000.0,363000.0,363000.0,10113000.0,285797000.0,5115000.0,49304000.0,49304000.0,94296000.0,136667000.0,136667000.0,2816354000.0,880700000.0,187376000.0,,37520000.0,37520000.0,279901000.0,279901000.0,375903000.0,375903000.0,0.0,375903000.0,1935655000.0,174833000.0,1360536000.0,37503000.0,340689000.0,22094000.0,22094000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,
