Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Inventory,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Fixed Assets Revaluation Reserve,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
71518650.0,71518650.0,2047700000.0,4229700000.0,10483100000.0,12730700000.0,8345100000.0,10483100000.0,2014000000.0,10515000000.0,10870200000.0,10515000000.0,10515000000.0,10372000000.0,143000000.0,143000000.0,9759900000.0,3044400000.0,2600000.0,131700000.0,780000000.0,2013000000.0,1657800000.0,355200000.0,117100000.0,6715500000.0,244200000.0,2216700000.0,356200000.0,1860500000.0,15700000.0,3969300000.0,3969300000.0,20274900000.0,5214300000.0,96400000.0,451600000.0,27600000.0,27600000.0,31900000.0,31900000.0,4606800000.0,4606800000.0,98200000.0,4508600000.0,15060600000.0,374800000.0,9220400000.0,4809400000.0,656000000.0,488000000.0,168000000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,
71518650.0,71518650.0,2574400000.0,3991700000.0,10410100000.0,13297100000.0,8082000000.0,10410100000.0,1168000000.0,10473400000.0,10480300000.0,10473400000.0,10473400000.0,10330400000.0,143000000.0,143000000.0,9015700000.0,2052300000.0,2700000.0,183100000.0,740800000.0,1015100000.0,1008200000.0,6900000.0,110600000.0,6963400000.0,196200000.0,2976600000.0,159800000.0,2816800000.0,16200000.0,2636600000.0,2636600000.0,19489100000.0,4443700000.0,43000000.0,286700000.0,323100000.0,323100000.0,63300000.0,63300000.0,3684000000.0,3684000000.0,346100000.0,3337900000.0,15045400000.0,238700000.0,7627600000.0,5065100000.0,2114000000.0,1864700000.0,249300000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,
71518650.0,71518650.0,2845500000.0,4175700000.0,9929800000.0,12930700000.0,8053300000.0,9929800000.0,1260000000.0,10015000000.0,10398100000.0,10015000000.0,10015000000.0,9872000000.0,143000000.0,143000000.0,8821900000.0,2320000000.0,2700000.0,,739900000.0,1470700000.0,1087600000.0,383100000.0,106700000.0,6501900000.0,96200000.0,2705000000.0,172400000.0,2532600000.0,15700000.0,3490300000.0,3490300000.0,18836900000.0,4281700000.0,71900000.0,291500000.0,138100000.0,138100000.0,85200000.0,85200000.0,3690000000.0,3690000000.0,184700000.0,3505300000.0,14555200000.0,282600000.0,9948900000.0,4134900000.0,188800000.0,118600000.0,70200000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,
