Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Long Term Equity Investment,Investmentsin Associatesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
11800000.0,11800000.0,213240000.0,216709000.0,4824251000.0,5041613000.0,1770758000.0,4824251000.0,4824904000.0,4875766000.0,4824904000.0,,4824904000.0,4706904000.0,,,118000000.0,118000000.0,364599000.0,36300000.0,-1000.0,-14561000.0,50862000.0,50862000.0,328299000.0,72906000.0,165847000.0,165847000.0,,32379000.0,55195000.0,,,55195000.0,5189503000.0,3090446000.0,21591000.0,,398482000.0,,398482000.0,164708000.0,,15800000.0,653000.0,653000.0,1122077000.0,,1122077000.0,43199000.0,1078878000.0,,,,,2099057000.0,50040000.0,,,213739000.0,,,,,1559507000.0,246492000.0,,,29279000.0,25810000.0,3469000.0,,2024-03-31
11800000.0,11800000.0,293002000.0,294472000.0,4830243000.0,5125556000.0,2097482000.0,4830243000.0,4831084000.0,4907649000.0,4831084000.0,,4831084000.0,4713084000.0,,,118000000.0,118000000.0,489343000.0,88426000.0,1000.0,11860000.0,76565000.0,76565000.0,400917000.0,81445000.0,217907000.0,217907000.0,,1770000.0,74083000.0,,,74083000.0,5320427000.0,2822027000.0,36069000.0,,440826000.0,,440826000.0,172137000.0,,16165000.0,841000.0,841000.0,1100592000.0,,1100592000.0,56898000.0,1043694000.0,,,,,2498399000.0,40135000.0,,,273892000.0,,,,,1633810000.0,353231000.0,,,197331000.0,195861000.0,1470000.0,,2023-09-30
11800000.0,11800000.0,253624000.0,255092000.0,4786028000.0,5042054000.0,3059824000.0,4786028000.0,4786962000.0,4843314000.0,4786962000.0,0.0,4786962000.0,4668962000.0,3022690000.0,47750000.0,118000000.0,118000000.0,399363000.0,73604000.0,-1000.0,17253000.0,56352000.0,56352000.0,325759000.0,25771000.0,198740000.0,198740000.0,2999000.0,2999000.0,77516000.0,4666000.0,2111000.0,70739000.0,5186325000.0,1800742000.0,-1000.0,1217000.0,430430000.0,0.0,430430000.0,166672000.0,166672000.0,16530000.0,934000.0,934000.0,1118255000.0,-324380000.0,1442635000.0,51694000.0,5242000.0,354496000.0,911894000.0,119309000.0,0.0,3385583000.0,378000.0,4306000.0,2575980000.0,306370000.0,148191000.0,22086000.0,66320000.0,69773000.0,38461000.0,266989000.0,0.0,266989000.0,193099000.0,191631000.0,1468000.0,1468000.0,2023-03-31
