Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Treasury Shares Number,Other Non Current Liabilities,Dividends Payable
22014000.0,22014000.0,1189317000.0,1192605000.0,2139233000.0,3331122000.0,1494719000.0,2139233000.0,1001000.0,2139518000.0,2195684000.0,2139518000.0,2139518000.0,1919378000.0,,,220140000.0,220140000.0,2845767000.0,76917000.0,,,0.0,56644000.0,478000.0,56166000.0,19840000.0,2768850000.0,64631000.0,1135961000.0,523000.0,1135438000.0,,1543000.0,1535079000.0,,6375000.0,1528704000.0,4985285000.0,721716000.0,5202000.0,,2989000.0,11474000.0,11474000.0,285000.0,285000.0,699402000.0,,699402000.0,73055000.0,626347000.0,,,,,4263569000.0,125372000.0,,,1266080000.0,,,,,,0.0,2552799000.0,,,319318000.0,317031000.0,2287000.0,,2024-03-31,,,
22014000.0,22014000.0,1128061000.0,1130485000.0,1926755000.0,3056281000.0,1348579000.0,1926755000.0,1244000.0,1927040000.0,2006430000.0,1927040000.0,1927040000.0,1706900000.0,,,220140000.0,220140000.0,2470770000.0,98720000.0,,,0.0,80148000.0,758000.0,79390000.0,17789000.0,2372050000.0,71348000.0,1050337000.0,486000.0,1049851000.0,,1389000.0,1220297000.0,,14337000.0,1205960000.0,4397810000.0,677181000.0,7469000.0,,3448000.0,17892000.0,17892000.0,285000.0,,645723000.0,,645723000.0,84716000.0,561007000.0,,,,,3720629000.0,253222000.0,,,1052069000.0,,,,,,0.0,2064523000.0,,,350815000.0,349635000.0,1180000.0,,2023-09-30,,,
22014000.0,22014000.0,821102000.0,823831000.0,1773946000.0,2596657000.0,1298991000.0,1773946000.0,1475000.0,1774301000.0,1887338000.0,1774301000.0,1774301000.0,1554161000.0,1386755000.0,167406000.0,220140000.0,220140000.0,2259092000.0,131136000.0,15311000.0,0.0,820000.0,114038000.0,1001000.0,113037000.0,15311000.0,2127956000.0,1000.0,709793000.0,474000.0,709319000.0,1178000.0,1178000.0,1372067000.0,38124000.0,,1333943000.0,4033393000.0,606446000.0,-1000.0,16591000.0,,8706000.0,8706000.0,355000.0,355000.0,580795000.0,-575326000.0,1156121000.0,25127000.0,6473000.0,792920000.0,233584000.0,98017000.0,0.0,3426947000.0,16342000.0,319555000.0,128540000.0,886037000.0,28996000.0,328863000.0,202820000.0,325358000.0,8527000.0,5430000.0,2061262000.0,-749000.0,2062011000.0,1254000.0,340446000.0,1254000.0,1254000.0,2023-03-31,,,
