Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-654218.524506,0.200189,95625000.0,-3268000.0,-3268000.0,60852000.0,17081000.0,213357000.0,92357000.0,75276000.0,63465781.475494,60852000.0,250178000.0,,,,,60852000.0,60852000.0,0.0,60852000.0,60852000.0,60852000.0,15231000.0,76083000.0,4075000.0,-1739000.0,1739000.0,75276000.0,36821000.0,55165000.0,17081000.0,17081000.0,112097000.0,213357000.0,325454000.0,325454000.0,2024-03-31
-222822.218571,0.205936,80266000.0,-1082000.0,-1082000.0,53165000.0,15837000.0,200879000.0,79184000.0,63347000.0,54024177.781429,53165000.0,230790000.0,13493655.0,12998778.0,3.94,4.09,53165000.0,53165000.0,0.0,53165000.0,53165000.0,53165000.0,13788000.0,66953000.0,4688000.0,-2431000.0,2431000.0,63347000.0,29911000.0,35808000.0,15837000.0,15837000.0,93258000.0,200879000.0,294137000.0,294137000.0,2023-12-31
45859.523448,0.201138,68689000.0,228000.0,228000.0,52637000.0,13053000.0,198226000.0,68917000.0,55864000.0,52454859.523448,52637000.0,224205000.0,13496667.0,12996790.0,3.9,4.05,52637000.0,52637000.0,0.0,52637000.0,52637000.0,52637000.0,13253000.0,65890000.0,9798000.0,-30000.0,30000.0,55864000.0,25979000.0,32827000.0,13053000.0,13053000.0,81843000.0,198226000.0,280069000.0,280069000.0,2023-09-30
-989920.894404,0.15604,76454000.0,-6344000.0,-6344000.0,43934000.0,11799000.0,168634000.0,70110000.0,58311000.0,49288079.105596,43934000.0,193028000.0,13518154.0,12998225.0,3.25,3.38,43934000.0,43934000.0,0.0,43934000.0,43934000.0,43934000.0,8123000.0,52057000.0,90000.0,-6351000.0,6351000.0,58311000.0,24394000.0,28994000.0,11799000.0,11799000.0,82705000.0,168634000.0,251339000.0,251339000.0,2023-06-30
1996311.686619,0.222133,76625000.0,8987000.0,8987000.0,41780000.0,9688000.0,126559000.0,85612000.0,75924000.0,34789311.686619,41780000.0,171111000.0,,,,,41780000.0,41780000.0,0.0,41780000.0,41780000.0,41780000.0,11931000.0,53711000.0,-17850000.0,-9334000.0,8101000.0,66753000.0,44552000.0,-24607000.0,9688000.0,9688000.0,111305000.0,126559000.0,237864000.0,237864000.0,2023-03-31
,,,,,,,,,,,,,13077007.0,12982246.0,2.74,2.76,,,,,,,,,,,,,,,,,,,,,2022-12-31
-98173.263944,0.148522,83137000.0,-661000.0,-661000.0,58574000.0,15161000.0,221190000.0,82476000.0,67315000.0,59136826.736056,58574000.0,251629000.0,13496313.0,13373059.0,4.34,4.38,58574000.0,58574000.0,0.0,58574000.0,58574000.0,58574000.0,10217000.0,68791000.0,2137000.0,-661000.0,661000.0,67315000.0,30439000.0,33584000.0,15161000.0,15161000.0,97754000.0,221190000.0,318944000.0,318944000.0,2024-06-30 00:00:00
