Ordinary Shares Number,Share Issued,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Long Term Equity Investment,Investmentsin Subsidiariesat Cost
70459960.0,70459960.0,2588000.0,22949569000.0,22965051000.0,3187557000.0,22949569000.0,2588000.0,22965051000.0,22965051000.0,22965051000.0,22965051000.0,22824131000.0,140920000.0,140920000.0,3538108000.0,2035591000.0,434584000.0,,200077000.0,977000.0,977000.0,57937000.0,1502517000.0,559640000.0,1611000.0,1611000.0,5752000.0,186006000.0,,,34065000.0,151941000.0,26503159000.0,21813085000.0,357761000.0,,12149163000.0,,12149163000.0,,6362316000.0,15482000.0,15482000.0,2814648000.0,,2814648000.0,1621541000.0,1193107000.0,,,,,4690074000.0,257417000.0,,,135591000.0,,,,,121304000.0,,,4175762000.0,3954882000.0,220880000.0,,2024-03-31,,,,,,
70459960.0,70459960.0,3342000.0,20950514000.0,20968190000.0,4089605000.0,20950514000.0,3342000.0,20968190000.0,20968190000.0,20968190000.0,20968190000.0,20827270000.0,140920000.0,140920000.0,3559260000.0,2121990000.0,398480000.0,,203412000.0,1783000.0,1783000.0,66958000.0,1437270000.0,758657000.0,1559000.0,1559000.0,4576000.0,126757000.0,,,,126757000.0,24527450000.0,19000575000.0,191342000.0,,9934668000.0,,9934668000.0,,6446901000.0,17676000.0,17676000.0,2295326000.0,,2295326000.0,955668000.0,1339658000.0,,,,,5526875000.0,334720000.0,,,155569000.0,,,,,197616000.0,,,4838970000.0,4682756000.0,156214000.0,,2023-09-30,,,,,,
70459960.0,70459960.0,4454000.0,19626432000.0,19645933000.0,4149654000.0,19626432000.0,4454000.0,19645933000.0,19645933000.0,19645933000.0,19645933000.0,19505013000.0,140920000.0,140920000.0,2980877000.0,1858879000.0,260112000.0,83479000.0,248840000.0,2816000.0,2816000.0,62839000.0,1121998000.0,98000.0,1638000.0,1638000.0,5424000.0,461580000.0,194919000.0,18382000.0,103874000.0,144405000.0,22626810000.0,17355158000.0,1000.0,260187000.0,7675082000.0,6644448000.0,22448000.0,1008186000.0,7306726000.0,19501000.0,19501000.0,1584124000.0,-542399000.0,2126523000.0,88292000.0,141794000.0,611113000.0,1214085000.0,71239000.0,0.0,5271652000.0,39000.0,18382000.0,84946000.0,117339000.0,32283000.0,85056000.0,669842000.0,60125000.0,226223000.0,-16577000.0,242800000.0,4094756000.0,3975270000.0,119486000.0,119486000.0,2023-03-31,,,,,,
