Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.230667,53675700000.0,27372400000.0,9900300000.0,76132100000.0,53675700000.0,43775400000.0,-8196000000.0,8196000000.0,27372400000.0,27372400000.0,95039800000.0,,,,,27372400000.0,27372400000.0,0.0,27372400000.0,,27372400000.0,27372400000.0,8207000000.0,35579400000.0,5178300000.0,-8196000000.0,8196000000.0,38597100000.0,18907700000.0,7113300000.0,9900300000.0,9900300000.0,57504800000.0,76132100000.0,133636900000.0,133636900000.0,2024-03-31
0.0,0.147154,50091700000.0,27379600000.0,10022300000.0,77167400000.0,50091700000.0,40069400000.0,-7965600000.0,7965600000.0,27379600000.0,27379600000.0,93483300000.0,4142148260.0,4142148260.0,6.61,6.61,27379600000.0,27379600000.0,0.0,27379600000.0,,27379600000.0,27379600000.0,4724200000.0,32103800000.0,3638300000.0,-7965600000.0,7965600000.0,36431100000.0,16315900000.0,4783200000.0,10022300000.0,10022300000.0,52747000000.0,77167400000.0,129914400000.0,129914400000.0,2023-12-31
0.0,0.3,71164900000.0,65941700000.0,10044800000.0,70415100000.0,71164900000.0,61120100000.0,-8884400000.0,8884400000.0,65941700000.0,65941700000.0,88236700000.0,4001316748.0,4001316748.0,16.48,16.48,65941700000.0,65941700000.0,0.0,65941700000.0,,65941700000.0,65941700000.0,-13706000000.0,52235700000.0,19451000000.0,-8884400000.0,8884400000.0,41669100000.0,17821600000.0,6252100000.0,10044800000.0,10044800000.0,59490700000.0,70415100000.0,129905800000.0,129905800000.0,2023-09-30
0.0,0.004568,106177000000.0,87594200000.0,9345900000.0,69119600000.0,106177000000.0,96831100000.0,-8834900000.0,8834900000.0,87594200000.0,87594200000.0,84259000000.0,3999735160.0,3999735160.0,21.9,21.9,87594200000.0,87594200000.0,0.0,87594200000.0,0.0,87594200000.0,87594200000.0,402000000.0,87996200000.0,71034700000.0,-8834900000.0,8834900000.0,25796400000.0,15139400000.0,4285700000.0,9345900000.0,9345900000.0,40935800000.0,69119600000.0,110055400000.0,110055400000.0,2023-06-30
0.0,0.3,21673300000.0,52424800000.0,8169500000.0,87336800000.0,21673300000.0,13503800000.0,29752600000.0,4526600000.0,52424800000.0,52424800000.0,86516800000.0,,,,,39908300000.0,39908300000.0,12516500000.0,52424800000.0,,52424800000.0,52424800000.0,-43447600000.0,8977200000.0,-33919200000.0,29752600000.0,4526600000.0,15903800000.0,-820000000.0,-9919300000.0,8169500000.0,8169500000.0,15083800000.0,87336800000.0,102420600000.0,102420600000.0,2023-03-31
,,,,,,,,,,,,,3856938941.0,3856938941.0,-0.81,-0.81,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.202368,67126300000.0,39127900000.0,9956300000.0,80419100000.0,67126300000.0,57170000000.0,-8114900000.0,8114900000.0,39127900000.0,39127900000.0,97569500000.0,4025504115.0,4025504115.0,9.72,9.72,39127900000.0,39127900000.0,0.0,39127900000.0,0.0,39127900000.0,39127900000.0,9927200000.0,49055100000.0,5183200000.0,-8114900000.0,8114900000.0,51986800000.0,17150400000.0,5065000000.0,9956300000.0,9956300000.0,69137200000.0,80419100000.0,149556300000.0,149556300000.0,2024-06-30 00:00:00
