Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Extraordinary,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.0,225798000.0,0.0,0.0,60687000.0,70308000.0,1968758000.0,225798000.0,155490000.0,-87541000.0,87541000.0,60687000.0,60687000.0,2287060000.0,,,,,60687000.0,60687000.0,0.0,60687000.0,0.0,60687000.0,,60687000.0,0.0,67949000.0,147993000.0,0.0,-87541000.0,87541000.0,7497000.0,318302000.0,202066000.0,70308000.0,70308000.0,325799000.0,1968758000.0,2294557000.0,2294557000.0,2024-03-31
0.0,0.0,215173000.0,0.0,0.0,64990000.0,68613000.0,1588640000.0,215173000.0,146560000.0,-83369000.0,83369000.0,64990000.0,64990000.0,1913718000.0,32333333.0,32333333.0,2.01,2.01,64990000.0,64990000.0,0.0,64990000.0,0.0,64989000.0,,64989000.0,0.0,63191000.0,144106000.0,0.0,-83369000.0,83369000.0,2455000.0,325078000.0,208349000.0,68613000.0,68613000.0,327533000.0,1588640000.0,1916173000.0,1916173000.0,2023-12-31
0.0,0.0,191879000.0,0.0,0.0,37160000.0,65228000.0,1662745000.0,191879000.0,126651000.0,-89491000.0,89491000.0,37160000.0,37160000.0,1970746000.0,30211382.0,30211382.0,1.23,1.23,37160000.0,37160000.0,0.0,37160000.0,,37160000.0,,37160000.0,0.0,37160000.0,106938000.0,0.0,-89491000.0,89491000.0,19713000.0,308001000.0,196406000.0,65228000.0,65228000.0,327714000.0,1662745000.0,1990459000.0,1990459000.0,2023-09-30
0.0,0.0,191170000.0,0.0,0.0,37144000.0,62760000.0,1663452000.0,191170000.0,128410000.0,-94049000.0,94049000.0,37144000.0,37144000.0,1952727000.0,32299130.0,32299130.0,1.15,1.15,37144000.0,37144000.0,0.0,37144000.0,,37144000.0,,37144000.0,0.0,34361000.0,162253000.0,0.0,-94049000.0,94049000.0,-33843000.0,289275000.0,182985000.0,62760000.0,62760000.0,255432000.0,1663452000.0,1918884000.0,1918884000.0,2023-06-30
0.0,0.0,176283000.0,5373000.0,5373000.0,42914000.0,80934000.0,2297672000.0,181656000.0,100722000.0,-83917000.0,55887000.0,37541000.0,42914000.0,1865235000.0,,,,,42914000.0,42914000.0,0.0,42914000.0,0.0,42914000.0,,42914000.0,0.0,44835000.0,152225000.0,5380000.0,-83917000.0,55887000.0,-37930000.0,-432437000.0,-572128000.0,80934000.0,80934000.0,-470367000.0,2297672000.0,1827305000.0,1827305000.0,2023-03-31
,,,,,,,,,,,,,,,32329697.0,32329697.0,1.65,1.65,,,,,0.0,,619000.0,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.0,229444000.0,0.0,0.0,100404000.0,47181000.0,2067720000.0,229444000.0,182263000.0,-82159000.0,82159000.0,100404000.0,100404000.0,2366148000.0,32284244.0,32284244.0,3.11,3.11,100404000.0,100404000.0,0.0,100404000.0,0.0,100445000.0,,100445000.0,0.0,100104000.0,122652000.0,0.0,-82159000.0,82159000.0,59610000.0,298428000.0,201141000.0,47181000.0,47181000.0,358038000.0,2067720000.0,2425758000.0,2425758000.0,2024-06-30 00:00:00
