Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
41508000.0,41508000.0,4236700000.0,4760600000.0,1306500000.0,5557900000.0,-78800000.0,1306500000.0,518100000.0,1315400000.0,2866900000.0,1315400000.0,1315400000.0,900300000.0,,,415100000.0,415100000.0,6261700000.0,2566400000.0,,451500000.0,42600000.0,2024900000.0,473400000.0,1551500000.0,45400000.0,3695300000.0,165600000.0,,2735700000.0,44700000.0,2691000000.0,,19000000.0,362200000.0,,,0.0,362200000.0,7577100000.0,3960600000.0,96200000.0,,309600000.0,309600000.0,8900000.0,8900000.0,3540700000.0,,3540700000.0,92100000.0,3448600000.0,,,,,3616500000.0,488600000.0,,,,1639800000.0,,,,,10000000.0,22700000.0,1209700000.0,,,245700000.0,239900000.0,5800000.0,,2024-03-31
41508000.0,41508000.0,3781600000.0,4318000000.0,1236500000.0,5052400000.0,-148600000.0,1236500000.0,513100000.0,1247500000.0,2645200000.0,1247500000.0,1247500000.0,832400000.0,,,415100000.0,415100000.0,5309800000.0,2032300000.0,,97300000.0,29300000.0,1865000000.0,467300000.0,1397700000.0,38900000.0,3277500000.0,140400000.0,0.0,2453000000.0,45800000.0,2407200000.0,,9500000.0,315500000.0,,,,315500000.0,6557300000.0,3428400000.0,96400000.0,,29900000.0,29900000.0,11000000.0,11000000.0,3285400000.0,,3285400000.0,1001700000.0,2283700000.0,,,,,3128900000.0,673700000.0,,,,1278800000.0,,,,,8400000.0,19200000.0,985100000.0,,,163700000.0,140400000.0,23300000.0,,2023-09-30
41508000.0,41508000.0,3262512000.0,3715570000.0,1394173000.0,4701216000.0,257195000.0,1394173000.0,424209000.0,1409855000.0,2312659000.0,1409855000.0,1409855000.0,994800000.0,215039000.0,767547000.0,415080000.0,415080000.0,4916729000.0,1450895000.0,39918000.0,108536000.0,28738000.0,1271468000.0,368664000.0,902804000.0,39900000.0,3465834000.0,37316000.0,0.0,2444102000.0,55545000.0,2388557000.0,141860000.0,14000000.0,569353000.0,40079000.0,1294000.0,0.0,527980000.0,6326584000.0,2603555000.0,2000.0,98324000.0,56000000.0,56000000.0,15682000.0,15682000.0,2424688000.0,-1466733000.0,3891421000.0,410130000.0,561361000.0,2498405000.0,417282000.0,4243000.0,0.0,3723029000.0,2708000.0,8025000.0,42591000.0,334367000.0,1795010000.0,11383000.0,605196000.0,273238000.0,905193000.0,183465000.0,328914000.0,991161000.0,-100447000.0,1091608000.0,36788000.0,7939000.0,28849000.0,28849000.0,2023-03-31
