Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investments In Other Ventures Under Equity Method,Investmentsin Associatesat Cost,Investmentsin Subsidiariesat Cost,Investment Properties,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
60545260.0,60545260.0,1070974000.0,1103071000.0,3655005000.0,4727006000.0,454112000.0,3655005000.0,31070000.0,3655005000.0,4074069000.0,3655005000.0,3655005000.0,,,,605453000.0,605453000.0,1829720000.0,643669000.0,-1000.0,193536000.0,450134000.0,31070000.0,419064000.0,1186051000.0,256293000.0,,652937000.0,652937000.0,,27294000.0,249527000.0,,249527000.0,5484725000.0,3844562000.0,26965000.0,,0.0,,,,,,,3717390000.0,,3717390000.0,104459000.0,3612931000.0,,,,1640163000.0,173797000.0,,,1158149000.0,,,,,,164316000.0,,,143901000.0,142874000.0,1027000.0,,2024-03-31
57695260.0,57695260.0,1154016000.0,1178447000.0,3527981000.0,4683668000.0,327340000.0,3527981000.0,22760000.0,3527981000.0,4022297000.0,3527981000.0,3527981000.0,40185000.0,,,576953000.0,576953000.0,2000366000.0,675323000.0,,158247000.0,517076000.0,22760000.0,494316000.0,1325043000.0,343645000.0,,661371000.0,661371000.0,,25320000.0,294707000.0,,294707000.0,5528347000.0,3875964000.0,26620000.0,,0.0,,,,,,,3756992000.0,,3756992000.0,846052000.0,2910940000.0,,,,1652383000.0,189440000.0,,,1213528000.0,,,,,,176935000.0,,,72480000.0,70809000.0,1671000.0,,2023-09-30
57695260.0,57695260.0,1285647000.0,1313462000.0,3540376000.0,4831078000.0,382963000.0,3540376000.0,22760000.0,3540376000.0,4085220000.0,3540376000.0,3540376000.0,40185000.0,107072000.0,1525584000.0,576953000.0,576953000.0,1869496000.0,717669000.0,2000.0,150063000.0,567604000.0,22760000.0,544844000.0,1151827000.0,48133000.0,11743000.0,745858000.0,745858000.0,7158000.0,18901000.0,305051000.0,29599000.0,275452000.0,5409872000.0,3875082000.0,26620000.0,6570000.0,0.0,99103000.0,0.0,1549000.0,97554000.0,0.0,11732000.0,3737627000.0,-659563000.0,4397190000.0,783296000.0,43990000.0,1818976000.0,1750928000.0,0.0,1534790000.0,172816000.0,12324000.0,124290000.0,1179976000.0,435408000.0,206108000.0,538460000.0,39474000.0,9052000.0,164619000.0,0.0,164619000.0,5055000.0,16303000.0,5055000.0,5055000.0,2023-03-31
