Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Associatesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
153102058.0,153102058.0,3805050000.0,5652250000.0,7005500000.0,12010530000.0,7302290000.0,7005500000.0,736700000.0,7094980000.0,7877950000.0,7204860000.0,109880000.0,7094980000.0,6308450000.0,1271660000.0,286130000.0,286130000.0,27958790000.0,15853270000.0,174330000.0,13653780000.0,310250000.0,131350000.0,121540000.0,1462020000.0,679050000.0,782970000.0,12105520000.0,1030000.0,14350000.0,4190230000.0,57650000.0,4132580000.0,118790000.0,447190000.0,6163100000.0,841780000.0,,5321320000.0,35163650000.0,15755840000.0,480650000.0,1230630000.0,3010000.0,1580000.0,1430000.0,0.0,0.0,89480000.0,68850000.0,20630000.0,13906710000.0,-6469700000.0,20376410000.0,2085730000.0,3223950000.0,10198570000.0,4451230000.0,416930000.0,0.0,19407810000.0,66080000.0,,1821140000.0,6304250000.0,722250000.0,1516200000.0,711410000.0,3354390000.0,,0.0,8338120000.0,-222550000.0,8560670000.0,2878220000.0,1767720000.0,1110500000.0,621350000.0,489150000.0,2024-03-31
153102058.0,153102058.0,5901210000.0,7842670000.0,5522260000.0,12681360000.0,7291450000.0,5522260000.0,765160000.0,5603850000.0,6613810000.0,5682340000.0,78490000.0,5603850000.0,4817320000.0,1271660000.0,286130000.0,286130000.0,30363790000.0,15301270000.0,161120000.0,12612500000.0,289240000.0,130160000.0,390100000.0,1718150000.0,708190000.0,1009960000.0,15062520000.0,,524140000.0,6124520000.0,56970000.0,6067550000.0,30860000.0,390870000.0,6803410000.0,694720000.0,469140000.0,6108690000.0,36046130000.0,13692160000.0,494630000.0,237810000.0,2970000.0,1540000.0,1430000.0,0.0,0.0,81590000.0,60960000.0,20630000.0,12770900000.0,-5879090000.0,18649990000.0,1543720000.0,3125580000.0,9283540000.0,4359990000.0,337160000.0,0.0,22353970000.0,48920000.0,0.0,1648900000.0,6882660000.0,888940000.0,1445770000.0,818330000.0,3729620000.0,,114050000.0,11189990000.0,-198720000.0,11388710000.0,2469450000.0,1293150000.0,1176300000.0,5950000.0,1170350000.0,2023-09-30
153102058.0,153102058.0,4853650000.0,6190940000.0,7092260000.0,12541620000.0,6133050000.0,7092260000.0,821210000.0,7171890000.0,8326850000.0,7233740000.0,61850000.0,7171890000.0,6385360000.0,1271660000.0,286130000.0,286130000.0,25431530000.0,12775860000.0,128860000.0,10076040000.0,262270000.0,151920000.0,253010000.0,1903760000.0,748800000.0,1154960000.0,12655670000.0,225100000.0,187680000.0,4287180000.0,72410000.0,4214770000.0,27150000.0,432220000.0,6357780000.0,686390000.0,187680000.0,5671390000.0,32665270000.0,13876550000.0,815920000.0,315170000.0,2080000.0,650000.0,1430000.0,0.0,0.0,79630000.0,59000000.0,20630000.0,12123060000.0,-5393730000.0,17516790000.0,1227960000.0,3155420000.0,8725920000.0,4070340000.0,337150000.0,0.0,18788720000.0,51030000.0,452870000.0,1296090000.0,7297950000.0,871630000.0,1675700000.0,768250000.0,3982370000.0,73730000.0,114050000.0,8450870000.0,-147480000.0,8598350000.0,1505000000.0,988920000.0,516080000.0,0.0,516080000.0,2023-03-31
