Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date,Treasury Shares Number
39062706.0,39062706.0,9568267000.0,10081834000.0,9043260000.0,19052029000.0,2457955000.0,9043260000.0,273702000.0,9243897000.0,13688917000.0,9411265000.0,167368000.0,9243897000.0,8853270000.0,,390627000.0,390627000.0,14014203000.0,5053800000.0,231957000.0,4630391000.0,185371000.0,4445020000.0,191452000.0,8960403000.0,83534000.0,5451443000.0,88331000.0,5363112000.0,20869000.0,2960235000.0,,135093000.0,2825142000.0,23425468000.0,12007110000.0,240690000.0,,199466000.0,199466000.0,200637000.0,200637000.0,11131755000.0,,11131755000.0,887356000.0,10244399000.0,,,,,11418358000.0,665992000.0,,,6593852000.0,,,,,,,3475022000.0,,,683492000.0,443627000.0,239865000.0,,,2024-03-31,
39062706.0,39062706.0,10323425000.0,10694920000.0,8459423000.0,19130330000.0,1642627000.0,8459423000.0,207795000.0,8643205000.0,12492658000.0,8801991000.0,158786000.0,8643205000.0,8252578000.0,,390627000.0,390627000.0,14056870000.0,4387914000.0,214075000.0,3994695000.0,145242000.0,3849453000.0,179144000.0,9668956000.0,102674000.0,6700225000.0,62553000.0,6637672000.0,20920000.0,2587397000.0,,112075000.0,2475322000.0,22858861000.0,11547278000.0,120967000.0,,181971000.0,181971000.0,183782000.0,183782000.0,10826032000.0,,10826032000.0,680810000.0,10145222000.0,,,,,11311583000.0,526564000.0,,,7141681000.0,,,,,,,3167225000.0,,,476113000.0,312413000.0,163700000.0,,,2023-09-30,
39062706.0,39062706.0,10400987000.0,10793258000.0,8129199000.0,18896175000.0,1010366000.0,8129199000.0,187780000.0,8290697000.0,12327746000.0,8354830000.0,64133000.0,8290697000.0,7900070000.0,4302385000.0,390627000.0,390627000.0,15556259000.0,4543434000.0,198443000.0,4167177000.0,130128000.0,4037049000.0,177814000.0,11012825000.0,32434000.0,6626081000.0,57652000.0,6568429000.0,21463000.0,3651320000.0,625335000.0,86755000.0,2939230000.0,23911089000.0,11887898000.0,318563000.0,231659000.0,1068000.0,1068000.0,161498000.0,161498000.0,11007250000.0,-5230463000.0,16237713000.0,946312000.0,962373000.0,10987211000.0,2715140000.0,626677000.0,0.0,12023191000.0,755364000.0,45414000.0,225866000.0,7993794000.0,11971000.0,3169089000.0,2775209000.0,2037525000.0,530482000.0,0.0,2955868000.0,-4342000.0,2960210000.0,271767000.0,67276000.0,204491000.0,780000.0,203711000.0,2023-03-31,
