Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Non Current Pension And Other Postretirement Benefit Plans
10946300.0,10946300.0,1112000000.0,1159400000.0,3593900000.0,4756800000.0,1505800000.0,3593900000.0,2800000.0,3600200000.0,3928300000.0,3600200000.0,3600200000.0,3490700000.0,,,109500000.0,109500000.0,1998000000.0,401700000.0,,44200000.0,330700000.0,2600000.0,328100000.0,26800000.0,1596300000.0,160300000.0,828700000.0,200000.0,828500000.0,34200000.0,392300000.0,,,,392300000.0,5598200000.0,2496100000.0,216400000.0,,44300000.0,44300000.0,6300000.0,6300000.0,2229100000.0,,2229100000.0,423900000.0,1805200000.0,,,,,3102100000.0,222100000.0,,,2381800000.0,,,,,1500000.0,316700000.0,,,180000000.0,135400000.0,44600000.0,,2024-03-31,
10946300.0,10946300.0,1379800000.0,1395700000.0,3519200000.0,4919100000.0,1485300000.0,3519200000.0,2800000.0,3526200000.0,3906900000.0,3526200000.0,3526200000.0,3416700000.0,,,109500000.0,109500000.0,2302100000.0,458300000.0,,51500000.0,383400000.0,2700000.0,380700000.0,23400000.0,1843800000.0,128700000.0,1012300000.0,100000.0,1012200000.0,44600000.0,489800000.0,,,,489800000.0,5828300000.0,2499200000.0,236500000.0,,41600000.0,41600000.0,7000000.0,7000000.0,2214100000.0,,2214100000.0,506800000.0,1707300000.0,,,,,3329100000.0,454600000.0,,,2412000000.0,,,,,1700000.0,316100000.0,,,144700000.0,131600000.0,13100000.0,,2023-09-30,
10946300.0,10946300.0,1217800000.0,1243500000.0,3345500000.0,4593800000.0,1509700000.0,3345500000.0,2900000.0,3353200000.0,3786300000.0,3353200000.0,3353200000.0,3243800000.0,3044400000.0,37500000.0,109500000.0,109500000.0,2213100000.0,514500000.0,100000.0,58300000.0,435900000.0,2800000.0,433100000.0,20200000.0,1698600000.0,161100000.0,807600000.0,100000.0,807500000.0,27100000.0,654400000.0,115700000.0,1300000.0,31900000.0,505500000.0,5566300000.0,2363100000.0,266500000.0,215800000.0,1500000.0,1500000.0,7700000.0,7700000.0,2052200000.0,-1257200000.0,3309400000.0,360000000.0,720700000.0,1091000000.0,910600000.0,227100000.0,0.0,3208300000.0,33300000.0,8500000.0,378600000.0,2272400000.0,800000.0,919500000.0,2000000.0,1350100000.0,900000.0,350600000.0,-38600000.0,389200000.0,164000000.0,141200000.0,22800000.0,22800000.0,2023-03-31,
