Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,13215600000.0,0.0,0.0,15371200000.0,20000000.0,-175800000.0,13215600000.0,13195600000.0,,,15371200000.0,15371200000.0,190000000.0,,,,,15371200000.0,15371200000.0,0.0,15371200000.0,0.0,15371200000.0,,15371200000.0,-1992300000.0,13378900000.0,183400000.0,0.0,0.0,,,13195600000.0,365800000.0,345800000.0,20000000.0,20000000.0,13561400000.0,-175800000.0,13385600000.0,13385600000.0,2024-03-31
0.0,0.082005,6549400000.0,0.0,0.0,6013600000.0,20800000.0,213000000.0,6549400000.0,6528600000.0,,,6013600000.0,6013600000.0,385300000.0,169827732.0,169827732.0,35.41,35.41,6013600000.0,6013600000.0,0.0,6013600000.0,0.0,6013600000.0,,6013600000.0,537200000.0,6550800000.0,22200000.0,0.0,,,,6528600000.0,172300000.0,151500000.0,20800000.0,20800000.0,6700900000.0,213000000.0,6913900000.0,6913900000.0,2023-12-31
0.0,0.051345,20459800000.0,0.0,0.0,19398100000.0,20200000.0,810300000.0,20459800000.0,20439600000.0,-697400000.0,697400000.0,19398100000.0,19398100000.0,1077900000.0,169845898.0,169845898.0,114.21,114.21,19398100000.0,19398100000.0,0.0,19398100000.0,0.0,19398100000.0,,19398100000.0,1049900000.0,20448000000.0,8400000.0,0.0,,-697400000.0,697400000.0,20439600000.0,267600000.0,247400000.0,20200000.0,20200000.0,20707200000.0,810300000.0,21517500000.0,21517500000.0,2023-09-30
172770000.0,0.3,716500000.0,575900000.0,575900000.0,1946300000.0,20600000.0,303300000.0,1292400000.0,1271800000.0,-210800000.0,210800000.0,1543170000.0,1946300000.0,320400000.0,169834206.0,169834206.0,11.46,11.46,1946300000.0,1946300000.0,0.0,1946300000.0,0.0,1946400000.0,,1946400000.0,-187500000.0,1877900000.0,30200000.0,575900000.0,-575900000.0,-210800000.0,210800000.0,1271800000.0,17100000.0,351900000.0,20600000.0,20600000.0,1288900000.0,303300000.0,1592200000.0,1592200000.0,2023-06-30
2708040000.0,0.3,35264900000.0,9026800000.0,9026800000.0,19377000000.0,23600000.0,-3229800000.0,44291700000.0,44268100000.0,826200000.0,-492300000.0,13058240000.0,19377000000.0,-14426800000.0,,,,,19377000000.0,19377000000.0,0.0,19377000000.0,,19377000000.0,,19377000000.0,-200500000.0,19176400000.0,,9026800000.0,-18963300000.0,826200000.0,-492300000.0,12591200000.0,-11197000000.0,-11336400000.0,23600000.0,23600000.0,1394200000.0,-3229800000.0,-1835600000.0,-1835600000.0,2023-03-31
,,,,,,,,,,-330600000.0,330600000.0,,,,169850098.0,169850098.0,122.08,122.08,,,,,0.0,,0.0,,,,8300000.0,,-21385200000.0,-330600000.0,330600000.0,,,,,,,,,,2022-12-31
0.0,0.119618,12452300000.0,0.0,0.0,10966300000.0,13100000.0,255600000.0,12452300000.0,12439200000.0,,,10966300000.0,10966300000.0,1730200000.0,169835837.0,169835837.0,64.57,64.57,10966300000.0,10966300000.0,0.0,10966300000.0,0.0,10966300000.0,,10966300000.0,1490000000.0,12456300000.0,17200000.0,0.0,,,,12439200000.0,1474600000.0,1461500000.0,13100000.0,13100000.0,13913800000.0,255600000.0,14169400000.0,14169400000.0,2024-06-30 00:00:00
