Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-865135.235583,0.283279,964757000.0,-3054000.0,-3054000.0,430427000.0,112886000.0,1434968000.0,961703000.0,848817000.0,-248265000.0,248265000.0,432615864.764417,430427000.0,2077805000.0,,,,,430427000.0,430427000.0,0.0,430427000.0,430427000.0,0.0,430427000.0,170124000.0,600552000.0,36109000.0,-3054000.0,-248265000.0,248265000.0,815760000.0,642837000.0,482280000.0,112886000.0,112886000.0,1458597000.0,1434968000.0,2893565000.0,2893565000.0,2024-03-31
0.0,0.294885,1047798000.0,0.0,0.0,506086000.0,99543000.0,1789862000.0,1047798000.0,948255000.0,-230518000.0,230518000.0,506086000.0,506086000.0,2365030000.0,55289803.0,55289803.0,9.153333,9.153333,506086000.0,506086000.0,0.0,506086000.0,506086000.0,0.0,506086000.0,211650000.0,717737000.0,12116000.0,0.0,-230518000.0,230518000.0,936138000.0,575168000.0,432314000.0,99543000.0,99543000.0,1511306000.0,1789862000.0,3301168000.0,3301168000.0,2023-12-31
0.0,0.208288,720414000.0,0.0,0.0,347450000.0,96953000.0,1191214000.0,720414000.0,623461000.0,-184602000.0,184602000.0,347450000.0,347450000.0,1536058000.0,54176195.0,54176195.0,6.413333,6.413333,347450000.0,347450000.0,0.0,347450000.0,347450000.0,,347450000.0,91409000.0,438859000.0,8849000.0,0.0,-184602000.0,184602000.0,614613000.0,344844000.0,225123000.0,96953000.0,96953000.0,959457000.0,1191214000.0,2150671000.0,2150671000.0,2023-09-30
0.0,0.194714,704621000.0,0.0,0.0,332604000.0,94359000.0,944473000.0,704621000.0,610262000.0,-197236000.0,197236000.0,332604000.0,332604000.0,1295415000.0,54228913.0,54228913.0,6.133333,6.133333,332604000.0,332604000.0,0.0,332604000.0,332604000.0,0.0,332604000.0,80422000.0,413026000.0,12081000.0,0.0,-197236000.0,197236000.0,598182000.0,350942000.0,225961000.0,94359000.0,94359000.0,949124000.0,944473000.0,1893597000.0,1893597000.0,2023-06-30
0.0,0.13528,391421000.0,,,317778000.0,59234000.0,1383659000.0,391421000.0,332187000.0,-87962000.0,-35304000.0,317778000.0,317778000.0,1335794000.0,,,,,317778000.0,317778000.0,0.0,317778000.0,317778000.0,,317778000.0,49714000.0,367491000.0,-11765000.0,,-87962000.0,-35304000.0,488196000.0,-47865000.0,-248797000.0,59234000.0,59234000.0,440331000.0,1383659000.0,1823990000.0,1823990000.0,2023-03-31
,,,0.0,0.0,,,,,,,,,,,54178931.0,54178931.0,6.36,6.36,,,,,,0.0,,,,,0.0,,,,,,,,,,,,2022-12-31
-4077689.079049,0.271069,1339533000.0,-15043000.0,-15043000.0,661107000.0,142547000.0,1685141000.0,1324490000.0,1181943000.0,-274989000.0,274989000.0,672072310.920951,661107000.0,2301556000.0,120529991.0,120529991.0,5.485,5.485,661107000.0,661107000.0,0.0,661107000.0,661107000.0,0.0,661107000.0,245847000.0,906954000.0,18423000.0,-15043000.0,-274989000.0,274989000.0,1178564000.0,616415000.0,360053000.0,142547000.0,142547000.0,1794979000.0,1685141000.0,3480120000.0,3480120000.0,2024-06-30 00:00:00
