Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.215306,24564000.0,0.0,0.0,17866000.0,1430000.0,96528000.0,24564000.0,23134000.0,-176000.0,176000.0,17866000.0,17866000.0,126953000.0,,,,,17866000.0,17866000.0,0.0,17866000.0,-148000.0,18015000.0,0.0,18015000.0,4943000.0,22958000.0,6665000.0,0.0,-176000.0,176000.0,16469000.0,30425000.0,15654000.0,1430000.0,1430000.0,46894000.0,96528000.0,143422000.0,143422000.0,2024-03-31
0.0,0.275261,14864000.0,0.0,0.0,9986000.0,832000.0,93196000.0,14864000.0,14032000.0,-147000.0,147000.0,9986000.0,9986000.0,123300000.0,38407692.0,38407692.0,0.26,0.26,9986000.0,9986000.0,0.0,9986000.0,-77000.0,10063000.0,0.0,10063000.0,3822000.0,13885000.0,2946000.0,0.0,-147000.0,147000.0,11086000.0,30104000.0,16647000.0,832000.0,832000.0,41190000.0,93196000.0,134386000.0,134386000.0,2023-12-31
0.0,0.293081,13329000.0,0.0,0.0,8669000.0,660000.0,157470000.0,13329000.0,12669000.0,-297000.0,297000.0,8669000.0,8669000.0,184990000.0,38021930.0,38021930.0,0.228,0.228,8669000.0,8669000.0,0.0,8669000.0,-77000.0,8746000.0,0.0,8746000.0,3626000.0,12372000.0,3097000.0,0.0,-297000.0,297000.0,9572000.0,27520000.0,13719000.0,660000.0,660000.0,37092000.0,157470000.0,194562000.0,194562000.0,2023-09-30
-3303991.065627,0.261371,31999000.0,-12641000.0,-12641000.0,13526000.0,770000.0,152496000.0,19358000.0,18588000.0,10605000.0,120000.0,22863008.934373,13526000.0,159216000.0,,,,,13526000.0,13526000.0,0.0,13526000.0,-115000.0,13641000.0,,13641000.0,4827000.0,18468000.0,-8957000.0,-12641000.0,10605000.0,120000.0,33300000.0,6720000.0,-39174000.0,770000.0,770000.0,40020000.0,152496000.0,192516000.0,192516000.0,2023-03-31
0.0,0.276819,20474000.0,0.0,0.0,13993000.0,747000.0,221335000.0,20474000.0,19727000.0,-198000.0,198000.0,13993000.0,13993000.0,249361000.0,37818919.0,37818919.0,0.37,0.37,13993000.0,13993000.0,0.0,13993000.0,-130000.0,14123000.0,0.0,14123000.0,5406000.0,19529000.0,2674000.0,0.0,-198000.0,198000.0,17053000.0,28026000.0,17625000.0,747000.0,747000.0,45079000.0,221335000.0,266414000.0,266414000.0,2022-12-31
