Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.159498,993200000.0,0.0,0.0,211200000.0,470400000.0,2541400000.0,993200000.0,522800000.0,-299600000.0,299600000.0,211200000.0,211200000.0,6989800000.0,,,,,211200000.0,211200000.0,0.0,211200000.0,23600000.0,187600000.0,,187600000.0,35600000.0,223200000.0,105300000.0,0.0,,-299600000.0,299600000.0,417500000.0,4448400000.0,1377600000.0,470400000.0,470400000.0,4865900000.0,2541400000.0,7407300000.0,7407300000.0,2024-03-31
0.0,0.39077,1061500000.0,0.0,0.0,317200000.0,326700000.0,3494700000.0,1061500000.0,734800000.0,-229900000.0,229900000.0,317200000.0,317200000.0,7748000000.0,44992908.0,44929178.0,7.05,7.06,317200000.0,317200000.0,0.0,317200000.0,9600000.0,307600000.0,,307600000.0,197300000.0,504900000.0,-77200000.0,0.0,,-229900000.0,229900000.0,812000000.0,4253300000.0,1369300000.0,326700000.0,326700000.0,5065300000.0,3494700000.0,8560000000.0,8560000000.0,2023-12-31
0.0,0.273507,1505300000.0,0.0,0.0,711400000.0,322400000.0,4023300000.0,1505300000.0,1182900000.0,-215100000.0,215100000.0,711400000.0,711400000.0,8277000000.0,44968394.0,44968394.0,15.82,15.82,711400000.0,711400000.0,0.0,711400000.0,8300000.0,703100000.0,,703100000.0,264700000.0,967800000.0,85100000.0,0.0,,-215100000.0,215100000.0,1097800000.0,4253700000.0,1469700000.0,322400000.0,322400000.0,5351500000.0,4023300000.0,9374800000.0,9374800000.0,2023-09-30
18671856.42699,0.367556,1357400000.0,50800000.0,50800000.0,549300000.0,347000000.0,3734200000.0,1408200000.0,1061200000.0,-203100000.0,203100000.0,517171856.42699,549300000.0,8148500000.0,44950900.0,44950900.0,12.22,12.22,549300000.0,549300000.0,0.0,549300000.0,6600000.0,542700000.0,0.0,542700000.0,315400000.0,858100000.0,36200000.0,50800000.0,-50800000.0,-203100000.0,203100000.0,974200000.0,4414300000.0,1548600000.0,347000000.0,347000000.0,5388500000.0,3734200000.0,9122700000.0,9122700000.0,2023-06-30
75349838.012959,0.343593,772800000.0,219300000.0,219300000.0,384700000.0,338500000.0,3572500000.0,992100000.0,653600000.0,-212900000.0,98000000.0,240749838.012959,384700000.0,7649500000.0,,,,,384700000.0,384700000.0,0.0,384700000.0,20000000.0,364700000.0,0.0,364700000.0,190900000.0,555600000.0,-306300000.0,220000000.0,,-212900000.0,98000000.0,630900000.0,4077000000.0,-168100000.0,338500000.0,338500000.0,4707900000.0,3572500000.0,8280400000.0,8280400000.0,2023-03-31
,,,,,,,,,,,,,,,44987952.0,44987952.0,4.15,4.15,,,,,,,0.0,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.3,985700000.0,,,252600000.0,324300000.0,3058700000.0,985700000.0,661400000.0,-250000000.0,250000000.0,252600000.0,252600000.0,7291000000.0,44946619.0,44946619.0,5.62,5.62,252600000.0,252600000.0,0.0,252600000.0,13800000.0,238800000.0,,238800000.0,172600000.0,411400000.0,100400000.0,,,-250000000.0,250000000.0,561000000.0,4232300000.0,1446200000.0,324300000.0,324300000.0,4793300000.0,3058700000.0,7852000000.0,7852000000.0,2024-06-30 00:00:00
