Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.276934,644500000.0,,,306800000.0,26000000.0,6623700000.0,644500000.0,618500000.0,-197100000.0,197100000.0,306800000.0,306800000.0,7620800000.0,,,,,306800000.0,306800000.0,0.0,306800000.0,2100000.0,304700000.0,304700000.0,116700000.0,421400000.0,145900000.0,,,-197100000.0,197100000.0,494800000.0,997100000.0,650900000.0,26000000.0,26000000.0,1491900000.0,6623700000.0,8115600000.0,8115600000.0,2024-03-31
0.0,0.111508,424000000.0,,,302200000.0,16500000.0,4536300000.0,424000000.0,407500000.0,-71200000.0,71200000.0,302200000.0,302200000.0,5138200000.0,114037736.0,114037736.0,2.65,2.65,302200000.0,302200000.0,0.0,302200000.0,3400000.0,298800000.0,298800000.0,37500000.0,336300000.0,126400000.0,,,-71200000.0,71200000.0,68700000.0,601900000.0,306700000.0,16500000.0,16500000.0,670600000.0,4536300000.0,5206900000.0,5206900000.0,2023-12-31
0.0,0.3,103700000.0,,,43400000.0,16300000.0,5822900000.0,103700000.0,87400000.0,-67400000.0,67400000.0,43400000.0,43400000.0,6340900000.0,111282051.0,111282051.0,0.39,0.39,43400000.0,43400000.0,0.0,43400000.0,1700000.0,41700000.0,41700000.0,-21700000.0,20000000.0,152900000.0,,,-67400000.0,67400000.0,-160500000.0,518000000.0,280600000.0,16300000.0,16300000.0,357500000.0,5822900000.0,6180400000.0,6180400000.0,2023-09-30
0.0,0.302594,746300000.0,,,469700000.0,14300000.0,1647100000.0,746300000.0,732000000.0,-65100000.0,65100000.0,469700000.0,469700000.0,2100300000.0,114004854.0,114004854.0,4.12,4.12,469700000.0,469700000.0,0.0,469700000.0,4600000.0,465100000.0,465100000.0,201800000.0,666900000.0,108600000.0,,,-65100000.0,65100000.0,619300000.0,453200000.0,281000000.0,14300000.0,14300000.0,1072500000.0,1647100000.0,2719600000.0,2719600000.0,2023-06-30
-7052554.130755,0.221778,1222300000.0,-31800000.0,-31800000.0,765900000.0,18300000.0,1925300000.0,1190500000.0,1172200000.0,7500000.0,220800000.0,790647445.869245,765900000.0,2062500000.0,,,,,765900000.0,765900000.0,0.0,765900000.0,25500000.0,740400000.0,740400000.0,211000000.0,951400000.0,-98700000.0,-31800000.0,31800000.0,7500000.0,220800000.0,985900000.0,137200000.0,153100000.0,18300000.0,17200000.0,1123100000.0,1925300000.0,3048400000.0,3048400000.0,2023-03-31
,,,27400000.0,27400000.0,,,,,,,,,,,108775510.0,108775510.0,0.49,0.49,,,,,,,,,,,27400000.0,-27400000.0,,,,,,,,,,,,2022-12-31
0.0,0.312332,564800000.0,,,258200000.0,24000000.0,3143300000.0,564800000.0,540800000.0,-167800000.0,167800000.0,258200000.0,258200000.0,3813800000.0,120093023.0,119537037.0,2.15,2.16,258200000.0,258200000.0,0.0,258200000.0,1700000.0,256500000.0,256500000.0,116500000.0,373000000.0,150400000.0,,,-167800000.0,167800000.0,407800000.0,670500000.0,363400000.0,24000000.0,24000000.0,1078300000.0,3143300000.0,4221600000.0,4221600000.0,2024-06-30 00:00:00
