Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-633364.750236,0.02639,1126000000.0,-24000000.0,-24000000.0,1021000000.0,9631000000.0,1102000000.0,1102000000.0,-41000000.0,41000000.0,1044366635.249764,1021000000.0,10029000000.0,,,,,1021000000.0,1021000000.0,0.0,1021000000.0,-12000000.0,1033000000.0,1033000000.0,28000000.0,1061000000.0,165000000.0,-24000000.0,-41000000.0,41000000.0,760000000.0,398000000.0,398000000.0,1158000000.0,9631000000.0,10789000000.0,10789000000.0,2024-03-31
0.0,0.118681,945000000.0,0.0,0.0,794000000.0,8964000000.0,945000000.0,945000000.0,-35000000.0,35000000.0,794000000.0,794000000.0,9352000000.0,77919529.0,77614858.0,10.19,10.23,794000000.0,794000000.0,0.0,794000000.0,-8000000.0,802000000.0,802000000.0,108000000.0,910000000.0,95000000.0,0.0,-35000000.0,35000000.0,668000000.0,388000000.0,388000000.0,1056000000.0,8964000000.0,10020000000.0,10020000000.0,2023-12-31
0.0,0.098563,1008000000.0,0.0,0.0,870000000.0,8896000000.0,1008000000.0,1008000000.0,-34000000.0,34000000.0,870000000.0,870000000.0,9242000000.0,77887198.0,77609277.0,11.17,11.21,870000000.0,870000000.0,0.0,870000000.0,-8000000.0,878000000.0,878000000.0,96000000.0,974000000.0,113000000.0,0.0,-34000000.0,34000000.0,693000000.0,346000000.0,346000000.0,1039000000.0,8896000000.0,9935000000.0,9935000000.0,2023-09-30
-10882443.357939,0.122179,1038620000.0,-89070000.0,-89070000.0,814750000.0,8449440000.0,949550000.0,949550000.0,81250000.0,10760000.0,892937556.642061,814750000.0,8909620000.0,,,,,814750000.0,814750000.0,0.0,814750000.0,-9340000.0,824090000.0,824090000.0,114700000.0,938790000.0,-62140000.0,-89070000.0,81250000.0,10760000.0,899110000.0,460180000.0,-75680000.0,1359290000.0,8449440000.0,9808730000.0,9808730000.0,2023-03-31
0.0,0.11373,1002000000.0,0.0,0.0,857000000.0,8509000000.0,1002000000.0,1002000000.0,-26000000.0,26000000.0,857000000.0,857000000.0,8837000000.0,77697189.0,77346570.0,11.03,11.08,857000000.0,857000000.0,0.0,857000000.0,-8000000.0,865000000.0,865000000.0,111000000.0,976000000.0,70000000.0,0.0,-26000000.0,26000000.0,830000000.0,328000000.0,328000000.0,1158000000.0,8509000000.0,9667000000.0,9667000000.0,2022-12-31
0.0,0.107212,1068000000.0,0.0,0.0,910000000.0,9331000000.0,1068000000.0,1068000000.0,-42000000.0,42000000.0,910000000.0,910000000.0,9703000000.0,77977721.0,77777778.0,11.67,11.7,910000000.0,910000000.0,0.0,910000000.0,-6000000.0,916000000.0,916000000.0,110000000.0,1026000000.0,109000000.0,0.0,-42000000.0,42000000.0,748000000.0,372000000.0,372000000.0,1120000000.0,9331000000.0,10451000000.0,10451000000.0,2024-06-30 00:00:00
0.0,0.111111,959000000.0,0.0,0.0,823000000.0,8458000000.0,959000000.0,959000000.0,-23000000.0,23000000.0,823000000.0,823000000.0,8798000000.0,77788280.0,77568332.0,10.58,10.61,823000000.0,823000000.0,0.0,823000000.0,-9000000.0,832000000.0,832000000.0,104000000.0,936000000.0,85000000.0,0.0,-23000000.0,23000000.0,700000000.0,340000000.0,340000000.0,1040000000.0,8458000000.0,9498000000.0,9498000000.0,2023-06-30 00:00:00
