Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Gross PPE,Construction In Progress,Other Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Inventory,Other Receivables,Taxes Receivable,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Date,Retained Earnings,Additional Paid In Capital,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Non Current Deferred Revenue,Pensionand Other Post Retirement Benefit Plans Current,Other Payable,Dividends Payable,Non Current Prepaid Assets,Accumulated Depreciation,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Restricted Cash,Prepaid Assets,Finished Goods,Work In Process,Raw Materials,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Equivalents,Cash Financial
4130525289.0,4130525289.0,305315900000.0,363226500000.0,556123600000.0,877021900000.0,-53267300000.0,556123600000.0,57216800000.0,571012200000.0,666694300000.0,571012300000.0,100000.0,571012200000.0,529706900000.0,41305300000.0,41305300000.0,836073500000.0,301429300000.0,18604900000.0,60700000.0,62855000000.0,148034600000.0,52352500000.0,95682100000.0,57374200000.0,534644200000.0,45659700000.0,215191900000.0,4864300000.0,210327600000.0,12941100000.0,155415800000.0,2091900000.0,153323900000.0,1407085800000.0,925708900000.0,77180800000.0,7554300000.0,7554300000.0,42785500000.0,9900000.0,14888600000.0,14888600000.0,770768300000.0,770768300000.0,61405700000.0,709362600000.0,481376900000.0,45423200000.0,151100000.0,327214500000.0,283100000.0,4331100000.0,83553700000.0,20420200000.0,19726400000.0,693800000.0,2024-03-31,,,,,,,,,,,,,,,,,,,,,,,
4130525289.0,4130525289.0,253909400000.0,307144200000.0,545162900000.0,815102400000.0,-77068800000.0,545162900000.0,52239900000.0,560198100000.0,642597600000.0,560198200000.0,100000.0,560198100000.0,518892800000.0,41305300000.0,41305300000.0,735882000000.0,286590600000.0,26767800000.0,33300000.0,58979900000.0,130209400000.0,47809900000.0,82399500000.0,56408500000.0,449291400000.0,41614900000.0,176934800000.0,4430000000.0,172504800000.0,17089100000.0,110406700000.0,1302600000.0,109104100000.0,1296080200000.0,923857600000.0,83454700000.0,6969000000.0,6969000000.0,41229500000.0,10100000.0,15035200000.0,15035200000.0,763509000000.0,763509000000.0,55389200000.0,708119800000.0,372222600000.0,33226600000.0,183100000.0,248990700000.0,313000000.0,,67099100000.0,22410100000.0,21415200000.0,994900000.0,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,
4130525289.0,4130525289.0,256046900000.0,307734300000.0,532256300000.0,804084500000.0,-113396600000.0,532256300000.0,51116500000.0,547466700000.0,608592500000.0,547466800000.0,100000.0,547466700000.0,506161400000.0,41305300000.0,41305300000.0,757344100000.0,264001300000.0,26802100000.0,33100000.0,58212700000.0,108497100000.0,47371300000.0,61125800000.0,56166300000.0,493342800000.0,35338500000.0,199237200000.0,3745200000.0,195492000000.0,13816800000.0,143448300000.0,31300000.0,143417000000.0,1304810900000.0,924864700000.0,82453200000.0,5884800000.0,5884800000.0,39675000000.0,10300000.0,15210400000.0,15210400000.0,769123500000.0,769123500000.0,48913600000.0,720209900000.0,379946200000.0,29619300000.0,292800000.0,277649000000.0,352900000.0,,53899700000.0,18132500000.0,17561600000.0,570900000.0,2023-03-31,,,,,,,,,,,,,,,,,,,,,,,
