Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Accrued Expenses,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date,Treasury Shares Number
145100638.0,145100638.0,1427707000.0,4136558000.0,64446915000.0,73173870000.0,27537693000.0,64446915000.0,50505000.0,69087817000.0,72137843000.0,83205773000.0,14117956000.0,69087817000.0,68797490000.0,,290327000.0,290327000.0,13775200000.0,6954310000.0,,3180666000.0,3087884000.0,37858000.0,3050026000.0,684640000.0,6820890000.0,1326151000.0,1048674000.0,12647000.0,1036027000.0,325724000.0,1919664000.0,,,223978000.0,1695686000.0,96980973000.0,62622390000.0,48469000.0,,296849000.0,680772000.0,,680772000.0,,467801000.0,4640902000.0,30333000.0,4610569000.0,50977086000.0,,50977086000.0,499650000.0,50477436000.0,,,,,34358583000.0,1575089000.0,,175266000.0,,,6027412000.0,,,,,7099000.0,1411000.0,17679434000.0,,,8892872000.0,6234526000.0,2658346000.0,,2024-03-31,
145100638.0,145100638.0,11271220000.0,14332021000.0,59234612000.0,78119291000.0,32617151000.0,59234612000.0,72993000.0,63860263000.0,77614343000.0,76067548000.0,12207285000.0,63860263000.0,63569936000.0,,290327000.0,290327000.0,24681741000.0,19450864000.0,,3746957000.0,13805527000.0,51447000.0,13754080000.0,629783000.0,5230877000.0,1303874000.0,526494000.0,21546000.0,504948000.0,279026000.0,1280565000.0,,,214524000.0,1066041000.0,100749289000.0,62901261000.0,41743000.0,,272506000.0,512644000.0,,512644000.0,,467781000.0,4625651000.0,32551000.0,4593100000.0,51535416000.0,,51535416000.0,733334000.0,50802082000.0,,,,,37848028000.0,2547161000.0,,177106000.0,,,6067316000.0,,,,,5361000.0,,20292281000.0,,,8758803000.0,5770995000.0,2987808000.0,,2023-09-30,
145100638.0,145100638.0,26717821000.0,30744528000.0,55682161000.0,90919481000.0,22305372000.0,55682161000.0,79312000.0,60254265000.0,76003142000.0,71076288000.0,10822023000.0,60254265000.0,,971847000.0,290327000.0,290327000.0,40523523000.0,21217280000.0,1158763000.0,3646381000.0,15805787000.0,56910000.0,15748877000.0,605225000.0,19306243000.0,502521000.0,14938741000.0,22402000.0,14916339000.0,277259000.0,3103096000.0,1441687000.0,18773000.0,84989000.0,1557647000.0,111599811000.0,69988196000.0,21443000.0,118037000.0,459463000.0,383380000.0,10000.0,,383370000.0,472107000.0,4572104000.0,25517000.0,4546587000.0,52067210000.0,-20722084000.0,72789294000.0,474490000.0,2502836000.0,57789478000.0,11619548000.0,402942000.0,0.0,41611615000.0,,374470000.0,181726000.0,228670000.0,2150118000.0,6884159000.0,113000.0,1868952000.0,44416000.0,4970678000.0,89369000.0,,23371873000.0,-2866029000.0,26237902000.0,8331230000.0,4383835000.0,3947395000.0,3947395000.0,2023-03-31,
