Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investmentsin Associatesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Inventory,Inventories Adjustments Allowances,Other Inventories,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
1386636609.0,1386636609.0,218145800000.0,224154900000.0,163023800000.0,389105000000.0,12774800000.0,163023800000.0,360400000.0,165310500000.0,357567700000.0,193662200000.0,28351700000.0,165310500000.0,,127571300000.0,,13866400000.0,13866400000.0,355755900000.0,275270400000.0,36405900000.0,,37903800000.0,192594400000.0,337200000.0,192257200000.0,1589100000.0,80485500000.0,18377100000.0,31560500000.0,23200000.0,31537300000.0,,5152500000.0,15177000000.0,,15177000000.0,549418100000.0,456157800000.0,34650700000.0,,7428900000.0,7428900000.0,,,,2286700000.0,2286700000.0,408886600000.0,,408886600000.0,177264900000.0,231621700000.0,,,,,93260300000.0,14919800000.0,474500000.0,,,14836300000.0,,,,218500000.0,2793700000.0,37715800000.0,-2738500000.0,40454300000.0,22301700000.0,16653000000.0,5648700000.0,,,2024-03-31
1386636609.0,1386636609.0,214363700000.0,218136800000.0,163198000000.0,382718400000.0,21261900000.0,163198000000.0,328100000.0,164909700000.0,353589200000.0,190719500000.0,25809800000.0,164909700000.0,1141300000.0,126113200000.0,,13866400000.0,13866400000.0,339426700000.0,271173800000.0,32752600000.0,,37802300000.0,189007600000.0,328100000.0,188679500000.0,,68252900000.0,8206000000.0,29129200000.0,,29129200000.0,,4487300000.0,19654100000.0,,19654100000.0,530146200000.0,440631400000.0,35567900000.0,,5128300000.0,5128300000.0,,,,1711700000.0,1711700000.0,394342400000.0,,394342400000.0,161808000000.0,232534400000.0,,,,,89514800000.0,7564000000.0,,,,12103100000.0,,,,224200000.0,1482400000.0,47006300000.0,,,21134800000.0,17689800000.0,3445000000.0,,,2023-09-30
1386636609.0,1386636609.0,222282400000.0,223331400000.0,149893200000.0,374745600000.0,25404500000.0,149893200000.0,274200000.0,151688400000.0,336670100000.0,176256600000.0,24568200000.0,151688400000.0,,114610200000.0,2910700000.0,13866400000.0,13866400000.0,354420400000.0,282023600000.0,40144500000.0,1179900000.0,33814000000.0,185255900000.0,274200000.0,184981700000.0,5020000000.0,72396800000.0,5352100000.0,38075500000.0,,38075500000.0,2858900000.0,4557700000.0,21514800000.0,1664100000.0,19850700000.0,530677000000.0,432875600000.0,19571500000.0,16304600000.0,4974800000.0,4974800000.0,75900000.0,13300000.0,62600000.0,1795200000.0,1795200000.0,385149900000.0,-114757600000.0,499907500000.0,146363400000.0,18800000.0,306259800000.0,8751700000.0,21829000000.0,16684800000.0,97801300000.0,57300000.0,,1780700000.0,8495200000.0,11825100000.0,-390100000.0,9900000.0,12205300000.0,31752800000.0,420700000.0,42644700000.0,-1967200000.0,44611900000.0,824800000.0,50000000.0,774800000.0,0.0,774800000.0,2023-03-31
