Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
10000000.0,10000000.0,638416000.0,672434000.0,681054000.0,1321455000.0,169349000.0,681054000.0,32513000.0,681534000.0,772288000.0,681534000.0,681534000.0,581534000.0,,,100000000.0,100000000.0,1119303000.0,148927000.0,2462000.0,,,114849000.0,24095000.0,90754000.0,21269000.0,970376000.0,45619000.0,557585000.0,8418000.0,549167000.0,,3302000.0,362796000.0,,,362796000.0,1800837000.0,661112000.0,5801000.0,,22200000.0,32659000.0,32659000.0,,152246000.0,480000.0,,443081000.0,,443081000.0,8841000.0,434240000.0,,,,,1139725000.0,18976000.0,,,681875000.0,,,,,772000.0,13259000.0,383611000.0,,,41232000.0,39727000.0,1505000.0,,2024-03-31
10000000.0,10000000.0,657150000.0,686336000.0,676903000.0,1336347000.0,154346000.0,676903000.0,27502000.0,677513000.0,773370000.0,677513000.0,677513000.0,577513000.0,,,100000000.0,100000000.0,1093192000.0,148511000.0,,,,116811000.0,20954000.0,95857000.0,21727000.0,944681000.0,47684000.0,569525000.0,6548000.0,562977000.0,,3148000.0,316722000.0,,,316722000.0,1770705000.0,671678000.0,11680000.0,,24273000.0,32689000.0,32689000.0,,143375000.0,610000.0,,447250000.0,,447250000.0,9312000.0,437938000.0,,,,,1099027000.0,27927000.0,,,750610000.0,,,,,708000.0,6108000.0,275507000.0,,,38167000.0,36483000.0,1684000.0,,2023-09-30
10000000.0,10000000.0,692208000.0,694136000.0,690835000.0,1385900000.0,187222000.0,690835000.0,,691764000.0,789366000.0,691764000.0,691764000.0,591754000.0,439006000.0,95359000.0,100000000.0,100000000.0,1163805000.0,123241000.0,10000.0,21736000.0,166000.0,97602000.0,,97602000.0,21736000.0,1040564000.0,6433000.0,596534000.0,,596534000.0,2722000.0,2722000.0,403837000.0,33685000.0,337000.0,369815000.0,1855569000.0,627783000.0,2047000.0,18369000.0,19921000.0,17842000.0,33795000.0,17842000.0,19729000.0,929000.0,929000.0,546848000.0,-367493000.0,914341000.0,1351000.0,18550000.0,539840000.0,317016000.0,37584000.0,0.0,1227786000.0,32431000.0,22330000.0,43910000.0,778433000.0,2718000.0,34996000.0,120518000.0,620201000.0,5642000.0,6883000.0,375543000.0,-23010000.0,398553000.0,1928000.0,31769000.0,1928000.0,1928000.0,2023-03-31
