Treasury Shares Number,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Tradeand Other Payables Non Current,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Trading Securities,Long Term Equity Investment,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
1093286.0,278038567.0,279131853.0,5480200000.0,5969100000.0,95501500000.0,102341100000.0,14153100000.0,95501500000.0,94700000.0,96466700000.0,99154400000.0,103180000000.0,6713300000.0,96466700000.0,93686300000.0,,,2780400000.0,2780400000.0,41058300000.0,4328400000.0,2300000.0,,,,914100000.0,2771900000.0,84200000.0,2687700000.0,210800000.0,36729900000.0,2385000000.0,,3197200000.0,10500000.0,3186700000.0,100100000.0,23787000000.0,,,98200000.0,23688800000.0,144238300000.0,93355300000.0,1730900000.0,,329400000.0,10253600000.0,,10253600000.0,,18300000.0,965200000.0,,76630500000.0,,76630500000.0,37640800000.0,38989700000.0,,,,,50883000000.0,8390900000.0,,,21679000000.0,,,,,45500000.0,,7078800000.0,,,13688800000.0,13294600000.0,394200000.0,,,2024-03-31
1093286.0,253987402.0,255080688.0,19483200000.0,19880300000.0,80261000000.0,101341400000.0,1113300000.0,80261000000.0,82500000.0,81543600000.0,85295900000.0,85356700000.0,3813100000.0,81543600000.0,78992800000.0,,,2550800000.0,2550800000.0,50362700000.0,4861300000.0,17700000.0,,,,424600000.0,3827900000.0,75600000.0,3752300000.0,221300000.0,45501400000.0,2741000000.0,,16052400000.0,6900000.0,16045500000.0,15800000.0,17211800000.0,,,291700000.0,16920100000.0,135719400000.0,89104700000.0,2400700000.0,,2265500000.0,10580600000.0,,10580600000.0,,17700000.0,1282600000.0,,69403500000.0,,69403500000.0,30236700000.0,39166800000.0,,,,,46614700000.0,9997800000.0,,,23543000000.0,,,,,41000000.0,,5700500000.0,,,7332400000.0,7017800000.0,314600000.0,,,2023-09-30
,255080688.0,255080688.0,10770000000.0,11605000000.0,71606000000.0,83142300000.0,13244000000.0,71606000000.0,87200000.0,71624500000.0,74942500000.0,75480700000.0,3856200000.0,71624500000.0,69073700000.0,50881900000.0,7823600000.0,2550800000.0,2550800000.0,36406100000.0,6637700000.0,2031800000.0,201900000.0,309200000.0,2900000.0,712200000.0,3371100000.0,53100000.0,3318000000.0,201900000.0,29768400000.0,100000.0,764400000.0,8233900000.0,34100000.0,8199800000.0,17300000.0,20010800000.0,4751700000.0,5400000.0,764400000.0,15253700000.0,111886800000.0,68874400000.0,2124900000.0,2296100000.0,,9411500000.0,7886700000.0,1430100000.0,94700000.0,17100000.0,18500000.0,18500000.0,57131200000.0,-26867500000.0,83998700000.0,27689200000.0,29442000000.0,43740000000.0,9024100000.0,3545400000.0,0.0,43012400000.0,-200000.0,18200000.0,7066100000.0,22051300000.0,346400000.0,6276900000.0,18600000.0,15409400000.0,817000000.0,1044100000.0,6042300000.0,-36000000.0,6078300000.0,7017700000.0,6269900000.0,747800000.0,588200000.0,159600000.0,2023-03-31
