Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Preferred Securities Outside Stock Equity,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Revenue,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
400861654.0,400861654.0,91944000000.0,134580000000.0,112291000000.0,227511000000.0,56429000000.0,112291000000.0,19957000000.0,112888000000.0,158433000000.0,118010000000.0,5122000000.0,112888000000.0,108879000000.0,,,4009000000.0,4009000000.0,367177000000.0,70195000000.0,203000000.0,,,,5447000000.0,62967000000.0,17422000000.0,45545000000.0,444000000.0,296982000000.0,179234000000.0,71613000000.0,2535000000.0,69078000000.0,6943000000.0,17266000000.0,,692000000.0,16574000000.0,485187000000.0,131776000000.0,1090000000.0,,6288000000.0,4345000000.0,,4345000000.0,,4033000000.0,,58611000000.0,597000000.0,63000000.0,534000000.0,48856000000.0,,48856000000.0,21372000000.0,27484000000.0,,,,,353411000000.0,26433000000.0,,,241562000000.0,,,19629000000.0,12340000000.0,,,53447000000.0,30768000000.0,22679000000.0,,,2024-03-31
400861654.0,400861654.0,79952000000.0,110591000000.0,109750000000.0,205490000000.0,34989000000.0,109750000000.0,15427000000.0,110326000000.0,146807000000.0,114030000000.0,3704000000.0,110326000000.0,106317000000.0,,,4009000000.0,4009000000.0,306108000000.0,57041000000.0,270000000.0,,,,5237000000.0,49605000000.0,13124000000.0,36481000000.0,393000000.0,249067000000.0,156619000000.0,60986000000.0,2303000000.0,58683000000.0,3308000000.0,13305000000.0,,595000000.0,12710000000.0,420138000000.0,136082000000.0,1369000000.0,,5898000000.0,14917000000.0,,14917000000.0,,4847000000.0,,43166000000.0,576000000.0,42000000.0,534000000.0,52809000000.0,,52809000000.0,26151000000.0,26658000000.0,,,,,284056000000.0,32078000000.0,,,198644000000.0,,,9905000000.0,9804000000.0,,,33625000000.0,18413000000.0,15212000000.0,,,2023-09-30
400861654.0,400861654.0,66644000000.0,94199000000.0,99172000000.0,180961000000.0,24909000000.0,99172000000.0,12991000000.0,99753000000.0,133853000000.0,102585000000.0,2832000000.0,99753000000.0,95744000000.0,62862000000.0,29581000000.0,4009000000.0,4009000000.0,263244000000.0,48571000000.0,321000000.0,0.0,363000000.0,321000000.0,3118000000.0,43602000000.0,9502000000.0,34100000000.0,363000000.0,214673000000.0,18439000000.0,50597000000.0,3489000000.0,47108000000.0,4771000000.0,20062000000.0,3321000000.0,2227000000.0,14514000000.0,365829000000.0,126247000000.0,1179000000.0,6428000000.0,5582000000.0,4794000000.0,0.0,194000000.0,4600000000.0,5589000000.0,5589000000.0,42272000000.0,581000000.0,47000000.0,534000000.0,48939000000.0,-10169000000.0,59108000000.0,23987000000.0,24952000000.0,16874000000.0,14034000000.0,4213000000.0,0.0,239582000000.0,22358000000.0,1978000000.0,38599000000.0,143671000000.0,143503000000.0,168000000.0,25866000000.0,13286000000.0,-1264000000.0,14550000000.0,16182000000.0,1618000000.0,14564000000.0,4568000000.0,9996000000.0,2023-03-31
