Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Investmentin Financial Assets,Available For Sale Securities,Long Term Equity Investment,Investmentsin Associatesat Cost,Investmentsin Subsidiariesat Cost,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
138614020.0,138614020.0,150300000.0,1795400000.0,19205000000.0,21344900000.0,14350100000.0,19205000000.0,1326800000.0,20876300000.0,20876300000.0,20878000000.0,1700000.0,20876300000.0,20737700000.0,,,,138600000.0,138600000.0,6548600000.0,1474900000.0,,301500000.0,1155100000.0,1155100000.0,0.0,13800000.0,5073700000.0,654100000.0,,640300000.0,171700000.0,468600000.0,,166300000.0,2418200000.0,,,17100000.0,2401100000.0,27426600000.0,8002800000.0,414000000.0,,54100000.0,6800000.0,6800000.0,0.0,,0.0,1671300000.0,66400000.0,1604900000.0,5784700000.0,,5784700000.0,237600000.0,5547100000.0,,,,,19423800000.0,637800000.0,,,5541300000.0,,,,,0.0,2938600000.0,,,10306100000.0,9987800000.0,318300000.0,,,2024-03-31
138614020.0,138614020.0,95600000.0,1620200000.0,17971300000.0,20009200000.0,13295800000.0,17971300000.0,1213500000.0,19602500000.0,19602500000.0,19626400000.0,23900000.0,19602500000.0,19463900000.0,,,,138600000.0,138600000.0,7441200000.0,1369400000.0,,277000000.0,1059400000.0,1059400000.0,0.0,28500000.0,6071800000.0,759900000.0,,560800000.0,154100000.0,406700000.0,,114700000.0,3887900000.0,,,0.0,3887900000.0,27067600000.0,7700000000.0,501800000.0,,,5600000.0,5600000.0,0.0,,0.0,1631200000.0,72900000.0,1558300000.0,5523600000.0,,5523600000.0,154200000.0,5369400000.0,,,,,19367600000.0,861300000.0,,,6371600000.0,,,,,600000.0,3491900000.0,,,8642200000.0,8331100000.0,311100000.0,,,2023-09-30
138614020.0,138614020.0,82100000.0,1309000000.0,17741700000.0,19792000000.0,13659600000.0,17741700000.0,901500000.0,19384500000.0,19792000000.0,19417800000.0,33300000.0,19384500000.0,-6600000.0,21500000.0,15506100000.0,378700000.0,138600000.0,138600000.0,6456700000.0,1501700000.0,17100000.0,302800000.0,1177300000.0,769800000.0,407500000.0,17100000.0,4955000000.0,76000000.0,31700000.0,131700000.0,131700000.0,0.0,374500000.0,108400000.0,2759900000.0,33900000.0,13800000.0,31700000.0,2712200000.0,25874500000.0,7259900000.0,282000000.0,282000000.0,,5600000.0,5600000.0,0.0,0.0,,1642800000.0,81900000.0,1560900000.0,5291000000.0,-2645300000.0,7936300000.0,98300000.0,654900000.0,3262700000.0,3413600000.0,506800000.0,0.0,18614600000.0,136300000.0,5630200000.0,268700000.0,5930000000.0,4580500000.0,230800000.0,1118700000.0,193500000.0,311000000.0,3330500000.0,-373700000.0,3704200000.0,2814400000.0,2489000000.0,325400000.0,25000000.0,300400000.0,2023-03-31
