Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.132821,38439100000.0,0.0,0.0,27093100000.0,1057329000000.0,38439100000.0,38439100000.0,-7196300000.0,7196300000.0,27093100000.0,27093100000.0,1110249300000.0,,,,,27093100000.0,27093100000.0,0.0,27093100000.0,27093100000.0,27093100000.0,4149700000.0,31242800000.0,4470300000.0,0.0,-7196300000.0,7196300000.0,30619000000.0,52920300000.0,49808100000.0,83539300000.0,1057329000000.0,1140868300000.0,1140868300000.0,2024-03-31
0.0,0.277361,16059400000.0,0.0,0.0,7128400000.0,1050895200000.0,16059400000.0,16059400000.0,-6195000000.0,6195000000.0,7128400000.0,7128400000.0,1100756200000.0,1417176938.0,1417176938.0,5.03,5.03,7128400000.0,7128400000.0,0.0,7128400000.0,7128400000.0,7128400000.0,2736000000.0,9864400000.0,5290300000.0,0.0,-6195000000.0,6195000000.0,8149700000.0,49861000000.0,45906300000.0,58010700000.0,1050895200000.0,1108905900000.0,1108905900000.0,2023-12-31
0.0,0.217122,80330500000.0,0.0,0.0,58269600000.0,840070500000.0,80330500000.0,80330500000.0,-5900500000.0,5900500000.0,58269600000.0,58269600000.0,883785700000.0,1418442064.0,1418442064.0,41.08,41.08,58269600000.0,58269600000.0,0.0,58269600000.0,58269600000.0,58269600000.0,16160400000.0,74430000000.0,3414000000.0,0.0,-5900500000.0,5900500000.0,69927000000.0,43715200000.0,39088900000.0,113642200000.0,840070500000.0,953712700000.0,953712700000.0,2023-09-30
0.0,0.243787,95733700000.0,0.0,0.0,67655000000.0,983497700000.0,95733700000.0,95733700000.0,-6268200000.0,6268200000.0,67655000000.0,67655000000.0,1034118300000.0,1418641225.0,1418641225.0,47.69,47.69,67655000000.0,67655000000.0,0.0,67655000000.0,67655000000.0,67655000000.0,21810500000.0,89465500000.0,4690000000.0,0.0,-6268200000.0,6268200000.0,82741700000.0,50620600000.0,45834600000.0,133362300000.0,983497700000.0,1116860000000.0,1116860000000.0,2023-06-30
0.0,0.234369,52499900000.0,0.0,0.0,36083200000.0,993095500000.0,52499900000.0,52499900000.0,-5371200000.0,5371200000.0,36083200000.0,36083200000.0,1037736000000.0,,,,,36083200000.0,36083200000.0,0.0,36083200000.0,36083200000.0,36083200000.0,11045500000.0,47128700000.0,5782600000.0,0.0,-5371200000.0,5371200000.0,38919100000.0,44640500000.0,40432900000.0,83559600000.0,993095500000.0,1076655100000.0,1076655100000.0,2023-03-31
,,,,,,,,,,,,,,1414840764.0,1414840764.0,3.14,3.14,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.212565,15384800000.0,0.0,0.0,6339400000.0,1079806700000.0,15384800000.0,15384800000.0,-7334100000.0,7334100000.0,6339400000.0,6339400000.0,1127819900000.0,2127315436.0,2127315436.0,2.98,2.98,6339400000.0,6339400000.0,0.0,6339400000.0,6339400000.0,6339400000.0,1711300000.0,8050700000.0,5179200000.0,0.0,-7334100000.0,7334100000.0,6051400000.0,48013200000.0,45280400000.0,54064600000.0,1079806700000.0,1133871300000.0,1133871300000.0,2024-06-30 00:00:00
